Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;4DF Connect;Analista de Sistemas (Requisitos);Brasil;30/07 14:00;https://www.linkedin.com/jobs/view/4447057730/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1787184000&v=beta&t=gLld_jgXmetY4VhCrHVp8Rg1yDy-91Zwnpb5ywhD6RM;Advanced > Specialist;https://www.linkedin.com/company/4df-connect/about/;Software e Serviços de TI;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;4df connect;1.0;LinkedIn;https://www.linkedin.com/jobs/view/4447057730/;https://www.linkedin.com/jobs/view/4447057730/;Remote;Associate, TI/Tech;31/07/2026;;;;;Brasil;América do Sul
2;AB InBev;Gerente de Projetos (SAP Global);Campinas (SP);30/07 16:00;https://www.linkedin.com/jobs/view/4445030740/;https://media.licdn.com/dms/image/v2/C560BAQEZRSga0FreWA/company-logo_100_100/company-logo_100_100/0/1656631574816/ab_inbev_logo?e=1787184000&v=beta&t=_CU_HuyCXpbHJhX7Gfs7YQAQfGEcFEVTszwzScdt95c;Middle > Manager;https://www.linkedin.com/company/ab-inbev/about/;-;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;ab inbev;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4445030740/;https://www.linkedin.com/jobs/view/4445030740/;Remote;Mid, Liderança/Gerência, SAP;31/07/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul
3;Aachi Human Resources;Especialista em Inovação;Grande São Paulo (SP) ;30/07 21:00;https://www.linkedin.com/jobs/view/4447228229/;https://media.licdn.com/dms/image/v2/C4D0BAQHUT_vStgvSow/company-logo_100_100/company-logo_100_100/0/1652714575427/aachi_vagas_logo?e=1787184000&v=beta&t=CHZP6w779-_1oY6wp8HQQfmZWoNFMTUGicpGmt9HduM;Advanced > Specialist;https://www.linkedin.com/company/aachi-human-resources/about/;-;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;aachi human resources;1;;https://www.linkedin.com/jobs/view/4447228229/;https://www.linkedin.com/jobs/view/4447228229/;Hybrid;Specialist, Inovação/P&D;31/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
4;Accenture Brasil;Consultor SAP HANA, BODS, Power BI;Barueri (SP);31/07 02:00;https://www.linkedin.com/jobs/view/4446961881/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1787184000&v=beta&t=-8h2bfSVKGAYgWGnOJjslwi1tYgH-wSVFzgp-_YJD9E;Advanced > Specialist;https://www.linkedin.com/company/accenture-brasil/about/;-;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;accenture brasil;4.0;LinkedIn;https://www.linkedin.com/jobs/view/4446961881/;https://www.linkedin.com/jobs/view/4446961881/;Remote;Consultor, SAP;31/07/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul
5;Accenture Brasil;Function Delivery Representative;São Paulo (SP);30/07 03:00;https://www.linkedin.com/jobs/view/4446956906/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1787184000&v=beta&t=-8h2bfSVKGAYgWGnOJjslwi1tYgH-wSVFzgp-_YJD9E;-;https://www.linkedin.com/company/accenture-brasil/about/;Software e Serviços de TI;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;accenture brasil;4.0;LinkedIn;https://www.linkedin.com/jobs/view/4446956906/;https://www.linkedin.com/jobs/view/4446956906/;Hybrid;Delivery/SDM;31/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
6;Accenture Brasil;Strategic Programs Manager;São Paulo (SP);31/07 02:00;https://www.linkedin.com/jobs/view/4446960897/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1787184000&v=beta&t=-8h2bfSVKGAYgWGnOJjslwi1tYgH-wSVFzgp-_YJD9E;Middle > Manager;https://www.linkedin.com/company/accenture-brasil/about/;-;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;accenture brasil;4.0;LinkedIn;https://www.linkedin.com/jobs/view/4446960897/;https://www.linkedin.com/jobs/view/4446960897/;Hybrid;Liderança/Gerência;31/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
7;Amazon;Analista Sr de Gestão de Contas Chave, Brazil Retail / Varejo Brasil;Grande São Paulo (SP) ;31/07 03:00;https://www.linkedin.com/jobs/view/4447220459/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1787184000&v=beta&t=s6R5R7wUunvaEe4eT8wYEM0QTd2avXN5MrD-yPZtdDA;Advanced > Specialist;https://www.linkedin.com/company/amazon/about/;Varejo e E-commerce;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;amazon;5.0;Amazon;https://www.linkedin.com/jobs/view/4447220459/;https://www.linkedin.com/jobs/view/4447220459/;On-site;Senior, Associate, Varejo;31/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
8;Ambev;Representante de Contas (CDD Barueri/SP);São Paulo (SP);30/07 09:00;https://www.linkedin.com/jobs/view/4437078345/;https://media.licdn.com/dms/image/v2/D560BAQHjuqzBd5qPnA/company-logo_100_100/company-logo_100_100/0/1709750536547?e=1787184000&v=beta&t=pNuw-9OleBnd90uABJ-tFJEO9Me4sJ7c1VdGQOiuDLM;-;https://www.linkedin.com/company/ambev/about/;Alimentos e Bebidas;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;ambev;5.0;;https://www.linkedin.com/jobs/view/4437078345/;https://www.linkedin.com/jobs/view/4437078345/;On-site;-;31/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
9;Aon;Executivo(a) Comercial Sênior;São Paulo (SP);30/07 03:00;https://www.linkedin.com/jobs/view/4447282023/;https://media.licdn.com/dms/image/v2/D560BAQHnBv2iwG-YJQ/company-logo_100_100/B56Z9c920BKcAI-/0/1783971147236/aon_logo?e=1787184000&v=beta&t=trA2rTVK0LcfNXL-Z4zTOFpsMcTWN_YOyXVx7SU76b0;-;https://www.linkedin.com/company/aon/about/;Software e Serviços de TI;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;aon;2.0;;https://www.linkedin.com/jobs/view/4447282023/;https://www.linkedin.com/jobs/view/4447282023/;On-site;Senior, Vendas / Comercial;31/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
10;Aubay Portugal;Data Scientist (Brazil);Brasil;30/07 20:00;https://www.linkedin.com/jobs/view/4447226260/;https://media.licdn.com/dms/image/v2/D4D0BAQFSexdvK2mWhw/company-logo_100_100/company-logo_100_100/0/1736250958915/aubay_portugal_logo?e=1787184000&v=beta&t=Kqug1QnVjb0jsuz9y7xj5EMSGd06ld-uXInwZ9a6RUg;Data & Ai > Data Engineering;https://www.linkedin.com/company/aubay-portugal/about/;Dados e Analytics;Accenture OR Avanade (Bain AND Company) OR BHS OR (Boston AND Consulting AND Group) OR BCG OR Capgemini OR Databricks OR Deloitte OR Encora OR EY OR (Ernst AND Young) OR KPMG OR (McKinsey AND Company) OR Oracle OR PwC OR Radix OR Salesforce OR SAP OR ServiceNow OR Softplan OR (South AND System) OR Stefanini OR TOTVS OR Visagio OR (Zup AND Innovation) OR Zup OR Ci&T;aubay portugal;1.0;;https://www.linkedin.com/jobs/view/4447226260/;https://www.linkedin.com/jobs/view/4447226260/;Remote;Dados/Analytics;31/07/2026;;;;;Brasil;América do Sul
