Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;99;Product Operations Senior Analyst;Grande São Paulo (SP) ;21/05 04:00;https://www.linkedin.com/jobs/view/4410748491/;https://media.licdn.com/dms/image/v2/D4D0BAQGvkxxN_jUX3Q/company-logo_100_100/company-logo_100_100/0/1719800835083/99app_logo?e=1781136000&v=beta&t=zwcxKPTGHilNu2aZKGVOH9LCF0g0icXJf3L0DYFAB4w;Advanced > Specialist;https://www.linkedin.com/company/99/about/;Software e Serviços de TI;careers.didiglobal.com;99;1.0;https://www.linkedin.com/jobs/view/4410748491/;https://www.linkedin.com/jobs/view/4410748491/;Hybrid;Senior;21/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
2;AB InBev;Especialista de Produto;Campinas (SP);21/05 08:00;https://www.linkedin.com/jobs/view/4406077439/;https://media.licdn.com/dms/image/v2/C560BAQEZRSga0FreWA/company-logo_100_100/company-logo_100_100/0/1656631574816/ab_inbev_logo?e=1781136000&v=beta&t=tx5piSLn9U_B2_T1EdwtETOoOMtMv82ksmHjaJJUGS4;Advanced > Specialist;https://www.linkedin.com/company/ab-inbev/about/;-;Workday;ab inbev;1.0;https://www.linkedin.com/jobs/view/4406077439/;https://www.linkedin.com/jobs/view/4406077439/;On-site;Specialist;21/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
3;AB InBev;Global Product Manager – Data Platform;Campinas (SP);20/05 13:00;https://www.linkedin.com/jobs/view/4413345688/;https://media.licdn.com/dms/image/v2/C560BAQEZRSga0FreWA/company-logo_100_100/company-logo_100_100/0/1656631574816/ab_inbev_logo?e=1781136000&v=beta&t=tx5piSLn9U_B2_T1EdwtETOoOMtMv82ksmHjaJJUGS4;Produtos > Product Manager;https://www.linkedin.com/company/ab-inbev/about/;Dados e Analytics;Workday;ab inbev;1.0;https://www.linkedin.com/jobs/view/4413345688/;https://www.linkedin.com/jobs/view/4413345688/;On-site;Liderança/Gerência, Product Owner/Product Manager, Dados/Analytics;21/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
4;AI/R Invillia;Product Manager | Senior (Remote);Brasil;21/05 12:00;https://www.linkedin.com/jobs/view/4416581472/;https://media.licdn.com/dms/image/v2/D4D0BAQHquDE5kLqdtg/company-logo_100_100/B4DZ2b0kc4HwAQ-/0/1776435742980/invillia_logo?e=1781136000&v=beta&t=UBwjy4Y29DKoskRsj2YoHd1_pCRe2m6khWW-wFc20iQ;Produtos > Product Manager;https://www.linkedin.com/company/ai-r-invillia/about/;Inteligência Artificial;;ai/r invillia;1;https://www.linkedin.com/jobs/view/4416581472/;https://www.linkedin.com/jobs/view/4416581472/;Remote;Senior, Liderança/Gerência, Product Owner/Product Manager;21/05/2026;;;;;Brasil;América do Sul;gerente produtos
5;AI/R Invillia;Product Manager | Senior (Remote);Brasil;21/05 12:00;https://www.linkedin.com/jobs/view/4416580265/;https://media.licdn.com/dms/image/v2/D4D0BAQHquDE5kLqdtg/company-logo_100_100/B4DZ2b0kc4HwAQ-/0/1776435742980/invillia_logo?e=1781136000&v=beta&t=UBwjy4Y29DKoskRsj2YoHd1_pCRe2m6khWW-wFc20iQ;Produtos > Product Manager;https://www.linkedin.com/company/ai-r-invillia/about/;Inteligência Artificial;;ai/r invillia;1;https://www.linkedin.com/jobs/view/4416580265/;https://www.linkedin.com/jobs/view/4416580265/;Remote;Senior, Liderança/Gerência, Product Owner/Product Manager;21/05/2026;;;;;Brasil;América do Sul;gerente produtos
6;ASAAS;Technical Product Manager - Integrações;Brasil;20/05 20:00;https://www.linkedin.com/jobs/view/4413649664/;https://media.licdn.com/dms/image/v2/D4D0BAQHnReI431P6iw/company-logo_100_100/B4DZ1DwvyBGUAQ-/0/1774958345828/asaasbrasil_logo?e=1781136000&v=beta&t=Fn3UjVsSwuRCW9MERiSfCUcW5h-hzSPD6AyqezNyP_Y;Produtos > Product Manager;https://www.linkedin.com/company/asaas/about/;Software e Serviços de TI;;asaas;1.0;https://www.linkedin.com/jobs/view/4413649664/;https://www.linkedin.com/jobs/view/4413649664/;Remote;Liderança/Gerência, TI/Tech, Product Owner/Product Manager;21/05/2026;;;;;Brasil;América do Sul;gerente produtos
7;AbbVie;Gerente Pleno de Produto;São Paulo (SP);20/05 18:00;https://www.linkedin.com/jobs/view/4416336071/;https://media.licdn.com/dms/image/v2/D560BAQF_LxAbBWRTog/company-logo_100_100/company-logo_100_100/0/1719845134181?e=1781136000&v=beta&t=U8OaVOotbqX99omy2hoq5WBFQDdmN27Zy3qwpCeXTWs;Middle > Manager;https://www.linkedin.com/company/abbvie/about/;-;;abbvie;1.0;https://www.linkedin.com/jobs/view/4416336071/;https://www.linkedin.com/jobs/view/4416336071/;On-site;Mid, Liderança/Gerência;21/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
8;BFC;Product Manager (Produtos Bancários);São Paulo (SP);20/05 13:00;https://www.linkedin.com/jobs/view/4416995583/;https://media.licdn.com/dms/image/v2/D4E0BAQHWKK-FF0YwaQ/company-logo_100_100/B4EZdkPKNjHsAY-/0/1749733385854/grupobfcoficial_logo?e=1781136000&v=beta&t=M0fFTApTywnY9hiyZEY2I5jn7ZhEvqOGMM4NvCRkHbQ;Produtos > Product Manager;https://www.linkedin.com/company/bfc/about/;-;;bfc;1;https://www.linkedin.com/jobs/view/4416995583/;https://www.linkedin.com/jobs/view/4416995583/;Hybrid;Liderança/Gerência, Product Owner/Product Manager;21/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
9;Banco Bradesco;ANALISTA PRODUTOS SR;Osasco (SP);20/05 21:00;https://www.linkedin.com/jobs/view/4417413336/;https://media.licdn.com/dms/image/v2/C4E0BAQEXB9xussWsHQ/company-logo_100_100/company-logo_100_100/0/1680038081185/bradesco_logo?e=1781136000&v=beta&t=oC304y6mbqGtB77PIgSZO6cqioGgDeaC69L9OA5IkFk;Advanced > Specialist;https://www.linkedin.com/company/banco-bradesco/about/;Serviços Financeiros;bradesco.csod.com;banco bradesco;4.0;https://www.linkedin.com/jobs/view/4417413336/;https://www.linkedin.com/jobs/view/4417413336/;Hybrid;Senior, Associate;21/05/2026;Osasco;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
10;Banco Bradesco;Gerente Comercial de Produtos III - Custódia de Ativos Digitais;Osasco (SP);21/05 07:00;https://www.linkedin.com/jobs/view/4387276062/;https://media.licdn.com/dms/image/v2/C4E0BAQEXB9xussWsHQ/company-logo_100_100/company-logo_100_100/0/1680038081185/bradesco_logo?e=1781136000&v=beta&t=oC304y6mbqGtB77PIgSZO6cqioGgDeaC69L9OA5IkFk;Middle > Manager;https://www.linkedin.com/company/banco-bradesco/about/;Serviços Financeiros;bradesco.csod.com;banco bradesco;4.0;https://www.linkedin.com/jobs/view/4387276062/;https://www.linkedin.com/jobs/view/4387276062/;Hybrid;Mid, Liderança/Gerência, Vendas / Comercial;21/05/2026;Osasco;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
