Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;ASAAS;Product Manager - Funding (FIDCs e Renda Fixa);Brasil;23/05 08:00;https://www.linkedin.com/jobs/view/4414822008/;https://media.licdn.com/dms/image/v2/D4D0BAQHnReI431P6iw/company-logo_100_100/B4DZ1DwvyBGUAQ-/0/1774958345828/asaasbrasil_logo?e=1781136000&v=beta&t=Fn3UjVsSwuRCW9MERiSfCUcW5h-hzSPD6AyqezNyP_Y;Produtos > Product Manager;https://www.linkedin.com/company/asaas/about/;-;;asaas;1.0;https://www.linkedin.com/jobs/view/4414822008/;https://www.linkedin.com/jobs/view/4414822008/;Remote;Liderança/Gerência, Product Owner/Product Manager;23/05/2026;;;;;Brasil;América do Sul;gerente produtos
2;Addi;Senior Product Manager | Lending;América Latina;22/05 10:00;https://www.linkedin.com/jobs/view/4385063481/;https://media.licdn.com/dms/image/v2/D4E0BAQFhQSF-znZ-uQ/company-logo_100_100/B4EZ1GnW2dI4AU-/0/1775006215976/addicol_logo?e=1781136000&v=beta&t=hnVDan0RwN9X9LaYHviE7VV3EbHBEtn37Vaml_x4MUg;Produtos > Product Manager;https://www.linkedin.com/company/addi/about/;-;jobs.ashbyhq.com;addi;1.0;https://www.linkedin.com/jobs/view/4385063481/;https://www.linkedin.com/jobs/view/4385063481/;Remote;Senior, Liderança/Gerência, Product Owner/Product Manager;23/05/2026;;;;;;América Latina;gerente produtos
3;Amazon Web Services (AWS);Customer Solutions Manager;Grande São Paulo (SP) ;22/05 10:00;https://www.linkedin.com/jobs/view/4409191176/;https://media.licdn.com/dms/image/v2/D4E0BAQFqdm1TZ-RZKQ/company-logo_100_100/B4EZgOay6gHEAY-/0/1752588562343/amazon_web_services_logo?e=1781136000&v=beta&t=gkbjLf10qnCc7pc9zAacJk893MkZKcIkDo5RYix2VeI;Middle > Manager;https://www.linkedin.com/company/amazon-web-services-aws/about/;Software e Serviços de TI;Amazon;amazon web services (aws);5.0;https://www.linkedin.com/jobs/view/4409191176/;https://www.linkedin.com/jobs/view/4409191176/;On-site;Liderança/Gerência;23/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
4;BD;Gerente de Produto Jr;São Paulo (SP);23/05 03:00;https://www.linkedin.com/jobs/view/4418471480/;https://media.licdn.com/dms/image/v2/D4E0BAQHdKUDZRSDkHA/company-logo_100_100/company-logo_100_100/0/1719821740955/bd1_logo?e=1781136000&v=beta&t=qkI-h8ysLZY2PR1hGChPB_E-Nd2fM95e0Jsoz70aDu8;Middle > Manager;https://www.linkedin.com/company/bd/about/;-;jobs.bd.com;bd;1.0;https://www.linkedin.com/jobs/view/4418471480/;https://www.linkedin.com/jobs/view/4418471480/;On-site;Mid, Junior, Liderança/Gerência;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
5;Banco PAN;Especialista de Produtos - (Car Equity | Veículos);São Paulo (SP);22/05 20:00;https://www.linkedin.com/jobs/view/4418420897/;https://media.licdn.com/dms/image/v2/D4D0BAQE0q-le5zrlsQ/company-logo_100_100/company-logo_100_100/0/1693327148478/banco_pan_logo?e=1781136000&v=beta&t=50ZbypntSQwMpXqHxA6EmUq3Z0ShySGFlnA1rKjCHvQ;Advanced > Specialist;https://www.linkedin.com/company/banco-pan/about/;Serviços Financeiros;Greenhouse;banco pan;1.0;https://www.linkedin.com/jobs/view/4418420897/;https://www.linkedin.com/jobs/view/4418420897/;Hybrid;Specialist;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
6;Checkout.com;Senior Product Manager;São Paulo (SP);22/05 20:00;https://www.linkedin.com/jobs/view/4414364487/;https://media.licdn.com/dms/image/v2/D4E0BAQE46oNy-pwnuw/company-logo_100_100/B4EZkZBgeXGYAQ-/0/1757061450052/checkout_logo?e=1781136000&v=beta&t=_CKJk9HYx9ejBBMvRP_MF0CP00U2P1tG4uPyYU-qbAs;Produtos > Product Manager;https://www.linkedin.com/company/checkout-com/about/;-;;checkout.com;1;https://www.linkedin.com/jobs/view/4414364487/;https://www.linkedin.com/jobs/view/4414364487/;Hybrid;Senior, Liderança/Gerência, Product Owner/Product Manager;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
7;Equifax;Analista Pleno - ProdOps;Barueri (SP);22/05 10:00;https://www.linkedin.com/jobs/view/4407665203/;https://media.licdn.com/dms/image/v2/D4E0BAQEnTJSK5x_v8Q/company-logo_100_100/company-logo_100_100/0/1719837460563/equifax_logo?e=1781136000&v=beta&t=niK0X4damzsydSHXr4-GdnBJ1kP5FAqU004IlURfCj0;Advanced > Specialist;https://www.linkedin.com/company/equifax/about/;-;;equifax;1.0;https://www.linkedin.com/jobs/view/4407665203/;https://www.linkedin.com/jobs/view/4407665203/;Hybrid;Mid, Associate;23/05/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
8;FCamara;Product Manager AI - Sênior;Campinas (SP);23/05 01:00;https://www.linkedin.com/jobs/view/4418471249/;https://media.licdn.com/dms/image/v2/C4D0BAQEzMzmY-T_F1g/company-logo_100_100/company-logo_100_100/0/1670441718552/grupofcamara_logo?e=1781136000&v=beta&t=86brXUEC8CmbkRsbXZDHqPgBZziku_q5p91IXRi0LOk;Produtos > Product Manager;https://www.linkedin.com/company/fcamara/about/;Inteligência Artificial;Gupy;fcamara;1.0;https://www.linkedin.com/jobs/view/4418471249/;https://www.linkedin.com/jobs/view/4418471249/;Hybrid;Inteligência Artificial, Senior, Liderança/Gerência, Product Owner/Product Manager;23/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
9;Global TI;Analista PO;Grande Rio de Janeiro (RJ);22/05 10:00;https://www.linkedin.com/jobs/view/4416751044/;https://media.licdn.com/dms/image/v2/D4D0BAQHvgaui6KLVlA/company-logo_100_100/company-logo_100_100/0/1730904399949/global_ti_logo?e=1781136000&v=beta&t=8fCgg8QI_qffvfngGuFtyG8EIFxYNAS-DPJH8xJx-cI;Advanced > Specialist;https://www.linkedin.com/company/global-ti/about/;Software e Serviços de TI;Quickin;global ti;1.0;https://www.linkedin.com/jobs/view/4416751044/;https://www.linkedin.com/jobs/view/4416751044/;Hybrid;Associate, Product Owner/Product Manager;23/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente produtos
10;HP;Product Manager - CI/CD Platform;Grande Porto Alegre (RS);22/05 20:00;https://www.linkedin.com/jobs/view/4418439071/;https://media.licdn.com/dms/image/v2/D560BAQEJUaQAv2kVcQ/company-logo_100_100/B56ZViAo6QHoAQ-/0/1741106089999/hp_logo?e=1781136000&v=beta&t=f1Sw7nUnf39LdByRC3rxdnqYPsQKDDzTrPaRSIhiyR8;Produtos > Product Manager;https://www.linkedin.com/company/hp/about/;-;;hp;1;https://www.linkedin.com/jobs/view/4418439071/;https://www.linkedin.com/jobs/view/4418439071/;Hybrid;Liderança/Gerência, Product Owner/Product Manager;23/05/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente produtos
11;Hyundai Motor Company;Gerente de Estratégia de Produto (América Central e Sul);São Paulo (SP);22/05 15:00;https://www.linkedin.com/jobs/view/4418181465/;https://media.licdn.com/dms/image/v2/D560BAQGdH5q8Y1WS4Q/company-logo_100_100/company-logo_100_100/0/1727213210065/hyundai_motor_company_logo?e=1781136000&v=beta&t=2ZW2QyOcjNEjwWLzVv5188sjsn7gTh_xNLzvbJABa3Q;Middle > Manager;https://www.linkedin.com/company/hyundai-motor-company/about/;-;;hyundai motor company;1.0;https://www.linkedin.com/jobs/view/4418181465/;https://www.linkedin.com/jobs/view/4418181465/;Hybrid;Mid, Liderança/Gerência;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
12;Jeeves;Product Manager, Stablecoin & Digital Assets (copy);São Paulo (SP);23/05 04:00;https://www.linkedin.com/jobs/view/4416322466/;https://media.licdn.com/dms/image/v2/C4E0BAQHr6HDhtgWR-Q/company-logo_100_100/company-logo_100_100/0/1670865559521/tryjeeves_logo?e=1781136000&v=beta&t=6ymYP4yezQCGy80kc7C2AF6cACizv3VXmaTR9EyBrbg;Produtos > Product Manager;https://www.linkedin.com/company/jeeves/about/;Software e Serviços de TI;;jeeves;1.0;https://www.linkedin.com/jobs/view/4416322466/;https://www.linkedin.com/jobs/view/4416322466/;Remote;Liderança/Gerência, TI/Tech, Product Owner/Product Manager;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
13;Mind Lab Brasil;Product Manager;São Paulo (SP);22/05 10:00;https://www.linkedin.com/jobs/view/4414808180/;https://media.licdn.com/dms/image/v2/D4E0BAQF6w2Skdxt-Ig/company-logo_100_100/B4EZhm4kz.HEAQ-/0/1754072764328/mindlabbrasil_logo?e=1781136000&v=beta&t=XCh0mI8TGLmT9NTwggYdZHEBn9WYZaGTMY8v_tVmwpo;Produtos > Product Manager;https://www.linkedin.com/company/mind-lab-brasil/about/;-;;mind lab brasil;1;https://www.linkedin.com/jobs/view/4414808180/;https://www.linkedin.com/jobs/view/4414808180/;Hybrid;Liderança/Gerência, Product Owner/Product Manager;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
14;PagBank;Analista de Produtos Pl. (Canais Digitais);São Paulo (SP);22/05 10:00;https://www.linkedin.com/jobs/view/4330422803/;https://media.licdn.com/dms/image/v2/D4D0BAQFNHYkM6Qxejw/company-logo_100_100/B4DZyexaT9I8AY-/0/1772190279667/pagbank_logo?e=1781136000&v=beta&t=3cvWB5ax1btOsagI2C-bBI_jJQgp8-IRzjNmEAoCBr0;Advanced > Specialist;https://www.linkedin.com/company/pagbank/about/;Serviços Financeiros;Gupy;pagbank;3.0;https://www.linkedin.com/jobs/view/4330422803/;https://www.linkedin.com/jobs/view/4330422803/;Hybrid;Mid, Associate;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
15;Paysafe;Senior Product Manager;São Paulo (SP);22/05 23:00;https://www.linkedin.com/jobs/view/4417530477/;https://media.licdn.com/dms/image/v2/D4D0BAQHNLkrc5W4SAw/company-logo_100_100/company-logo_100_100/0/1706779540005/paysafe_logo?e=1781136000&v=beta&t=ech3AXYOmtFmOJadR11gEmvVuqaotnCxKlQ0G3VvMEE;Produtos > Product Manager;https://www.linkedin.com/company/paysafe/about/;-;;paysafe;1;https://www.linkedin.com/jobs/view/4417530477/;https://www.linkedin.com/jobs/view/4417530477/;Hybrid;Senior, Liderança/Gerência, Product Owner/Product Manager;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
16;Saint-Gobain Brasil;Analista de Produtos Sr;Jandira (SP);22/05 20:00;https://www.linkedin.com/jobs/view/4418406282/;https://media.licdn.com/dms/image/v2/C4E0BAQHvnl-mldIt1A/company-logo_100_100/company-logo_100_100/0/1631321378083?e=1781136000&v=beta&t=C4JnbJIFXbrKeYt9ILObdCZREajrWxwp2a1dN9r1_Oc;Advanced > Specialist;https://www.linkedin.com/company/saint-gobain-brasil/about/;Consultoria e Assessoria;LinkedIn (Easy Apply);saint-gobain brasil;1.0;https://www.linkedin.com/jobs/view/4418406282/;https://www.linkedin.com/jobs/view/4418406282/;Hybrid;Senior, Associate;23/05/2026;Jandira;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
17;Serasa Experian;Product Manager Senior;São Paulo (SP);22/05 10:00;https://www.linkedin.com/jobs/view/4400602885/;https://media.licdn.com/dms/image/v2/D4D0BAQGW4EB1A1aUYQ/company-logo_100_100/B4DZyL2uQ_IUAY-/0/1771872904949/serasaexperian_logo?e=1781136000&v=beta&t=KoT14-oVTs46brtTB04buu0hvquPrx29xCBqpeJdtGo;Produtos > Product Manager;https://www.linkedin.com/company/serasa-experian/about/;-;Smartrecruiters;serasa experian;4.0;https://www.linkedin.com/jobs/view/4400602885/;https://www.linkedin.com/jobs/view/4400602885/;Hybrid;Senior, Liderança/Gerência, Product Owner/Product Manager;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
18;Sicredi;CAS | Analista de Gestão de Produtos SR - Foco em Consórcio;Grande Porto Alegre (RS);22/05 22:00;https://www.linkedin.com/jobs/view/4418442880/;https://media.licdn.com/dms/image/v2/C4E0BAQGnL3LzxJa-xg/company-logo_100_100/company-logo_100_100/0/1630600609502/sicredi_logo?e=1781136000&v=beta&t=Hvu93X0f0v7wYu7Uwx6rQZpvAnqDLJS8YhgT3w4kmjI;Advanced > Specialist;https://www.linkedin.com/company/sicredi/about/;-;Gupy;sicredi;1.0;https://www.linkedin.com/jobs/view/4418442880/;https://www.linkedin.com/jobs/view/4418442880/;Hybrid;Senior, Associate;23/05/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente produtos
