Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
11;Jobgether;Staff Product Manager;Grande São Paulo (SP) ;21/05 12:00;https://www.linkedin.com/jobs/view/4414074293/;https://media.licdn.com/dms/image/v2/D4E0BAQHdx4NngvFyPA/company-logo_100_100/B4EZ5GHh6CHEAU-/0/1779292839822/jobgether_logo?e=1781136000&v=beta&t=zJmJ4_6xIKMnj98Gv85dL5m0Wbg5eVY6e8XZ7WIg6dI;Produtos > Product Manager;https://www.linkedin.com/company/jobgether/about/;-;LinkedIn (Easy Apply);jobgether;1.0;https://www.linkedin.com/jobs/view/4414074293/;https://www.linkedin.com/jobs/view/4414074293/;Remote;Liderança/Gerência, Product Owner/Product Manager;22/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
12;Koin;Senior Product Manager – Crédito e Pagamentos Digitais;SP;22/05 10:00;https://www.linkedin.com/jobs/view/4414331002/;https://media.licdn.com/dms/image/v2/D4D0BAQGRVrW3G_TMaA/company-logo_100_100/company-logo_100_100/0/1734693767589?e=1781136000&v=beta&t=GwqUi2zy8P0chvtERE19TY0VKQOt4RlFZuP_egmf7xE;Produtos > Product Manager;https://www.linkedin.com/company/koin/about/;Serviços Financeiros;;koin;1;https://www.linkedin.com/jobs/view/4414331002/;https://www.linkedin.com/jobs/view/4414331002/;Hybrid;Senior, Liderança/Gerência, Product Owner/Product Manager;22/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
13;LG lugar de gente;Product Manager – Folha de Pagamento;Aparecida de Goiânia (GO);21/05 23:00;https://www.linkedin.com/jobs/view/4416761492/;https://media.licdn.com/dms/image/v2/D4D0BAQEUSbAlJwnnYQ/company-logo_100_100/company-logo_100_100/0/1733149720553/lglugardegente_logo?e=1781136000&v=beta&t=Fl6szzB17SftobKIqkGcTGya3kQHDRQlki5vs40Acao;Produtos > Product Manager;https://www.linkedin.com/company/lg-lugar-de-gente/about/;-;LinkedIn (Easy Apply);lg lugar de gente;1.0;https://www.linkedin.com/jobs/view/4416761492/;https://www.linkedin.com/jobs/view/4416761492/;On-site;Liderança/Gerência, Product Owner/Product Manager;22/05/2026;Aparecida de Goiânia;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul;gerente produtos
14;LG lugar de gente;Product Manager - People Analytics;Goiânia (GO);21/05 23:00;https://www.linkedin.com/jobs/view/4416746564/;https://media.licdn.com/dms/image/v2/D4D0BAQEUSbAlJwnnYQ/company-logo_100_100/company-logo_100_100/0/1733149720553/lglugardegente_logo?e=1781136000&v=beta&t=Fl6szzB17SftobKIqkGcTGya3kQHDRQlki5vs40Acao;Produtos > Product Manager;https://www.linkedin.com/company/lg-lugar-de-gente/about/;Dados e Analytics;LinkedIn (Easy Apply);lg lugar de gente;1.0;https://www.linkedin.com/jobs/view/4416746564/;https://www.linkedin.com/jobs/view/4416746564/;On-site;Liderança/Gerência, Product Owner/Product Manager, Dados/Analytics;22/05/2026;Goiânia;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul;gerente produtos
15;Metso;Gerente Suporte Produto;Nova Lima (MG);21/05 19:00;https://www.linkedin.com/jobs/view/4416722400/;https://media.licdn.com/dms/image/v2/D4E0BAQHRLCwOnAAuyw/company-logo_100_100/company-logo_100_100/0/1683187411494/metso_logo?e=1781136000&v=beta&t=NxQoK-2_mqNCext3mIlZM1JmGN7Jc8a4f_SJjC55Pjg;Middle > Manager;https://www.linkedin.com/company/metso/about/;Vendas e Suporte;careers.metso.com;metso;1.0;https://www.linkedin.com/jobs/view/4416722400/;https://www.linkedin.com/jobs/view/4416722400/;On-site;Mid, Liderança/Gerência;22/05/2026;Nova Lima;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente produtos
16;Metso;Gerente Suporte Produto;Sorocaba (SP);21/05 19:00;https://www.linkedin.com/jobs/view/4416737302/;https://media.licdn.com/dms/image/v2/D4E0BAQHRLCwOnAAuyw/company-logo_100_100/company-logo_100_100/0/1683187411494/metso_logo?e=1781136000&v=beta&t=NxQoK-2_mqNCext3mIlZM1JmGN7Jc8a4f_SJjC55Pjg;Middle > Manager;https://www.linkedin.com/company/metso/about/;Vendas e Suporte;careers.metso.com;metso;1.0;https://www.linkedin.com/jobs/view/4416737302/;https://www.linkedin.com/jobs/view/4416737302/;On-site;Mid, Liderança/Gerência;22/05/2026;Sorocaba;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
17;Mondelēz International;Data Product Manager;São Paulo (SP);21/05 12:00;https://www.linkedin.com/jobs/view/4369257215/;https://media.licdn.com/dms/image/v2/C4D0BAQEXpvlmPQN68Q/company-logo_100_100/company-logo_100_100/0/1630453251495/mondelezinternational_logo?e=1781136000&v=beta&t=2EH_QhArcrPSzSLPQp2JrZIZS-83It1mXWf3RFO3ooo;Produtos > Data Product Manager;https://www.linkedin.com/company/mondel-z-international/about/;Dados e Analytics;Workday;mondelēz international;4.0;https://www.linkedin.com/jobs/view/4369257215/;https://www.linkedin.com/jobs/view/4369257215/;On-site;Liderança/Gerência, Product Owner/Product Manager, Dados/Analytics;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
18;Nuvemshop;Product Manager Specialist (Product Builder) - Nuvem Envio;Brasil;21/05 12:00;https://www.linkedin.com/jobs/view/4393266272/;https://media.licdn.com/dms/image/v2/D4D0BAQGMQzcM00zSJQ/company-logo_100_100/B4DZuT2JkcKoAU-/0/1767712005289/nuvemshop_logo?e=1781136000&v=beta&t=ebsadOpeuM5oIYquwHVmyzimF1NP-ogvfWGBsq1i4V0;Produtos > Product Manager;https://www.linkedin.com/company/nuvemshop/about/;-;Inhire;nuvemshop;1.0;https://www.linkedin.com/jobs/view/4393266272/;https://www.linkedin.com/jobs/view/4393266272/;Remote;Specialist, Liderança/Gerência, Product Owner/Product Manager;22/05/2026;;;;;Brasil;América do Sul;gerente produtos
19;Revolut;Credit Product Manager;Brasil;21/05 12:00;https://www.linkedin.com/jobs/view/4397266422/;https://media.licdn.com/dms/image/v2/D4E0BAQFBudSGoYdD9g/company-logo_100_100/company-logo_100_100/0/1736441557682/revolut_logo?e=1781136000&v=beta&t=a8NFEFyTIhCTx9cXQ3CETHBuWJeGtA033MPnQVL1Iok;Produtos > Product Manager;https://www.linkedin.com/company/revolut/about/;Software e Serviços de TI;www.revolut.com;revolut;2.0;https://www.linkedin.com/jobs/view/4397266422/;https://www.linkedin.com/jobs/view/4397266422/;Remote;Liderança/Gerência, Product Owner/Product Manager;22/05/2026;;;;;Brasil;América do Sul;gerente produtos
20;Scanntech Brasil;Especialista Sênior de Produtos & Inteligência de Mercado;São Paulo (SP);22/05 11:00;https://www.linkedin.com/jobs/view/4418152049/;https://media.licdn.com/dms/image/v2/D4D0BAQG6iGuNzfxzMA/company-logo_100_100/company-logo_100_100/0/1692648872892/scanntech_brasil_logo?e=1781136000&v=beta&t=BcRqdWMWlauh-W4u3stI7lIBiZMqxykqyEMgukRcfzk;Advanced > Specialist;https://www.linkedin.com/company/scanntech-brasil/about/;Hardware e Eletrônicos;Gupy;scanntech brasil;1.0;https://www.linkedin.com/jobs/view/4418152049/;https://www.linkedin.com/jobs/view/4418152049/;Hybrid;Specialist, Senior;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
21;Seculus da Amazônia S/A;Analista de Produto;Belo Horizonte (MG);21/05 17:00;https://www.linkedin.com/jobs/view/4414038558/;https://media.licdn.com/dms/image/v2/C4D0BAQH0DFVhFgBCrg/company-logo_100_100/company-logo_100_100/0/1631341878538?e=1781136000&v=beta&t=7ggGKDaINqffnzoSwRpJTaENOg7kkyDp1n_O-96VTBc;Advanced > Specialist;https://www.linkedin.com/company/seculus-da-amaz-nia-s-a/about/;-;;seculus da amazônia s/a;1;https://www.linkedin.com/jobs/view/4414038558/;https://www.linkedin.com/jobs/view/4414038558/;On-site;Associate;22/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente produtos
22;Serasa Experian;Coordenador (a) de Produto Digitais - Seguros;São Paulo (SP);21/05 17:00;https://www.linkedin.com/jobs/view/4417786943/;https://media.licdn.com/dms/image/v2/D4D0BAQGW4EB1A1aUYQ/company-logo_100_100/B4DZyL2uQ_IUAY-/0/1771872904949/serasaexperian_logo?e=1781136000&v=beta&t=KoT14-oVTs46brtTB04buu0hvquPrx29xCBqpeJdtGo;Middle > Manager;https://www.linkedin.com/company/serasa-experian/about/;Seguros e Previdência;Smartrecruiters;serasa experian;4.0;https://www.linkedin.com/jobs/view/4417786943/;https://www.linkedin.com/jobs/view/4417786943/;Hybrid;Mid, Liderança/Gerência;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
23;Shopee;Product Operations & QA Lead;São Paulo (SP);21/05 12:00;https://www.linkedin.com/jobs/view/4397201004/;https://media.licdn.com/dms/image/v2/C560BAQE0iX_dgdH7nA/company-logo_100_100/company-logo_100_100/0/1672279162763/shopee_logo?e=1781136000&v=beta&t=F3E3NIgApQHRAFtBzIgw0uk-ncfKAcnt1VzF5h2up4A;Middle > Manager;https://www.linkedin.com/company/shopee/about/;Software e Serviços de TI;careers.shopee.sg;shopee;3.0;https://www.linkedin.com/jobs/view/4397201004/;https://www.linkedin.com/jobs/view/4397201004/;Hybrid;Mid, Liderança/Gerência, Testes / QA;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
24;Sonhart Confecções;Analista de Produto;Brasil;21/05 23:00;https://www.linkedin.com/jobs/view/4416741960/;https://media.licdn.com/dms/image/v2/C4D0BAQE8IYKL-fuTIg/company-logo_100_100/company-logo_100_100/0/1630530540814/sonhart_logo?e=1781136000&v=beta&t=lK8SjauypoIwqCZsvo2JY2-VubUck6DdSPuuYQylCnU;Advanced > Specialist;https://www.linkedin.com/company/sonhart-confec-es/about/;-;empregos.com.br;sonhart confecções;1.0;https://www.linkedin.com/jobs/view/4416741960/;https://www.linkedin.com/jobs/view/4416741960/;On-site;Associate;22/05/2026;;;;;Brasil;América do Sul;gerente produtos
25;TOTVS;[Produto] Especialista em Product Design - Design System e UX;Rio de Janeiro (RJ);21/05 19:00;https://www.linkedin.com/jobs/view/4414038897/;https://media.licdn.com/dms/image/v2/D4D0BAQEATHMUo8sshg/company-logo_100_100/B4DZd7OnTLHkAQ-/0/1750119118553/totvs_logo?e=1781136000&v=beta&t=VPFaOp0644PfErX1NJiOfbA-KSr8Jdi91XC3cYNzlCE;Advanced > Specialist;https://www.linkedin.com/company/totvs/about/;-;Totvs;totvs;4.0;https://www.linkedin.com/jobs/view/4414038897/;https://www.linkedin.com/jobs/view/4414038897/;Hybrid;Specialist;22/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente produtos
26;Unimed Porto Alegre;Analista de Produtos Digitais III;Grande Porto Alegre (RS);21/05 19:00;https://www.linkedin.com/jobs/view/4414064011/;https://media.licdn.com/dms/image/v2/C4D0BAQGzDHnwFceGSw/company-logo_100_100/company-logo_100_100/0/1673648352907/unimedportoalegre_logo?e=1781136000&v=beta&t=ppi425JxfzgE7RJqzIpsQtmpdYwc2QCDasKlatIAdJ4;Advanced > Specialist;https://www.linkedin.com/company/unimed-porto-alegre/about/;Software e Serviços de TI;Gupy;unimed porto alegre;1.0;https://www.linkedin.com/jobs/view/4414064011/;https://www.linkedin.com/jobs/view/4414064011/;Hybrid;Associate;22/05/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente produtos
27;VTEX;Staff Product Manager, Ads;Brasil;21/05 12:00;https://www.linkedin.com/jobs/view/4344799620/;https://media.licdn.com/dms/image/v2/C4E0BAQGuwANNml02DA/company-logo_100_100/company-logo_100_100/0/1630650735642/vtex_logo?e=1781136000&v=beta&t=EZAP7xUvQ3AtJMsa1ux2hScyK7-274K5oeEI2HDIEOI;Produtos > Product Manager;https://www.linkedin.com/company/vtex/about/;-;Greenhouse;vtex;3.0;https://www.linkedin.com/jobs/view/4344799620/;https://www.linkedin.com/jobs/view/4344799620/;Remote;Liderança/Gerência, Product Owner/Product Manager;22/05/2026;;;;;Brasil;América do Sul;gerente produtos
28;banco BV;Gerente de Produtos Sr - Cash Management;São Paulo (SP);22/05 10:00;https://www.linkedin.com/jobs/view/4418123690/;https://media.licdn.com/dms/image/v2/D560BAQGE-TS-axJsYg/company-logo_100_100/B56Z5G6A1tKsAI-/0/1779306073662/bancobv_logo?e=1781136000&v=beta&t=_K4D_sN6XuctsN8BLBy1e2f-7M87uBDPUo-cnBWR7SY;Middle > Manager;https://www.linkedin.com/company/banco-bv/about/;Serviços Financeiros;Lever;banco bv;1.0;https://www.linkedin.com/jobs/view/4418123690/;https://www.linkedin.com/jobs/view/4418123690/;Hybrid;Senior, Mid, Liderança/Gerência;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente produtos
29;iFood;Product Manager Sênior - Tech Corp;Brasil;21/05 12:00;https://www.linkedin.com/jobs/view/4409126851/;https://media.licdn.com/dms/image/v2/C510BAQFupNOyDYF1sg/company-logo_100_100/company-logo_100_100/0/1631315877254?e=1781136000&v=beta&t=E08d_wUe0q3YLKPkDZzU5x_kAd-XChIwa83g6993vzg;Produtos > Product Manager;https://www.linkedin.com/company/ifood/about/;Alimentos e Bebidas;carreiras.ifood.com.br;ifood;5.0;https://www.linkedin.com/jobs/view/4409126851/;https://www.linkedin.com/jobs/view/4409126851/;Remote;Senior, Liderança/Gerência, TI/Tech, Product Owner/Product Manager;22/05/2026;;;;;Brasil;América do Sul;gerente produtos
