Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;Artêmia Co.;Agilista de Marketing Perfomance | Vaga afirmativa para mulheres;São Paulo (SP);25/05 11:00;https://www.linkedin.com/jobs/view/4415216613/;https://media.licdn.com/dms/image/v2/D4E0BAQFPBDO0rh7sCg/company-logo_100_100/company-logo_100_100/0/1693587081094/artmia_logo?e=1781136000&v=beta&t=GvlgOhS-eB-GRT8ixXcABt51S0GhMOdrmcnXRwARxBc;Advanced > Specialist;https://www.linkedin.com/company/art-mia-co/about/;Marketing e Publicidade Marketing;;artêmia co.;1;https://www.linkedin.com/jobs/view/4415216613/;https://www.linkedin.com/jobs/view/4415216613/;On-site;PCD / Afirmativa, Marketing/Mídia;25/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;agile coach
2;Capgemini;FBS Six Sigma Quality Consultant;Brasil;25/05 07:00;https://www.linkedin.com/jobs/view/4415214134/;https://media.licdn.com/dms/image/v2/D4E0BAQHIL3HctxNfvg/company-logo_100_100/B4EZokv7VQIUAQ-/0/1761553135376/capgemini_logo?e=1781136000&v=beta&t=sYS4OS3kEjAdFdmAmrmRrVp9o8nj4sj5sXS70F5gl2Y;Advanced > Specialist;https://www.linkedin.com/company/capgemini/about/;Software e Serviços de TI;LinkedIn (Easy Apply);capgemini;4.0;https://www.linkedin.com/jobs/view/4415214134/;https://www.linkedin.com/jobs/view/4415214134/;Remote;Consultor, Testes / QA;25/05/2026;;;;;Brasil;América do Sul;agile coach
3;GFT Brasil;Agile Coach (Hibrido/SP) - 133277;São Paulo (SP);25/05 18:00;https://www.linkedin.com/jobs/view/4418986712/;https://media.licdn.com/dms/image/v2/D4E0BAQHo8b2c2pSzMw/company-logo_100_100/B4EZmE9mMwIMAU-/0/1758872364214/gft_technologies_brasil_logo?e=1781136000&v=beta&t=qnvfxzgEpJ0MAB_QDOSEdGvL35gx4k0OO1clhpEpKlQ;Agility > Agile Coach;https://www.linkedin.com/company/gft-brasil/about/;-;jobs.gft.com;gft brasil;3.0;https://www.linkedin.com/jobs/view/4418986712/;https://www.linkedin.com/jobs/view/4418986712/;Hybrid;Coach, Scrum/Agile;25/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;agile coach
4;Mouts IT;Agile Coach;Grande Campinas (SP);24/05 20:00;https://www.linkedin.com/jobs/view/4418986767/;https://media.licdn.com/dms/image/v2/C4D0BAQEodS0tsV-9cA/company-logo_100_100/company-logo_100_100/0/1635526473146/mouts_logo?e=1781136000&v=beta&t=b0rke4Y_pjxoewYllH5yWNsmcq31emc3w1gnzre51D0;Agility > Agile Coach;https://www.linkedin.com/company/mouts-it/about/;Software e Serviços de TI;LinkedIn (Easy Apply);mouts it;1.0;https://www.linkedin.com/jobs/view/4418986767/;https://www.linkedin.com/jobs/view/4418986767/;On-site;Coach, Scrum/Agile;25/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;agile coach
5;Timenow;Pessoa Analista de Projetos;Jacobina (BA);25/05 13:00;https://www.linkedin.com/jobs/view/4415242368/;https://media.licdn.com/dms/image/v2/C4E0BAQFCHz71YNvMbQ/company-logo_100_100/company-logo_100_100/0/1630626388144/timenow_consultoria_e_gesto_de_projetos_logo?e=1781136000&v=beta&t=lATSgrWzE1Gx4qhLHapWY-rbMh7V1ShLMyzoHuahkm8;Advanced > Specialist;https://www.linkedin.com/company/timenow/about/;Software e Serviços de TI;Gupy;timenow;1.0;https://www.linkedin.com/jobs/view/4415242368/;https://www.linkedin.com/jobs/view/4415242368/;On-site;PCD / Afirmativa, Associate;25/05/2026;Jacobina;Bahia;BA;Região Nordeste;Brasil;América do Sul;agile coach
