Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;A.P. Moller - Maersk;Project Specialist  – Customer Implementation - SP; (SP);2 hours ago;https://www.linkedin.com/jobs/view/4402812297/;https://media.licdn.com/dms/image/v2/C4D0BAQFxaOJ8VzplhA/company-logo_100_100/company-logo_100_100/0/1630463556967/maersk_group_logo?e=1778716800&v=beta&t=Nittm4uHWAL7wmbc0U0Ik-zy62Au_6d9q0ciCyuxEFM;Advanced > Specialist;https://www.linkedin.com/company/a-p-moller-maersk/about/;IT;Workday;a.p. moller - maersk;1.0;https://www.linkedin.com/jobs/view/4402812297/;https://maersk.wd3.myworkdayjobs.com/Maersk_Careers/job/Brazil-So-Paulo-Sao-Paulo-04719-002/Project-Specialist----Customer-Implementation---SP_R177926-1;On-site;Specialist;22/04/2026
2;Ageon;Assistente de Projetos de Produtos - SC;Palhoça (SC);18 hours ago;https://www.linkedin.com/jobs/view/4402411630/;Sem logo;-;https://www.linkedin.com/company/ageon/about/;Marketing;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4402411630/;https://www.empregos.com.br/vaga/11455041/assistente-de-projetos-de-produtos-sc-em-palhoca-sc-DI11455041IN;On-site;Associate;22/04/2026
3;Agromai;Analista de Projetos | Scrum Master (Tech | Dados & Desenvolvimento);Porto Alegre (RS);4 hours ago;https://www.linkedin.com/jobs/view/4402806142/;https://media.licdn.com/dms/image/v2/D4D0BAQHZt-1esCcGHg/company-logo_100_100/B4DZVnfHtQHYAQ-/0/1741197966566/agromai_logo?e=1778716800&v=beta&t=zOpoOIWwBb-qSEZO9Q4bvOleANUHPzxnO5MtV8d3UM4;Agility > Scrum Master;https://www.linkedin.com/company/agromai/about/;Agribusiness;LinkedIn (Easy Apply);agromai;1.0;https://www.linkedin.com/jobs/view/4402806142/;https://www.linkedin.com/jobs/view/4402806142/;On-site;Associate, TI/Tech, Scrum/Agile, Dados/Analytics;22/04/2026
4;Agência Freela;Gestor(a) de Projetos Digitais e Growth;São Paulo (SP);2 hours ago;https://www.linkedin.com/jobs/view/4405407642/;https://media.licdn.com/dms/image/v2/C4D0BAQGwg1dKHnpDQw/company-logo_100_100/company-logo_100_100/0/1630477907365/ag_ncia_freela_logo?e=1778716800&v=beta&t=lnLCRirbNeditNvD-hZ6IpyB0i0kgn4HP5WfhSfM72U;-;https://www.linkedin.com/company/ag-ncia-freela/about/;IT;Trampos;agência freela;1.0;https://www.linkedin.com/jobs/view/4405407642/;https://trampos.co/oportunidades/772628-gestor-a-de-projetos?utm_campaign=jobboard&utm_medium=site&utm_source=linkedin;On-site;Liderança/Gerência;22/04/2026
5;Associação Nova Escola;Pessoa Analista de Projetos em Territórios (PJ);Brasil;10 hours ago;https://www.linkedin.com/jobs/view/4402458431/;https://media.licdn.com/dms/image/v2/D4D0BAQEVf7gjtp0WNA/company-logo_100_100/B4DZwj4c15HEAQ-/0/1770128527110/associao_nova_escola_logo?e=1778716800&v=beta&t=Ve7H2YsVAKv71z_1ROERePpqG55yBZo0rQjZf-OTitw;Advanced > Specialist;https://www.linkedin.com/company/associa-o-nova-escola/about/;Education;Unknown/Error;associação nova escola;1.0;https://www.linkedin.com/jobs/view/4402458431/;;Remote;PCD / Afirmativa, Freelance/PJ, Associate;22/04/2026
6;BHS;IT Security Project Manager; (SP);3 hours ago;https://www.linkedin.com/jobs/view/4402802528/;https://media.licdn.com/dms/image/v2/C4D0BAQFIN_BXyw4dAQ/company-logo_100_100/company-logo_100_100/0/1657568147168/bhsoficial_logo?e=1778716800&v=beta&t=ilczBXxsIrrcNAh4asskGxAxBcbBb2NIsTqIFunebis;Cybersecurity;https://www.linkedin.com/company/bhs/about/;IT;Gupy;bhs;1.0;https://www.linkedin.com/jobs/view/4402802528/;https://bhs.gupy.io/jobs/10629348;Hybrid;Liderança/Gerência, Cybersecurity;22/04/2026
7;BairesDev;Scrum Master - Remote Work; (SP);6 hours ago;https://www.linkedin.com/jobs/view/4404428151/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778716800&v=beta&t=n6-Iy_XDi8IgJYiOTKo4rmPSCJFzAT5_LyzfPMjTTBo;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;Other;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4404428151/;https://applicants.bairesdev.com/job/73/286894/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260422&lang=en;Remote;Scrum/Agile;22/04/2026
8;BairesDev;Scrum Master - Remote Work;América Latina;6 hours ago;https://www.linkedin.com/jobs/view/4404434067/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778716800&v=beta&t=n6-Iy_XDi8IgJYiOTKo4rmPSCJFzAT5_LyzfPMjTTBo;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;Other;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4404434067/;https://applicants.bairesdev.com/job/73/286894/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260422&lang=en;Remote;Scrum/Agile;22/04/2026
9;BotCity;Delivery Manager;Brasil;19 hours ago;https://www.linkedin.com/jobs/view/4404240777/;https://media.licdn.com/dms/image/v2/D4D0BAQEbkeF_cuxbiw/company-logo_100_100/company-logo_100_100/0/1728305050580/botcity_logo?e=1778716800&v=beta&t=GZ-A_q86pZewjvl5EO1GOgkaMcW8u9nn-MfPwvacFJY;Operations > Delivery Manager;https://www.linkedin.com/company/botcity/about/;IT;Quickin;botcity;1.0;https://www.linkedin.com/jobs/view/4404240777/;https://jobs.quickin.io/botcity/jobs/69e782d9b7f402001331b285?src=LinkedIn%20Limited%20Listings;Remote;Liderança/Gerência, Delivery/SDM;22/04/2026
10;Braze;Senior Business Operations Manager;São Paulo (SP);57 minutes ago;https://www.linkedin.com/jobs/view/4405424396/;https://media.licdn.com/dms/image/v2/D4E0BAQHm8zx58eJrcg/company-logo_100_100/company-logo_100_100/0/1720024715139/braze_logo?e=1778716800&v=beta&t=k9m7rBGi-im1BdA3YoqhxOjgKgWjUvpWNthNa10uxqs;Operations > Operations Manager;https://www.linkedin.com/company/braze/about/;IT;LinkedIn (Easy Apply);braze;2.0;https://www.linkedin.com/jobs/view/4405424396/;https://www.linkedin.com/jobs/view/4405424396/;Hybrid;Senior, Liderança/Gerência;22/04/2026
