Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;AGETEC;Planejamento e Controle de Produção;São José (SC);27/04 00:00;https://www.linkedin.com/jobs/view/4407474102/;Sem logo;-;https://www.linkedin.com/company/agetec/about/;Manufacturing;LinkedIn (Easy Apply);agetec;1.0;https://www.linkedin.com/jobs/view/4407474102/;https://www.linkedin.com/jobs/view/4407474102/;On-site;PCP;28/04/2026
2;Academia 26fit;Assistente de Projeto de Inovação;São Leopoldo (RS);27/04 12:00;https://www.linkedin.com/jobs/view/4405184088/;https://media.licdn.com/dms/image/v2/C4D0BAQH2wmFGuNnQ_Q/company-logo_100_100/company-logo_100_100/0/1630557913824?e=1778716800&v=beta&t=cjaY9a_egkAOSdvWrQyKc7WZ8YnsX67Q9fE2J0Uu57g;-;https://www.linkedin.com/company/academia-26fit/about/;Fitness;oportunidades.mindsight.com.br;academia 26fit;1.0;https://www.linkedin.com/jobs/view/4405184088/;https://oportunidades.mindsight.com.br/26fit/120?utm_source=linkedin&utm_medium=jobboard&utm_campaign=integrations;On-site;Associate, Inovação/P&D;28/04/2026
3;Adecco;Innovations & Practice Manager;Brasil;27/04 00:00;https://www.linkedin.com/jobs/view/4405109251/;https://media.licdn.com/dms/image/v2/D4E0BAQHIOSAvwrp4fQ/company-logo_100_100/B4EZzRec1WJUAQ-/0/1773040946861/adecco_logo?e=1778716800&v=beta&t=dAYytUlI_R8Ag_TMZNDq4HwJY0l7rn_Kw7jQzSaIzhA;Inovação > Ai Innovation;https://www.linkedin.com/company/adecco/about/;IT;LinkedIn (Easy Apply);adecco;1.0;https://www.linkedin.com/jobs/view/4405109251/;https://www.linkedin.com/jobs/view/4405109251/;Remote;Liderança/Gerência, Inovação/P&D;28/04/2026
4;Ahoy by Belago;Analista de Governança;Hortolândia (SP);27/04 00:00;https://www.linkedin.com/jobs/view/4407443034/;https://media.licdn.com/dms/image/v2/D4D0BAQGEe1exewMgbA/company-logo_100_100/B4DZtcPaEuIAAU-/0/1766779102430/ahoybr_logo?e=1778716800&v=beta&t=eymCekr7VhPooCGoEFb6d1pYm0EONtMQAxSNSWnb5Do;Advanced > Specialist;https://www.linkedin.com/company/ahoy-by-belago/about/;Other;LinkedIn (Easy Apply);ahoy by belago;1.0;https://www.linkedin.com/jobs/view/4407443034/;https://www.linkedin.com/jobs/view/4407443034/;Hybrid;Associate;28/04/2026
5;AlstraMax;Scrum Master Sênior;SP;27/04 00:00;https://www.linkedin.com/jobs/view/4404661015/;https://media.licdn.com/dms/image/v2/C4D0BAQGfdaWlJg6fBA/company-logo_100_100/company-logo_100_100/0/1630547454570/alstra_logo?e=1778716800&v=beta&t=hmrnRVGhNDyfXTEPYv3jA6gd9n46FSGuo2YSYb-V8jE;Agility > Scrum Master;https://www.linkedin.com/company/alstramax/about/;Other;app.alstratech.com;alstramax;1.0;https://www.linkedin.com/jobs/view/4404661015/;https://app.alstratech.com/projetos/share/?utm_source=&utm_medium=&utm_campaign=&utm_key=eyJwcm9qZXRvX2lkIjoyMzU1LCJ1c2VyX2lkIjpudWxsfQ:1wH7GB:BqAMcxvogzT2Upj-2BSJxDgKNVk;On-site;Senior, Scrum/Agile;28/04/2026
6;Amazon;Amazon Flex Capacity Planning PM, Amazon Flex;Osasco (SP);27/04 00:00;https://www.linkedin.com/jobs/view/4376133848/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1778716800&v=beta&t=FYJCJ2hlwui49vBxlcS1iuYuTZ5spgQCzAhhQIW4ks8;Produtos > Product Manager;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4376133848/;https://www.amazon.jobs/en/jobs/3186024/amazon-flex-capacity-planning-pm-amazon-flex?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid;On-site;Product Owner/Product Manager;28/04/2026
7;Ambev;CSC Jaguariúna - Especialista de Melhoria Continua & Transformação;Jaguariúna (SP);27/04 00:00;https://www.linkedin.com/jobs/view/4406202895/;https://media.licdn.com/dms/image/v2/D560BAQHjuqzBd5qPnA/company-logo_100_100/company-logo_100_100/0/1709750536547?e=1778716800&v=beta&t=lO5XqvRuwyd3ISnyafDeM4QM8uqfGq3iNHgNf3rQtKQ;Advanced > Specialist;https://www.linkedin.com/company/ambev/about/;Food;Gupy;ambev;5.0;https://www.linkedin.com/jobs/view/4406202895/;https://ambev.gupy.io/jobs/11196199?jobBoardSource=linkedin;On-site;Specialist, Change Mgt;28/04/2026
8;BairesDev;Gerente de Engenharia de Projetos (TI) - Trabalho Remoto;Brasil;27/04 00:00;https://www.linkedin.com/jobs/view/4405996339/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778716800&v=beta&t=n6-Iy_XDi8IgJYiOTKo4rmPSCJFzAT5_LyzfPMjTTBo;Middle > Manager;https://www.linkedin.com/company/bairesdev/about/;IT;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4405996339/;https://applicants.bairesdev.com/job/49/243196/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260427-dlvr&lang=en;Remote;Mid, Liderança/Gerência, TI/Tech, Engenharia Geral;28/04/2026
9;BairesDev;Agile Scrum Master - Remote Work;Goiânia (GO);27/04 00:00;https://www.linkedin.com/jobs/view/4405996747/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778716800&v=beta&t=n6-Iy_XDi8IgJYiOTKo4rmPSCJFzAT5_LyzfPMjTTBo;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;Other;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4405996747/;https://applicants.bairesdev.com/job/73/284635/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260427&lang=en;Remote;Scrum/Agile;28/04/2026
10;BairesDev;Agile Scrum Master - Remote Work;Manaus (AM);27/04 00:00;https://www.linkedin.com/jobs/view/4405992878/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1778716800&v=beta&t=n6-Iy_XDi8IgJYiOTKo4rmPSCJFzAT5_LyzfPMjTTBo;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;Other;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4405992878/;https://applicants.bairesdev.com/job/73/284635/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260427&lang=en;Remote;Scrum/Agile;28/04/2026
