Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;AB InBev;Especialista de Projetos Tech I;Campinas (SP);16/05 20:00;https://www.linkedin.com/jobs/view/4383169133/;https://media.licdn.com/dms/image/v2/C560BAQEZRSga0FreWA/company-logo_100_100/company-logo_100_100/0/1656631574816/ab_inbev_logo?e=1780531200&v=beta&t=fEpWdTKdcS1rgbCajLTknPiNjrJT1RbWPFP086_La18;Advanced > Information Technology;https://www.linkedin.com/company/ab-inbev/about/;Software e Serviços de TI;Workday;ab inbev;1.0;https://www.linkedin.com/jobs/view/4383169133/;https://www.linkedin.com/jobs/view/4383169133/;On-site;Specialist, TI/Tech;17/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;ADP;Gerente de Projetos I;São Paulo (SP);16/05 20:00;https://www.linkedin.com/jobs/view/4404132369/;https://media.licdn.com/dms/image/v2/D4E0BAQE2ALnzsL9mlw/company-logo_100_100/B4EZXS9EdvHMAU-/0/1743000979692/adp_logo?e=1780531200&v=beta&t=RacS4TEdIAqoLofPz950uI9y-8RLUtx4hrrl0ihpixM;Middle > Manager;https://www.linkedin.com/company/adp/about/;-;click.appcast.io;adp;1.0;https://www.linkedin.com/jobs/view/4404132369/;https://www.linkedin.com/jobs/view/4404132369/;On-site;Mid, Liderança/Gerência;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
3;AS2 GROUP;Gerente de Projetos de Automação;São José dos Campos (SP);16/05 20:00;https://www.linkedin.com/jobs/view/4412098176/;https://media.licdn.com/dms/image/v2/C4E0BAQGAVkAzhJxWsg/company-logo_100_100/company-logo_100_100/0/1630644468705/as2_automao_industrial_logo?e=1780531200&v=beta&t=Nv0KvDeL7PiT6CQwgJsBQHAWaRdLZ0IcsYXOptprrEQ;Middle > Manager;https://www.linkedin.com/company/as2-group/about/;-;LinkedIn (Easy Apply);as2 group;1.0;https://www.linkedin.com/jobs/view/4412098176/;https://www.linkedin.com/jobs/view/4412098176/;On-site;Mid, Liderança/Gerência;17/05/2026;São José dos Campos;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
4;AST Assessoria em Serviços Terceirizados Ltda.;Analista de PCP - SP;Brasil;17/05 00:00;https://www.linkedin.com/jobs/view/4412208488/;missing logo;Advanced > Specialist;https://www.linkedin.com/company/ast-assessoria-em-servi-os-terceirizados-ltda/about/;Consultoria e Assessoria;;ast assessoria em serviços terceirizados ltda.;3.0;https://www.linkedin.com/jobs/view/4412208488/;https://www.linkedin.com/jobs/view/4412208488/;On-site;Associate, PCP;17/05/2026;;;;;Brasil;América do Sul;gerente projetos
5;ATLANTICO2;Analista de Projetos de Carbono e Biochar;Piracicaba (SP);17/05 10:00;https://www.linkedin.com/jobs/view/4412224511/;https://media.licdn.com/dms/image/v2/D4D0BAQFLIA7j6KviyA/company-logo_100_100/B4DZ3zhpeYGQAI-/0/1777907177846/atlantico2_logo?e=1780531200&v=beta&t=sUix-K4hhgUBe_PfkXjTuaEO2FRxk3Dz4QXU7rFRsdk;Advanced > Specialist;https://www.linkedin.com/company/atlantico2/about/;Software e Serviços de TI;;atlantico2;1;https://www.linkedin.com/jobs/view/4412224511/;https://www.linkedin.com/jobs/view/4412224511/;On-site;Associate;17/05/2026;Piracicaba;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;Algar;ANALISTA DE ENTREGA DE CLIENTES II;Goiânia (GO);16/05 20:00;https://www.linkedin.com/jobs/view/4415185944/;https://media.licdn.com/dms/image/v2/D4D0BAQEq1L7mnu40sA/company-logo_100_100/B4DZdUohkUH4AQ-/0/1749471599632/algar_telecom_logo?e=1780531200&v=beta&t=UP9xNIN8CathaJM_TP-CujXFmB_VFfUKBYkv7JHaA44;Advanced > Specialist;https://www.linkedin.com/company/algar/about/;-;www.portalsinergyrh.com.br;algar;1.0;https://www.linkedin.com/jobs/view/4415185944/;https://www.linkedin.com/jobs/view/4415185944/;On-site;Associate;17/05/2026;Goiânia;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul;gerente projetos
7;Ausenco;Proposal Engineer, Intermediate/Senior;Belo Horizonte (MG);16/05 20:00;https://www.linkedin.com/jobs/view/4397182877/;https://media.licdn.com/dms/image/v2/C510BAQHM645TZyzjtw/company-logo_100_100/company-logo_100_100/0/1631430407495?e=1780531200&v=beta&t=kdcvhtpEnD20YCCG7I3aaXXQd8MRr5Zep9URUOnxSKc;Advanced > Information Technology;https://www.linkedin.com/company/ausenco/about/;Mídia e Entretenimento;careers.ausenco.com;ausenco;1.0;https://www.linkedin.com/jobs/view/4397182877/;https://www.linkedin.com/jobs/view/4397182877/;Remote;Senior, Marketing/Mídia, Engenharia Geral;17/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
8;BTG Pactual;PM Senior | IT Products;São Paulo (SP);16/05 20:00;https://www.linkedin.com/jobs/view/4382319467/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1780531200&v=beta&t=qKrnNKJ1ujLzjYE5YUl1FJGLNrltIkHBRAshYUmPkbk;Produtos > Product Manager;https://www.linkedin.com/company/btg-pactual/about/;Software e Serviços de TI;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4382319467/;https://www.linkedin.com/jobs/view/4382319467/;Hybrid;Senior, Product Owner/Product Manager;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
9;BVP Geotecnia e Hidrotecnia;Analista de Projetos;Belo Horizonte (MG);16/05 20:00;https://www.linkedin.com/jobs/view/4415410117/;https://media.licdn.com/dms/image/v2/D4D0BAQGWYyjHDGS8VA/company-logo_100_100/B4DZsi0kIeH8AU-/0/1765815764160/bvpengenharia_logo?e=1780531200&v=beta&t=sjs9t_seFc4EAqbdzxID_FIwTu2ABogxxE2Ohlg4pEQ;Advanced > Specialist;https://www.linkedin.com/company/bvp-geotecnia-e-hidrotecnia/about/;-;engenha.com;bvp geotecnia e hidrotecnia;1.0;https://www.linkedin.com/jobs/view/4415410117/;https://www.linkedin.com/jobs/view/4415410117/;Hybrid;Associate;17/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Banco Bmg;Analista de Produtos Sênior - PM Squad de Pagamentos;São Paulo (SP);16/05 20:00;https://www.linkedin.com/jobs/view/4404112949/;https://media.licdn.com/dms/image/v2/D4D0BAQHnYlXN6ors-w/company-logo_100_100/company-logo_100_100/0/1737059054059/bancobmg_logo?e=1780531200&v=beta&t=SR9NmdM185YR5I0GeU3-9irq8p9NhbnjrxViHIajAKU;Produtos > Product Manager;https://www.linkedin.com/company/banco-bmg/about/;Serviços Financeiros;Gupy;banco bmg;1.0;https://www.linkedin.com/jobs/view/4404112949/;https://www.linkedin.com/jobs/view/4404112949/;Hybrid;Senior, Associate, Product Owner/Product Manager, Squad Leader;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
