Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;+A Educação;Analista de Projetos (LATAM);Grande Porto Alegre (RS);22 hours ago;https://www.linkedin.com/jobs/view/4400127405/;https://media.licdn.com/dms/image/v2/C4D0BAQG0IQ2YdbdADA/company-logo_100_100/company-logo_100_100/0/1630499822069/maisaedu_logo?e=1778112000&v=beta&t=P2100k84GJS4w4eoq-rQdOXTY0kMWZN7DTAvttXR_-s;Advanced > Specialist;https://www.linkedin.com/company/a-educa-o/about/;Education;Gupy;+a educação;1.0;https://www.linkedin.com/jobs/view/4400127405/;https://maisaedu.gupy.io/job/eyJqb2JJZCI6MTExNDYzNDQsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Hybrid;Associate;16/04/2026
2;+A Educação;Assistente de Projetos Educacionais;Grande Porto Alegre (RS);21 hours ago;https://www.linkedin.com/jobs/view/4402646437/;https://media.licdn.com/dms/image/v2/C4D0BAQG0IQ2YdbdADA/company-logo_100_100/company-logo_100_100/0/1630499822069/maisaedu_logo?e=1778112000&v=beta&t=P2100k84GJS4w4eoq-rQdOXTY0kMWZN7DTAvttXR_-s;-;https://www.linkedin.com/company/a-educa-o/about/;Education;Gupy;+a educação;1.0;https://www.linkedin.com/jobs/view/4402646437/;https://maisaedu.gupy.io/jobs/11146713;On-site;Associate;16/04/2026
3;+A Educação;Estagiário(a) em Gestão de Projetos;Grande Porto Alegre (RS);21 hours ago;https://www.linkedin.com/jobs/view/4402633627/;https://media.licdn.com/dms/image/v2/C4D0BAQG0IQ2YdbdADA/company-logo_100_100/company-logo_100_100/0/1630499822069/maisaedu_logo?e=1778112000&v=beta&t=P2100k84GJS4w4eoq-rQdOXTY0kMWZN7DTAvttXR_-s;-;https://www.linkedin.com/company/a-educa-o/about/;Education;Gupy;+a educação;1.0;https://www.linkedin.com/jobs/view/4402633627/;https://maisaedu.gupy.io/jobs/11146838;On-site;Intern;16/04/2026
4;ABGroup Desenvolvimento de Negócios;Gerente de Projetos - Uberlândia - MG;Uberlândia (MG);20 hours ago;https://www.linkedin.com/jobs/view/4402653966/;https://media.licdn.com/dms/image/v2/D4D0BAQGvanWEWq_NbQ/company-logo_100_100/company-logo_100_100/0/1711980815291?e=1778112000&v=beta&t=kZ_Ccg74Lz2KatisXnVIYN10kI7dKEiPXtsWgYOyLVI;Middle > Manager;https://www.linkedin.com/company/abgroup-desenvolvimento-de-neg-cios/about/;IT;Unknown/Error;abgroup desenvolvimento de negócios;1.0;https://www.linkedin.com/jobs/view/4402653966/;;On-site;Mid, Liderança/Gerência;16/04/2026
5;AXIA Energia;Analista de implantação de projetos de engenharia II - Planner;Sobradinho (BA);Viewed;https://www.linkedin.com/jobs/view/4390678546/;https://media.licdn.com/dms/image/v2/D4D0BAQH6a4cGr1tuWQ/company-logo_100_100/B4DZoMkDQ4JIAQ-/0/1761147369272?e=1778112000&v=beta&t=tPoz_76rqOQE80prasAw8hWD7gbYKfUVk1yS1dn59C4;Advanced > Specialist;https://www.linkedin.com/company/axia-energia/about/;Energy;Gupy;axia energia;1.0;https://www.linkedin.com/jobs/view/4390678546/;https://axiaenergia.gupy.io/jobs/10958023?jobBoardSource=linkedin;On-site;Associate, Engenharia Geral, Implementação;16/04/2026
6;Accenture Brasil;Analista/Consultor PMO SAP;São Paulo (SP);20 hours ago;https://www.linkedin.com/jobs/view/4401815089/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1778112000&v=beta&t=qgdxxrIotpzkK0cOf9a6NMTtxtTRnKN6M9RICs0S3nA;Produtos > Product Manager;https://www.linkedin.com/company/accenture-brasil/about/;Other;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4401815089/;https://www.accenture.com/br-pt/careers/jobdetails?id=R00325406_pt-br&src=LINKEDINJP;Hybrid;Associate, Consultor, SAP, PMO;16/04/2026
7;Afonso França Engenharia;COORDENADOR PLANEJAMENTO;São Paulo (SP);20 hours ago;https://www.linkedin.com/jobs/view/4401831235/;https://media.licdn.com/dms/image/v2/D4D0BAQE34j8Ox3Z2rg/company-logo_100_100/company-logo_100_100/0/1698794883256/afonso_frana_engenharia_logo?e=1778112000&v=beta&t=n18N4jvmBXsJLirRGVVcN1yc27tbMiMYG955nhp_lXI;Middle > Manager;https://www.linkedin.com/company/afonso-fran-a-engenharia/about/;Other;Quickin;afonso frança engenharia;3.0;https://www.linkedin.com/jobs/view/4401831235/;https://jobs.quickin.io/afonsofranca/jobs/69dfa9fba8408b00131373b2?src=LinkedIn%20Limited%20Listings;On-site;Mid, Liderança/Gerência;16/04/2026
8;Ageon;Assistente de Projetos de Produtos - SC;Palhoça (SC);18 hours ago;https://www.linkedin.com/jobs/view/4400151406/;Sem logo;-;https://www.linkedin.com/company/ageon/about/;Marketing;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4400151406/;https://www.empregos.com.br/vaga/11455041/assistente-de-projetos-de-produtos-sc-em-palhoca-sc-EH11455041IN;On-site;Associate;16/04/2026
9;Agromai;Coordenadora de Projetos (Tech);Porto Alegre (RS);1 day ago;https://www.linkedin.com/jobs/view/4400117247/;https://media.licdn.com/dms/image/v2/D4D0BAQHZt-1esCcGHg/company-logo_100_100/B4DZVnfHtQHYAQ-/0/1741197966566/agromai_logo?e=1778112000&v=beta&t=lgLBaIF6oDBv0H4Cau-U7mM8pQGnk_p3rv-dwemqBDg;Middle > Manager;https://www.linkedin.com/company/agromai/about/;Agribusiness;LinkedIn (Easy Apply);agromai;1.0;https://www.linkedin.com/jobs/view/4400117247/;https://www.linkedin.com/jobs/view/4400117247/;On-site;Mid, Liderança/Gerência, TI/Tech;16/04/2026
10;Agência VMM;Gestor de projetos - Presencial;Maceió (AL);1 hour ago;https://www.linkedin.com/jobs/view/4400452304/;https://media.licdn.com/dms/image/v2/D4E0BAQE4AbYN8Nk1Kg/company-logo_100_100/B4EZ0nERe1JAAY-/0/1774476926106/agenciavmm_logo?e=1778112000&v=beta&t=anbnRiz_uPxxnDOhzHdGVFWmoBhbRVOZWXDUccBt6DY;-;https://www.linkedin.com/company/ag-ncia-vmm/about/;Marketing;LinkedIn (Easy Apply);agência vmm;1.0;https://www.linkedin.com/jobs/view/4400452304/;https://www.linkedin.com/jobs/view/4400452304/;On-site;Liderança/Gerência;16/04/2026
11;Allterra;Coordenador(a) de projetos;São Paulo (SP);9 hours ago;https://www.linkedin.com/jobs/view/4402105850/;https://media.licdn.com/dms/image/v2/D4D0BAQHwRbpIAzbAuA/company-logo_100_100/company-logo_100_100/0/1722876464848/allterraoficial_logo?e=1778112000&v=beta&t=pPNUPQWQHQ3J1bT__hBGhixSAG-gzkG_1Ym7Z0qmpIg;Middle > Manager;https://www.linkedin.com/company/allterra/about/;Marketing;RH Gestor;allterra;1.0;https://www.linkedin.com/jobs/view/4402105850/;https://carreirasallterra.rhgestor.com.br/vagas/detalhes/gbqF5TS26150kEaM96A;Hybrid;Mid, Liderança/Gerência;16/04/2026
12;Alpargatas S.A.;Santa Rita/PB | Analista de Projetos Sênior;Santa Rita (PB);6 hours ago;https://www.linkedin.com/jobs/view/4402147090/;https://media.licdn.com/dms/image/v2/C510BAQEXZIQnC02Dxg/company-logo_100_100/company-logo_100_100/0/1631330720234?e=1778112000&v=beta&t=ndG3SIbwCEiORPP6BVEdQHQnXAuGHxb2GyIsyKU3f1Y;Advanced > Specialist;https://www.linkedin.com/company/alpargatas-s-a/about/;IT;Gupy;alpargatas s.a.;1.0;https://www.linkedin.com/jobs/view/4402147090/;https://alpargatas.gupy.io/jobs/11049964?jobBoardSource=linkedin;On-site;Senior, Associate;16/04/2026
13;Amazon;Project Manager Operations – Packaging, ROW Packaging Programs;Cajamar (SP);Viewed;https://www.linkedin.com/jobs/view/4371665442/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1778112000&v=beta&t=uebahcAyz5KP-sXKlhIxCjz_a3cb7a6B6WVDWlzanJI;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4371665442/;https://www.amazon.jobs/en/jobs/3179179/project-manager-operations-packaging-row-packaging-programs?cmpid=SPLICX0248M&ss=paid&utm_campaign=cxro&utm_content=job_posting&utm_medium=social_media&utm_source=linkedin.com;On-site;Liderança/Gerência;16/04/2026
