Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
16;CI&T;Project Manager [Flow/GO&Ops;Brasil;Easy Apply;https://www.linkedin.com/jobs/view/4402523752/;https://media.licdn.com/dms/image/v2/D4D0BAQGLvQL_ujmJgA/company-logo_100_100/B4DZi9QI7xHwAc-/0/1755521781937/ciandt_logo?e=1778112000&v=beta&t=2LgzAQG9Rd3zJUAufQHrrUjcFVi4uqjK4Xg-dUejqoU;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/ci-t/about/;Marketing;LinkedIn (Easy Apply);ci&t;4.0;https://www.linkedin.com/jobs/view/4402523752/;https://www.linkedin.com/jobs/view/4402523752/;Remote;Liderança/Gerência;15/04/2026
17;CPQD;Coordenador(a) de Projetos;Campinas (SP);17 hours ago;https://www.linkedin.com/jobs/view/4401135335/;https://media.licdn.com/dms/image/v2/D4D0BAQEKMfZjx_RYOQ/company-logo_100_100/B4DZu96Pn_H0AQ-/0/1768417722218/cpqd_logo?e=1778112000&v=beta&t=6TySXbIHgl4nvynhOJx_BjBIJsP37L18fy5f0KJ0ggM;Middle > Manager;https://www.linkedin.com/company/cpqd/about/;Marketing;cpqd.recruitee.com;cpqd;3.0;https://www.linkedin.com/jobs/view/4401135335/;https://cpqd.recruitee.com/o/coordenadora-de-projetos-5?source=LinkedIn;Hybrid;Mid, Liderança/Gerência;15/04/2026
18;CRP Tecnologia;Líder de Projetos;São Paulo (SP);4 hours ago;https://www.linkedin.com/jobs/view/4402279716/;https://media.licdn.com/dms/image/v2/D4D0BAQE6zVhGRzG_3w/company-logo_100_100/company-logo_100_100/0/1726169034806/crp_tecnologia_logo?e=1778112000&v=beta&t=8WOF03BKzSQWlK60FsyDFty74se-_6KNbrfUuXJoFUg;-;https://www.linkedin.com/company/crp-tecnologia/about/;IT;Recrutei;crp tecnologia;1.0;https://www.linkedin.com/jobs/view/4402279716/;https://jobs.recrutei.com.br/crp-tech/vacancy/126113-lider-de-projetos?utm_source=linkedin-jobboard;Hybrid;Mid, Liderança/Gerência, Coach;15/04/2026
19;CTCEA - Brazilian Organization for Scientific and Technological Development of Airspace Control;Coordenador de Projetos;Grande Rio de Janeiro (RJ);9 hours ago;https://www.linkedin.com/jobs/view/4402247224/;https://media.licdn.com/dms/image/v2/C4E0BAQFfnoUjej31aQ/company-logo_100_100/company-logo_100_100/0/1630592870672/ctcea___brazilian_organization_for_scientific_and_technological_development_of_airspace_control_logo?e=1778112000&v=beta&t=PVBVV_bmMCdR4Ks1feMW2VQ5YPSFej9ZThPcRZTSEt4;Middle > Manager;https://www.linkedin.com/company/ctcea-brazilian-organization-for-scientific-and-technological-development-of-airspace-control/about/;IT;Catho;ctcea - brazilian organization for scientific and technological development of airspace control;1.0;https://www.linkedin.com/jobs/view/4402247224/;https://www.catho.com.br/vagas/linkedin/36178340/;On-site;Mid, Liderança/Gerência;15/04/2026
20;Capco;Engenheiro de Gestão de projetos - Híbrido - Rio de Janeiro - RJ;Grande Rio de Janeiro (RJ);Viewed;https://www.linkedin.com/jobs/view/4389793719/;https://media.licdn.com/dms/image/v2/D560BAQGRr0gl6aqDEQ/company-logo_100_100/B56ZfLXYIjHUAQ-/0/1751463592988/capco_logo?e=1778112000&v=beta&t=R72t0TYm_s-hr2iFtRjL2aw-zZ9gShvYcegZMh3vKY4;-;https://www.linkedin.com/company/capco/about/;Marketing;Greenhouse;capco;1.0;https://www.linkedin.com/jobs/view/4389793719/;https://job-boards.greenhouse.io/capco/jobs/7746746?src=Linkedin;Hybrid;-;15/04/2026
21;Capco;Gerente de Projetos de Manutenção - Rio de Janeiro - Híbrido;Grande Rio de Janeiro (RJ);17 hours ago;https://www.linkedin.com/jobs/view/4401128508/;https://media.licdn.com/dms/image/v2/D560BAQGRr0gl6aqDEQ/company-logo_100_100/B56ZfLXYIjHUAQ-/0/1751463592988/capco_logo?e=1778112000&v=beta&t=R72t0TYm_s-hr2iFtRjL2aw-zZ9gShvYcegZMh3vKY4;Middle > Manager;https://www.linkedin.com/company/capco/about/;Marketing;Greenhouse;capco;1.0;https://www.linkedin.com/jobs/view/4401128508/;https://job-boards.greenhouse.io/capco/jobs/7815844?src=Linkedin;Hybrid;Mid, Liderança/Gerência, Sustentação/O&M;15/04/2026
22;Capco;Técnico de Planejamento e Controle - Offshore - 14x14;Grande Rio de Janeiro (RJ);Viewed;https://www.linkedin.com/jobs/view/4389904272/;https://media.licdn.com/dms/image/v2/D560BAQGRr0gl6aqDEQ/company-logo_100_100/B56ZfLXYIjHUAQ-/0/1751463592988/capco_logo?e=1778112000&v=beta&t=R72t0TYm_s-hr2iFtRjL2aw-zZ9gShvYcegZMh3vKY4;-;https://www.linkedin.com/company/capco/about/;Other;Greenhouse;capco;1.0;https://www.linkedin.com/jobs/view/4389904272/;https://job-boards.greenhouse.io/capco/jobs/7746144?src=Linkedin;On-site;PCP;15/04/2026
23;Capgemini;FBS - Marketing Project Product Manager (Knowledge in Customer Experience);São Paulo (SP);4 hours ago;https://www.linkedin.com/jobs/view/4399972574/;https://media.licdn.com/dms/image/v2/D4E0BAQHIL3HctxNfvg/company-logo_100_100/B4EZokv7VQIUAQ-/0/1761553135376/capgemini_logo?e=1778112000&v=beta&t=chIOw8O2fwEc4Ju5chSKQuSI0qQSdaDuZ0iwrX6CMwE;Produtos > Product Manager;https://www.linkedin.com/company/capgemini/about/;Consumer;LinkedIn (Easy Apply);capgemini;4.0;https://www.linkedin.com/jobs/view/4399972574/;https://www.linkedin.com/jobs/view/4399972574/;Hybrid;Liderança/Gerência, Product Owner/Product Manager, Marketing/Mídia;15/04/2026
24;Caterpillar Inc.;Digital Project Coordinator;São Paulo (SP);20 hours ago;https://www.linkedin.com/jobs/view/4402044438/;https://media.licdn.com/dms/image/v2/D4E0BAQGezvfCH-inoA/company-logo_100_100/B4EZuz4cAhKgAU-/0/1768249475691/caterpillar_inc_logo?e=1778112000&v=beta&t=lNyCvVXRCB4cs2ZSYj9vLrDIxN-5foQjvy6hoMfKSAs;-;https://www.linkedin.com/company/caterpillar-inc/about/;IT;careers.caterpillar.com;caterpillar inc.;1.0;https://www.linkedin.com/jobs/view/4402044438/;https://careers.caterpillar.com/en/jobs/r0000362183/digital-project-coordinator/?source=LinkedIn;On-site;Mid, TI/Tech;15/04/2026
25;Clever Devices;Project Manager; (SP);1 hour ago;https://www.linkedin.com/jobs/view/4402519317/;https://media.licdn.com/dms/image/v2/D4E0BAQFhbE3ZdOOFDw/company-logo_100_100/B4EZnpN0Z5GYAQ-/0/1760554338556/clever_devices_logo?e=1778112000&v=beta&t=5zefOmySaGDHo1q8AXYqV8xkSPvDNJ2d9CMiCQcmkHI;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/clever-devices/about/;Marketing;LinkedIn (Easy Apply);clever devices;1.0;https://www.linkedin.com/jobs/view/4402519317/;https://www.linkedin.com/jobs/view/4402519317/;On-site;Liderança/Gerência;15/04/2026
26;Confidencial;Gerente de Projetos Sr;São Paulo (SP);20 hours ago;https://www.linkedin.com/jobs/view/4399792337/;https://media.licdn.com/dms/image/v2/D4E0BAQGwJzgs6dReEg/company-logo_100_100/B4EZVwxyBQHMAQ-/0/1741353853653/444ooo_logo?e=1778112000&v=beta&t=rW7uQNopEAZu9H7EY4ZIBzagyzryIo4GeYIjOhWZ548;Middle > Manager;Sem URL;Marketing;LinkedIn (Easy Apply);confidencial;2.0;https://www.linkedin.com/jobs/view/4399792337/;https://www.linkedin.com/jobs/view/4399792337/;Hybrid;Senior, Mid, Liderança/Gerência;15/04/2026
27;DB;Scrum Master Pl - Híbrido em Porto Alegre | RS;Grande Porto Alegre (RS);6 hours ago;https://www.linkedin.com/jobs/view/4399954961/;https://media.licdn.com/dms/image/v2/C4D0BAQEapSU_88x73Q/company-logo_100_100/company-logo_100_100/0/1642519070298/dbserver_logo?e=1778112000&v=beta&t=WHwW2Ffq4kcXjL72I1AN7OVbVzqg61k82dSlMteJE5k;Agility > Scrum Master;https://www.linkedin.com/company/db/about/;Other;Gupy;db;1.0;https://www.linkedin.com/jobs/view/4399954961/;https://db.gupy.io/job/eyJqb2JJZCI6MTExNDA1ODQsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Hybrid;Mid, Scrum/Agile;15/04/2026
28;DBC Company;Gerente de Projetos Sênior;Brasil;Viewed;https://www.linkedin.com/jobs/view/4389826962/;https://media.licdn.com/dms/image/v2/C4D0BAQFszK2MGQUCUA/company-logo_100_100/company-logo_100_100/0/1668687291660?e=1778112000&v=beta&t=wlVGljQ_SbXfN3ArhNzQSnMtK8z6-LoV61R2LRtDndo;Middle > Manager;https://www.linkedin.com/company/dbc-company/about/;Marketing;Vagas.com;dbc company;1.0;https://www.linkedin.com/jobs/view/4389826962/;https://vagas.dbccompany.com.br/vagas/304400;Remote;Senior, Mid, Liderança/Gerência;15/04/2026
29;DHL Supply Chain;SUPERVISOR DE PROCESSOS;Guarulhos (SP);19 hours ago;https://www.linkedin.com/jobs/view/4402011293/;https://media.licdn.com/dms/image/v2/D4D0BAQGQSviVPXEUAQ/company-logo_100_100/company-logo_100_100/0/1727184412221/dhl_supply_chain_logo?e=1778112000&v=beta&t=wQzSwq1p-35MQ2CVOVroqY0Qv8XmTpAzJyloEDckzw4;Middle > Manager;https://www.linkedin.com/company/dhl-supply-chain/about/;Logistics;careers.dhl.com;dhl supply chain;3.0;https://www.linkedin.com/jobs/view/4402011293/;https://careers.dhl.com/global/en/job/DPDHGLOBALBR40036ENGLOBALEXTERNALLUMESSELATAM/SUPERVISOR-DE-PROCESSOS?utm_source=01LinkedIn&utm_medium=phenom-feeds&utm_campaign=02DHL_Profile_LI&UTM_Source=0LinkedIn&UTM_Medium=1JobWrapper&UTM_Campaign=2dhl;On-site;Mid, Liderança/Gerência, Processos/Excelência;15/04/2026
30;DIGISYSTEM - IT Solutions;Project Manager;Brasil;16 hours ago;https://www.linkedin.com/jobs/view/4402083596/;https://media.licdn.com/dms/image/v2/D4D0BAQEryLjOgxwxdw/company-logo_100_100/B4DZWKqZq9G8AQ-/0/1741788126994/digisystem_logo?e=1778112000&v=beta&t=Kl_nUUi7r3-f0g8GUzfyPstiMqrKKAiKYMCQQRv2qk0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/digisystem-it-solutions/about/;IT;Recrutei;digisystem - it solutions;1.0;https://www.linkedin.com/jobs/view/4402083596/;https://jobs.recrutei.com.br/digisystem/vacancy/140698-project-manager?utm_source=linkedin-jobboard;Remote;Liderança/Gerência;15/04/2026
31;Databricks;Lead Engagement Manager, LATAM;São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4388476987/;https://media.licdn.com/dms/image/v2/D560BAQFPIRKiPVETuw/company-logo_100_100/company-logo_100_100/0/1697215766274?e=1778112000&v=beta&t=Cwi-4LPGzf-izX8sZ4QZx48gknWsb38kK1Rbx86kgZ0;Middle > Manager;https://www.linkedin.com/company/databricks/about/;Data;www.databricks.com;databricks;1.0;https://www.linkedin.com/jobs/view/4388476987/;https://www.databricks.com/company/careers/professional-services-operations/lead-engagement-manager-latam-8445723002?gh_jid=8445723002&gh_src=62a881d62;On-site;Mid, Liderança/Gerência, Engagement;15/04/2026
32;Deloitte;Consultor(a) SAP PM/QM Sênior - Recife;Recife (PE);Viewed;https://www.linkedin.com/jobs/view/4389794928/;https://media.licdn.com/dms/image/v2/C560BAQGNtpblgQpJoQ/company-logo_100_100/company-logo_100_100/0/1662120928214/deloitte_logo?e=1778112000&v=beta&t=9O_USdYqRo4otDgmvN6tT5Zey3f-_mrfM2j-rzby2fc;Produtos > Product Manager;https://www.linkedin.com/company/deloitte/about/;IT;Inhire;deloitte;4.0;https://www.linkedin.com/jobs/view/4389794928/;https://deloitte.inhire.app/vagas/f3fc23b5-f4a3-4583-b86a-b61fbf898a8f/consultora-sap-pmqm-senior-recife?source=linkedin;Hybrid;Senior, Consultor, SAP, Product Owner/Product Manager;15/04/2026
33;Deloitte;Consultor(a) PMO Sênior | São Paulo;São Paulo (SP);22 hours ago;https://www.linkedin.com/jobs/view/4402012451/;https://media.licdn.com/dms/image/v2/C560BAQGNtpblgQpJoQ/company-logo_100_100/company-logo_100_100/0/1662120928214/deloitte_logo?e=1778112000&v=beta&t=9O_USdYqRo4otDgmvN6tT5Zey3f-_mrfM2j-rzby2fc;Produtos > Product Manager;https://www.linkedin.com/company/deloitte/about/;IT;Inhire;deloitte;4.0;https://www.linkedin.com/jobs/view/4402012451/;https://deloitte.inhire.app/vagas/1161f3a6-ad08-4020-8277-5644fbc5ec6f/consultora-pmo-senior-or-sao-paulo?source=linkedin;Hybrid;Senior, Consultor, PMO;15/04/2026
34;Deroyque IT;Gerente de Projetos | Projetos Operacionais;Uberlândia (MG);16 hours ago;https://www.linkedin.com/jobs/view/4402093255/;https://media.licdn.com/dms/image/v2/D4D0BAQF4bFdnC4EHFQ/company-logo_100_100/company-logo_100_100/0/1724254385410?e=1778112000&v=beta&t=3dvh_wpIlWPQP0ag9a_P9RgNH7QSknb_iq-fLh9fQJA;Middle > Manager;https://www.linkedin.com/company/deroyque-it/about/;IT;Solidês;deroyque it;1.0;https://www.linkedin.com/jobs/view/4402093255/;https://deroyque.vagas.solides.com.br/vaga/829911?origem=linkedin;On-site;Mid, Liderança/Gerência;15/04/2026
35;DisDal Distribuidora;Gerente de Projetos �geis - Product Owner;Brasil;14 hours ago;https://www.linkedin.com/jobs/view/4399912790/;https://media.licdn.com/dms/image/v2/D4E0BAQFJabEr5t8AvQ/img-crop_100/img-crop_100/0/1736443200494?e=1778112000&v=beta&t=CzuuvdZwqmGLxV0zDdATkTru6LFaGn_T2Ld6_hiIFOI;Produtos > Product Manager;https://www.linkedin.com/company/disdal-distribuidora/about/;Marketing;empregos.com.br;disdal distribuidora;1.0;https://www.linkedin.com/jobs/view/4399912790/;https://www.empregos.com.br/vaga/11457490/gerente-de-projetos-ageis-product-owner-em-brasilia-df-EI11457490IN;On-site;Mid, Liderança/Gerência, Product Owner/Product Manager;15/04/2026
36;Doctoralia Brasil;Especialista em CS Ops | Projetos (remoto);Brasil;3 hours ago;https://www.linkedin.com/jobs/view/4399960927/;https://media.licdn.com/dms/image/v2/D4D0BAQEiybYC_LgoyA/company-logo_100_100/B4DZo2syDZJAAQ-/0/1761854301182/doctoralia_brasil_logo?e=1778112000&v=beta&t=4pZ292hEwc_dabOOqaoH_EnbI8RwxV9ppCekP_WKUXg;Advanced > Specialist;https://www.linkedin.com/company/doctoralia-brasil/about/;Marketing;jobs.ashbyhq.com;doctoralia brasil;1.0;https://www.linkedin.com/jobs/view/4399960927/;https://jobs.ashbyhq.com/doctoralia-brasil/c368ef47-5c31-4d0d-9a38-f2d770e27ae3/application?utm_source=LinkedIn+Paid;Remote;Specialist;15/04/2026
37;Drawind Engenharia;Planejador de projetos;Belo Horizonte (MG);23 hours ago;https://www.linkedin.com/jobs/view/4402009225/;https://media.licdn.com/dms/image/v2/C4D0BAQEfGuWPpNMEoQ/company-logo_100_100/company-logo_100_100/0/1646761014823/drawind_engenharia_logo?e=1778112000&v=beta&t=8xpaLo6bV1SMbJlhQPvkGFZc6Cw1qfKoqB2qeJddSkY;-;https://www.linkedin.com/company/drawind-engenharia/about/;Marketing;LinkedIn (Easy Apply);drawind engenharia;1.0;https://www.linkedin.com/jobs/view/4402009225/;https://www.linkedin.com/jobs/view/4402009225/;On-site;-;15/04/2026
38;Elaniin;Software Delivery Manager;América Latina;1 hour ago;https://www.linkedin.com/jobs/view/4399979690/;https://media.licdn.com/dms/image/v2/D4E0BAQGTZJH0NQdSLw/company-logo_100_100/company-logo_100_100/0/1728313270489/elaniin_logo?e=1778112000&v=beta&t=nnuTRTEQK5XRFDLwhsDIwdvBGE1KntZHkrKWtypk08Q;Operations > Delivery Manager;https://www.linkedin.com/company/elaniin/about/;IT;LinkedIn (Easy Apply);elaniin;1.0;https://www.linkedin.com/jobs/view/4399979690/;https://www.linkedin.com/jobs/view/4399979690/;Remote;Liderança/Gerência, TI/Tech, Delivery/SDM;15/04/2026
39;Elanssi;Gestor de Projeto - Scrum Master;Campo Grande (MS);3 hours ago;https://www.linkedin.com/jobs/view/4399754790/;https://media.licdn.com/dms/image/v2/C4E0BAQFuxINFgKH-Gg/company-logo_100_100/company-logo_100_100/0/1630640178288?e=1778112000&v=beta&t=EKN0F0GdGuG03YzGblctkXt3L4bRFStmxi2JoPs1rgA;Agility > Scrum Master;https://www.linkedin.com/company/elanssi/about/;Marketing;LinkedIn (Easy Apply);elanssi;1.0;https://www.linkedin.com/jobs/view/4399754790/;https://www.linkedin.com/jobs/view/4399754790/;On-site;Liderança/Gerência, Scrum/Agile;15/04/2026
