Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;AXA no Brasil;ESPECIALISTA DE TRANSFORMAÇÃO;São Paulo (SP);05/05 13:00;https://www.linkedin.com/jobs/view/4410709145/;https://media.licdn.com/dms/image/v2/D4D0BAQHWzjlsPB1lrA/company-logo_100_100/company-logo_100_100/0/1719836137814/axa_no_brasil_logo?e=1779321600&v=beta&t=lvyqoGEKa2AnGKrsEmZ6dCzpjZAsVRpHmXYQFnSuGS0;Advanced > Specialist;https://www.linkedin.com/company/axa-no-brasil/about/;Other;careers.axa.com;axa no brasil;3.0;https://www.linkedin.com/jobs/view/4410709145/;https://careers.axa.com/careers-home/jobs/20139?lang=pt-br&iis=Job%20Board&iisn=LinkedIn;Hybrid;Specialist, Change Mgt;05/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;Afonso França Engenharia;COORDENADOR PROJETOS;Porto Alegre (RS);05/05 12:00;https://www.linkedin.com/jobs/view/4409354429/;https://media.licdn.com/dms/image/v2/D4D0BAQE34j8Ox3Z2rg/company-logo_100_100/company-logo_100_100/0/1698794883256/afonso_frana_engenharia_logo?e=1779321600&v=beta&t=Y_wby-w6JYEwjVOOILFMMfVH2Jyccud2WqWV0pX5U9s;Middle > Manager;https://www.linkedin.com/company/afonso-fran-a-engenharia/about/;Marketing;Quickin;afonso frança engenharia;3.0;https://www.linkedin.com/jobs/view/4409354429/;https://jobs.quickin.io/afonsofranca/jobs/69f901a57dd1a60014ed8844?src=LinkedIn%20Limited%20Listings;On-site;Mid, Liderança/Gerência;05/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
3;Ageon;Assistente de Projetos de Produtos;Palhoça (SC);05/05 01:00;https://www.linkedin.com/jobs/view/4408164275/;missing logo;-;https://www.linkedin.com/company/ageon/about/;Marketing;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4408164275/;https://www.empregos.com.br/vaga/11455041/assistente-de-projetos-de-produtos-em-palhoca-sc-DE11455041IN;On-site;Associate;05/05/2026;Palhoça;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
4;Amazon;Brazil Trade Operations PM, Risk Manager, Global Trade Services;Grande São Paulo (SP) ;04/05 19:00;https://www.linkedin.com/jobs/view/4401513973/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1779321600&v=beta&t=7jukWAflI_mcl3yXRyOpXm42YboI6iAOGCpZ9aAh4wU;Produtos > Product Manager;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4401513973/;;On-site;Liderança/Gerência, Product Owner/Product Manager;05/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;Andrade Distribuidor LTDA;ESTAGIÁRIO(A) DE ESTRATÉGIA E PERFORMANCE (PROJETOS);Arapiraca (AL);04/05 19:00;https://www.linkedin.com/jobs/view/4410717963/;https://media.licdn.com/dms/image/v2/C560BAQHtl6WJU_ju5Q/company-logo_100_100/company-logo_100_100/0/1630669033710/andrade_distribuidor_logo?e=1779321600&v=beta&t=_rmZKlU0UzB7Km-QlUCwu0t3j9Po2KnomvTh7Ld9ink;-;https://www.linkedin.com/company/andrade-distribuidor-ltda/about/;Marketing;RH Gestor;andrade distribuidor ltda;1.0;https://www.linkedin.com/jobs/view/4410717963/;https://andradedistribuidor.rhgestor.com.br/vagas/detalhes/UBI3lIi07700Nk5pHji;On-site;Intern;05/05/2026;Arapiraca;Alagoas;AL;Região Nordeste;Brasil;América do Sul;gerente projetos
6;Angelus Odonto;PMO (Escritório de projetos);Londrina (PR);05/05 10:00;https://www.linkedin.com/jobs/view/4408406243/;https://media.licdn.com/dms/image/v2/D4D0BAQEcyVSJ-AfQNw/company-logo_100_100/B4DZY5WThpG4AQ-/0/1744718871052/angelus_industria_de_produtos_odontologicos_s_a_logo?e=1779321600&v=beta&t=mlv3GhunpEwN7z9kV5yrUEAxrN5GfOcQoOlmSeJdfPE;Produtos > Product Manager;https://www.linkedin.com/company/angelus-odonto/about/;IT;LinkedIn (Easy Apply);angelus odonto;1.0;https://www.linkedin.com/jobs/view/4408406243/;https://www.linkedin.com/jobs/view/4408406243/;On-site;PMO;05/05/2026;Londrina;Paraná;PR;Região Sul;Brasil;América do Sul;gerente projetos
7;Arco Educação;Especialista de Projetos Pl;Guarulhos (SP);04/05 19:00;https://www.linkedin.com/jobs/view/4401532328/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1779321600&v=beta&t=aIp92sqIiDP4bZYS7kJ6AqX1dsfjkH0rA0xtrAoX0zk;Advanced > Specialist;https://www.linkedin.com/company/arco-educa-o/about/;Education;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4401532328/;https://job-boards.greenhouse.io/arcoeducacao/jobs/5677214004;On-site;Specialist, Mid;05/05/2026;Guarulhos;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
8;Aurum Software;Analista de Produto (PM) Pleno | Remoto;Brasil;05/05 09:00;https://www.linkedin.com/jobs/view/4408197056/;https://media.licdn.com/dms/image/v2/C4D0BAQG4ahmF_yhYCg/company-logo_100_100/company-logo_100_100/0/1631349913790?e=1779321600&v=beta&t=pLzTIBXuLHbS_yAf8P0mQWn6XnD9pSp98MwaRjLHzfw;Advanced > Specialist;https://www.linkedin.com/company/aurum-software/about/;IT;Gupy;aurum software;1.0;https://www.linkedin.com/jobs/view/4408197056/;https://aurum.gupy.io/job/eyJqb2JJZCI6MTEyMzIxODksInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Remote;Mid, Associate, Product Owner/Product Manager;05/05/2026;;;;;Brasil;América do Sul;gerente projetos
9;Ausenco;Project Engineer, Lead;Belo Horizonte (MG);04/05 19:00;https://www.linkedin.com/jobs/view/4322228270/;https://media.licdn.com/dms/image/v2/C510BAQHM645TZyzjtw/company-logo_100_100/company-logo_100_100/0/1631430407495?e=1779321600&v=beta&t=M4zHS0NhhaSaSbVkjwm2-Ap3vAje1hUsp26gYHu8PqQ;Middle > Manager;https://www.linkedin.com/company/ausenco/about/;Marketing;careers.ausenco.com;ausenco;1.0;https://www.linkedin.com/jobs/view/4322228270/;https://careers.ausenco.com/jobs/project-engineer-lead-belo-horizonte-minas-gerais-brazil?source=linkedin&utm_source=linkedin&SourceTypeID=mj8v1w;On-site;Mid, Liderança/Gerência, Engenharia Geral;05/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Azul Linhas Aéreas Brasileiras;ANALISTA PROJETOS AZUL FIDELIDADE PL - MTZ;Barueri (SP);05/05 15:00;https://www.linkedin.com/jobs/view/4408435427/;https://media.licdn.com/dms/image/v2/D4D0BAQEzFQpjCoPBBw/company-logo_100_100/B4DZyu07oqJ4AQ-/0/1772459637860/azulinhasaereas_logo?e=1779321600&v=beta&t=zq-XoLWF-EhExKQ72JodJ2NSTNNyucwGS1Uu_8R1bIE;Advanced > Specialist;https://www.linkedin.com/company/azul-linhas-a-reas-brasileiras/about/;Marketing;Gupy;azul linhas aéreas brasileiras;1.0;https://www.linkedin.com/jobs/view/4408435427/;https://voeazul.gupy.io/jobs/11224102;On-site;Mid, Associate;05/05/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
