Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;ABF Developments;Analista de Planejamento - Porto Alegre - Contratação Ativa;Porto Alegre (RS);08/05 20:00;https://www.linkedin.com/jobs/view/4412446573/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1779926400&v=beta&t=dKCXzkOb3sse1zOeyOBm7vsJmnoU9piIZT-s3MA2m0A;Advanced > Specialist;https://www.linkedin.com/company/abf-developments/about/;Software e Serviços de TI;;abf developments;1;https://www.linkedin.com/jobs/view/4412446573/;https://www.linkedin.com/jobs/view/4412446573/;On-site;Associate;09/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
2;ABF Developments;Analista de Planejamento - Profissional Procurado;Porto Alegre (RS);09/05 05:00;https://www.linkedin.com/jobs/view/4412446592/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1779926400&v=beta&t=dKCXzkOb3sse1zOeyOBm7vsJmnoU9piIZT-s3MA2m0A;Advanced > Specialist;https://www.linkedin.com/company/abf-developments/about/;-;;abf developments;1;https://www.linkedin.com/jobs/view/4412446592/;https://www.linkedin.com/jobs/view/4412446592/;On-site;Associate;09/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
3;ABF Developments;Analista de Projetos - Profissional Procurado;Porto Alegre (RS);08/05 20:00;https://www.linkedin.com/jobs/view/4412455235/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1779926400&v=beta&t=dKCXzkOb3sse1zOeyOBm7vsJmnoU9piIZT-s3MA2m0A;Advanced > Specialist;https://www.linkedin.com/company/abf-developments/about/;-;;abf developments;1;https://www.linkedin.com/jobs/view/4412455235/;https://www.linkedin.com/jobs/view/4412455235/;On-site;Associate;09/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
4;Amazon;AMZL Expansion Manager, Growth and Expansion;Osasco (SP);08/05 20:00;https://www.linkedin.com/jobs/view/4392022590/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1779926400&v=beta&t=tmxubN9Bbb4fw2rxwpM6nUE6PAobhrHr8XH1dLmWtnk;Middle > Manager;https://www.linkedin.com/company/amazon/about/;Varejo e E-commerce;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4392022590/;https://www.linkedin.com/jobs/view/4392022590/;On-site;Liderança/Gerência;09/05/2026;Osasco;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;Arco Educação;Analista de Projetos Pl;São Paulo (SP);08/05 20:00;https://www.linkedin.com/jobs/view/4403483650/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1779926400&v=beta&t=amgIuYildaSXTacUa586MqtZa115Q6nDFcB5vUoWKI8;Advanced > Specialist;https://www.linkedin.com/company/arco-educa-o/about/;Educação;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4403483650/;https://www.linkedin.com/jobs/view/4403483650/;Hybrid;Mid, Associate;09/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;Arezzo&Co;Analista de Projetos Pleno;Campo Bom (RS);08/05 22:00;https://www.linkedin.com/jobs/view/4412198872/;https://media.licdn.com/dms/image/v2/D4D0BAQF2dWrPPIxyNQ/company-logo_100_100/B4DZu9XhxqIAAQ-/0/1768408621403/arezzoco_logo?e=1779926400&v=beta&t=WSA5KEcfRdv6vLdkn2XZOhO-lrBr_kXG6lLB982g_uc;Advanced > Specialist;https://www.linkedin.com/company/arezzo-co/about/;-;;arezzo&co;1.0;https://www.linkedin.com/jobs/view/4412198872/;https://www.linkedin.com/jobs/view/4412198872/;On-site;Mid, Associate;09/05/2026;Campo Bom;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
7;Banco Bmg;Especialista de Produtos - PM Squad Open Finance;São Paulo (SP);09/05 10:00;https://www.linkedin.com/jobs/view/4400870527/;https://media.licdn.com/dms/image/v2/D4D0BAQHnYlXN6ors-w/company-logo_100_100/company-logo_100_100/0/1737059054059/bancobmg_logo?e=1779926400&v=beta&t=m_7JRfzb88ta0-tCuNhvqw0CruwZwpe0yQjo8yEq8CE;Produtos > Product Manager;https://www.linkedin.com/company/banco-bmg/about/;Serviços Financeiros;Gupy;banco bmg;1.0;https://www.linkedin.com/jobs/view/4400870527/;https://www.linkedin.com/jobs/view/4400870527/;Hybrid;Specialist, Product Owner/Product Manager, Squad Leader;09/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
8;Banco Bradesco;Especialista de Canais Digitais - Foco em Canais PJ;Osasco (SP);08/05 21:00;https://www.linkedin.com/jobs/view/4411796657/;https://media.licdn.com/dms/image/v2/C4E0BAQEXB9xussWsHQ/company-logo_100_100/company-logo_100_100/0/1680038081185/bradesco_logo?e=1779926400&v=beta&t=sY4ZHXwk-fUeNZQmkfA9VeGiPAXznR9GbOtAAtg9czs;Advanced > Specialist;https://www.linkedin.com/company/banco-bradesco/about/;Serviços Financeiros;bradesco.csod.com;banco bradesco;4.0;https://www.linkedin.com/jobs/view/4411796657/;https://www.linkedin.com/jobs/view/4411796657/;Hybrid;Freelance/PJ, Specialist;09/05/2026;Osasco;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
9;Brasil/CT;Consultor (a) Sênior Dynamics 365 Field Service - Scrum Master;Grande São Paulo (SP) ;08/05 20:00;https://www.linkedin.com/jobs/view/4412199311/;https://media.licdn.com/dms/image/v2/C4D0BAQGw5x8LSC2UtQ/company-logo_100_100/company-logo_100_100/0/1630539300935/brasil_ct_logo?e=1779926400&v=beta&t=H_wzcgdGhLAl1p4LYhrvGXb7aZ4p4BoYstURq65ikj8;Agility > Scrum Master;https://www.linkedin.com/company/brasil-ct/about/;-;empregos.com.br;brasil/ct;3.0;https://www.linkedin.com/jobs/view/4412199311/;https://www.linkedin.com/jobs/view/4412199311/;Remote;Senior, Consultor, Scrum/Agile;09/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
10;CBC - Companhia Brasileira de Cartuchos;Programador PCP - Montenegro RS;Montenegro (RS);09/05 18:00;https://www.linkedin.com/jobs/view/4412441911/;https://media.licdn.com/dms/image/v2/D4D0BAQGzP84Y-DeldQ/company-logo_100_100/B4DZuOQ542IYAQ-/0/1767618355424/cbcoficial_logo?e=1779926400&v=beta&t=qFr11AVcTLmt_ZuOVMeThIu_zQ1kbz1f-MIeduln2Jw;-;https://www.linkedin.com/company/cbc-companhia-brasileira-de-cartuchos/about/;-;Gupy;cbc - companhia brasileira de cartuchos;1.0;https://www.linkedin.com/jobs/view/4412441911/;https://www.linkedin.com/jobs/view/4412441911/;On-site;PCP;09/05/2026;Montenegro;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
11;CSN - Companhia Siderúrgica Nacional;Gerente de Projetos de Implantação de Sistemas Sênior | Inovação;Lavras (MG);09/05 08:00;https://www.linkedin.com/jobs/view/4411972674/;https://media.licdn.com/dms/image/v2/D4D0BAQG9NjorNLO1yA/company-logo_100_100/B4DZfKoxnHGgAU-/0/1751451377398/companhiasiderurgicanacional_logo?e=1779926400&v=beta&t=HYzCqV7jqMVQrm4LjSEY-Y6e13g3w1MLuocLnHPD_rg;Middle > Manager;https://www.linkedin.com/company/csn-companhia-sider-rgica-nacional/about/;Software e Serviços de TI;;csn - companhia siderúrgica nacional;1;https://www.linkedin.com/jobs/view/4411972674/;https://www.linkedin.com/jobs/view/4411972674/;On-site;Senior, Mid, Liderança/Gerência, TI/Tech, Inovação/P&D, Implementação;09/05/2026;Lavras;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
