Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;4DF Connect;Gestor de Projetos | Junior | PJ | Remoto;Brasil;11/05 22:00;https://www.linkedin.com/jobs/view/4412997364/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1780531200&v=beta&t=2OV5tQqdhtMCdd6rdaLF12LQueryoti-1jA5yhvYSjI;-;https://www.linkedin.com/company/4df-connect/about/;-;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4412997364/;https://www.linkedin.com/jobs/view/4412997364/;Remote;Freelance/PJ, Junior, Liderança/Gerência;12/05/2026;;;;;Brasil;América do Sul;gerente projetos
2;ACOM Sistemas;Gerente de projetos;Curitiba (PR);12/05 18:00;https://www.linkedin.com/jobs/view/4410319405/;https://media.licdn.com/dms/image/v2/D4D0BAQHk6Q09OtD8CA/company-logo_100_100/company-logo_100_100/0/1693240786756/acom_sistemas_logo?e=1780531200&v=beta&t=ABN2vUOeVpeekNZl6lalj5n2B-8NHPPWg_9WZq3-HUM;Middle > Manager;https://www.linkedin.com/company/acom-sistemas/about/;Software e Serviços de TI;;acom sistemas;1;https://www.linkedin.com/jobs/view/4410319405/;https://www.linkedin.com/jobs/view/4410319405/;Hybrid;Mid, Liderança/Gerência;12/05/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul;gerente projetos
3;AFRY;AI Development Project Manager;São Paulo (SP);12/05 06:00;https://www.linkedin.com/jobs/view/4413295662/;https://media.licdn.com/dms/image/v2/D4E0BAQHxgeL5hpXkSQ/company-logo_100_100/B4EZpN1ZHHKoAQ-/0/1762242433919/afry_logo?e=1780531200&v=beta&t=nPnRndOYPSrRF5c_66CWy_Z-FrvXJirKM9JHWmWbl2c;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/afry/about/;-;;afry;1.0;https://www.linkedin.com/jobs/view/4413295662/;https://www.linkedin.com/jobs/view/4413295662/;Remote;Inteligência Artificial, Liderança/Gerência;12/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
4;AVSI BRASIL;Auxiliar de Projeto - Rio de Janeiro/RJ;Grande Rio de Janeiro (RJ);12/05 21:00;https://www.linkedin.com/jobs/view/4413782234/;https://media.licdn.com/dms/image/v2/D4D0BAQHhHZ5G5JQPrw/company-logo_100_100/company-logo_100_100/0/1715949689767/avsi_brasil_logo?e=1780531200&v=beta&t=kACM1qJT7MeZB8R5wToUc_NUiKKYUrHXRxmM6qBO3IE;-;https://www.linkedin.com/company/avsi-brasil/about/;-;Solidês;avsi brasil;1.0;https://www.linkedin.com/jobs/view/4413782234/;https://www.linkedin.com/jobs/view/4413782234/;On-site;Associate;12/05/2026;Petrópolis;Rio de Janeiro;RJ;;Brasil;América do Sul;gerente projetos
5;Accenture Brasil;Gerente de Projetos – Governança & Controle;São Paulo (SP);12/05 03:00;https://www.linkedin.com/jobs/view/4413514582/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1780531200&v=beta&t=3HsSwSVURPa0q25bNcdStwSI7EQK6P6GIz5kON-Y4LI;Middle > Manager;https://www.linkedin.com/company/accenture-brasil/about/;-;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4413514582/;https://www.linkedin.com/jobs/view/4413514582/;On-site;Mid, Liderança/Gerência;12/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;Ageon;Assistente de Projetos de Produtos;Palhoça (SC);12/05 00:00;https://www.linkedin.com/jobs/view/4410116530/;missing logo;-;https://www.linkedin.com/company/ageon/about/;-;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4410116530/;https://www.linkedin.com/jobs/view/4410116530/;On-site;Associate;12/05/2026;Palhoça;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
7;Avanade;Consultor(a) de Projetos Sênior;São Paulo (SP);11/05 22:00;https://www.linkedin.com/jobs/view/4412993994/;https://media.licdn.com/dms/image/v2/D4D0BAQH9oEH9vWAthw/company-logo_100_100/B4DZf0WkqfH8AY-/0/1752151247860/avanade_logo?e=1780531200&v=beta&t=rgd504vcBS7SFGbxk24LCK5DdZ51xktLV8T3F70WAFY;Advanced > Specialist;https://www.linkedin.com/company/avanade/about/;-;www.avanade.com;avanade;3.0;https://www.linkedin.com/jobs/view/4412993994/;https://www.linkedin.com/jobs/view/4412993994/;On-site;Senior, Consultor;12/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
8;BairesDev;Gerente Sênior de Projetos - Trabalho Remoto;Brasil;12/05 15:00;https://www.linkedin.com/jobs/view/4413806353/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Middle > Manager;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413806353/;https://www.linkedin.com/jobs/view/4413806353/;Remote;Senior, Mid, Liderança/Gerência;12/05/2026;;;;;Brasil;América do Sul;gerente projetos
9;BairesDev;Agile Scrum Master - Trabalho Remoto;Goianápolis (GO);11/05 22:00;https://www.linkedin.com/jobs/view/4413110292/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413110292/;https://www.linkedin.com/jobs/view/4413110292/;Remote;Scrum/Agile;12/05/2026;Goianápolis;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul;gerente projetos
10;Beijing Foreign Enterprise Management Consultants Co.,Ltd.;Assistente de projetos - Vaga PCD;Rio de Janeiro (RJ);12/05 18:00;https://www.linkedin.com/jobs/view/4413726298/;https://media.licdn.com/dms/image/v2/D560BAQEzZkjHsGffAA/company-logo_100_100/B56Zgb97M3G4AU-/0/1752815875397/beijing_foreign_enterprise_management_consultants_logo?e=1780531200&v=beta&t=jH7rQK0C53EdYqa9ZXpJLbu7MjjzQdSTxUOV2OBZASg;-;https://www.linkedin.com/company/beijing-foreign-enterprise-management-consultants-co-ltd/about/;-;;beijing foreign enterprise management consultants co.,ltd.;1;https://www.linkedin.com/jobs/view/4413726298/;https://www.linkedin.com/jobs/view/4413726298/;On-site;PCD / Afirmativa, Associate;12/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
