Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;Acelera Jurídico;Analista de Operações e Projetos Pleno;São Paulo (SP);11/05 11:00;https://www.linkedin.com/jobs/view/4413182188/;https://media.licdn.com/dms/image/v2/D4D0BAQHZOnb2DaZ5rw/company-logo_100_100/company-logo_100_100/0/1739215499509/acelera_jurdico_logo?e=1780531200&v=beta&t=dujuo7yLe7lBqCiCp9V9cuo1TcXpDFRguH5CT5fkq2o;Advanced > Specialist;https://www.linkedin.com/company/acelera-jur-dico/about/;Jurídico;;acelera jurídico;1;https://www.linkedin.com/jobs/view/4413182188/;https://www.linkedin.com/jobs/view/4413182188/;On-site;Mid, Associate;13/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;AlstraMax;Gerente de projetos SAP;São Paulo (SP);12/05 11:00;https://www.linkedin.com/jobs/view/4412921122/;https://media.licdn.com/dms/image/v2/C4D0BAQGfdaWlJg6fBA/company-logo_100_100/company-logo_100_100/0/1630547454570/alstra_logo?e=1780531200&v=beta&t=uny0sgrYLPweWA1CgLgENhuwbUXsk7rxt-_B56z5kSQ;Middle > Manager;https://www.linkedin.com/company/alstramax/about/;-;;alstramax;1.0;https://www.linkedin.com/jobs/view/4412921122/;https://www.linkedin.com/jobs/view/4412921122/;Hybrid;Mid, Liderança/Gerência, SAP;13/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
3;Avanto;Project Manager - Client Onboarding, Transition & Offboarding;RJ;12/05 11:00;https://www.linkedin.com/jobs/view/4412920561/;https://media.licdn.com/dms/image/v2/C4D0BAQFsrSliG1fzmQ/company-logo_100_100/company-logo_100_100/0/1630490177589?e=1780531200&v=beta&t=2UY3KYDS7kFqCa2vq9SPWefUjFrvb2Mb4NqJGfTU0Ao;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/avanto/about/;Software e Serviços de TI;;avanto;1;https://www.linkedin.com/jobs/view/4412920561/;https://www.linkedin.com/jobs/view/4412920561/;Remote;Liderança/Gerência;13/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
4;BTG Pactual;Líder Técnico (Híbrido PM/TL) - Salesforce;São Paulo (SP);11/05 11:00;https://www.linkedin.com/jobs/view/4363551563/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1780531200&v=beta&t=qKrnNKJ1ujLzjYE5YUl1FJGLNrltIkHBRAshYUmPkbk;Produtos > Product Manager;https://www.linkedin.com/company/btg-pactual/about/;Vendas e Suporte;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4363551563/;https://www.linkedin.com/jobs/view/4363551563/;Hybrid;Mid, Liderança/Gerência, Coach, Salesforce/CRM, Product Owner/Product Manager, Vendas / Comercial;13/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;BTG Pactual;PM Senior | IT Products;São Paulo (SP);12/05 11:00;https://www.linkedin.com/jobs/view/4382319467/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1780531200&v=beta&t=qKrnNKJ1ujLzjYE5YUl1FJGLNrltIkHBRAshYUmPkbk;Produtos > Product Manager;https://www.linkedin.com/company/btg-pactual/about/;Software e Serviços de TI;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4382319467/;https://www.linkedin.com/jobs/view/4382319467/;Hybrid;Senior, Product Owner/Product Manager;13/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;BairesDev;Gerente de Engenharia de Projetos (TI) - Trabalho Remoto;Brasil;12/05 11:00;https://www.linkedin.com/jobs/view/4413055780/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Middle > Manager;https://www.linkedin.com/company/bairesdev/about/;Software e Serviços de TI;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413055780/;https://www.linkedin.com/jobs/view/4413055780/;Remote;Mid, Liderança/Gerência, TI/Tech, Engenharia Geral;13/05/2026;;;;;Brasil;América do Sul;gerente projetos
7;BairesDev;Agile Scrum Master - Trabalho Remoto;Goiânia (GO);12/05 11:00;https://www.linkedin.com/jobs/view/4413104805/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413104805/;https://www.linkedin.com/jobs/view/4413104805/;Remote;Scrum/Agile;13/05/2026;Goiânia;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul;gerente projetos
8;CSP Tech;Analista Atlassian III;Brasil;11/05 11:00;https://www.linkedin.com/jobs/view/4413114257/;https://media.licdn.com/dms/image/v2/D4D0BAQEcm6Utt7yLPA/company-logo_100_100/company-logo_100_100/0/1714509254213/csp_tech_logo?e=1780531200&v=beta&t=jDygBYUH66emHorUIvlm_ylIZQpBE_Jsx9XAq6yjoFc;Advanced > Specialist;https://www.linkedin.com/company/csp-tech/about/;Software e Serviços de TI;;csp tech;1;https://www.linkedin.com/jobs/view/4413114257/;https://www.linkedin.com/jobs/view/4413114257/;Remote;Associate;13/05/2026;;;;;Brasil;América do Sul;gerente projetos
9;Capco;Analista de Qualidade Sênior - Presencial - Duque de Caxias - RJ;Grande Rio de Janeiro (RJ);12/05 11:00;https://www.linkedin.com/jobs/view/4404507670/;https://media.licdn.com/dms/image/v2/D560BAQGRr0gl6aqDEQ/company-logo_100_100/B56ZfLXYIjHUAQ-/0/1751463592988/capco_logo?e=1780531200&v=beta&t=4qj9VucaUHN8w1iMC1z7_wzh4Fl5mI2lZtaTn1nKRvI;Advanced > Specialist;https://www.linkedin.com/company/capco/about/;-;Greenhouse;capco;1.0;https://www.linkedin.com/jobs/view/4404507670/;https://www.linkedin.com/jobs/view/4404507670/;Hybrid;Senior, Associate;13/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Chiappini Consultoria, Mentoria e Educação em Gestão;Estagiário de gestão;Rio de Janeiro (RJ);12/05 11:00;https://www.linkedin.com/jobs/view/4413121281/;https://media.licdn.com/dms/image/v2/D4D0BAQHba7ahHYJOKQ/company-logo_100_100/B4DZnoHZnEHwAQ-/0/1760535878469/chiappini_cmeg_logo?e=1780531200&v=beta&t=juc9HT5Gv5XoGSXcy-NRehs6PpwRASCKQ8JHgPSIgl4;-;https://www.linkedin.com/company/chiappini-consultoria-mentoria-e-educa-o-em-gest-o/about/;Consultoria e Assessoria;;chiappini consultoria, mentoria e educação em gestão;1;https://www.linkedin.com/jobs/view/4413121281/;https://www.linkedin.com/jobs/view/4413121281/;Hybrid;Intern;13/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
