Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;4U EdTech;Coordenador(a) de Projetos de Tecnologia II;Porto Alegre (RS);22/05 22:00;https://www.linkedin.com/jobs/view/4418448521/;https://media.licdn.com/dms/image/v2/D4D0BAQE5DOxbxaJn5g/company-logo_100_100/B4DZvsPtUrJUAU-/0/1769195099843/4uedtech_logo?e=1781136000&v=beta&t=eh7dj5llpbTvw7ydlAei4zKrMLFwOwXcCPtqwAEpJPs;Middle > Manager;https://www.linkedin.com/company/4u-edtech/about/;Educação;;4u edtech;1;https://www.linkedin.com/jobs/view/4418448521/;https://www.linkedin.com/jobs/view/4418448521/;Hybrid;Mid, Liderança/Gerência, TI/Tech;23/05/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
2;AST Assessoria em Serviços Terceirizados Ltda.;Analista de PCP;Brasil;23/05 00:00;https://www.linkedin.com/jobs/view/4414364979/;missing logo;Advanced > Specialist;https://www.linkedin.com/company/ast-assessoria-em-servi-os-terceirizados-ltda/about/;Consultoria e Assessoria;;ast assessoria em serviços terceirizados ltda.;3.0;https://www.linkedin.com/jobs/view/4414364979/;https://www.linkedin.com/jobs/view/4414364979/;On-site;Associate, PCP;23/05/2026;;;;;Brasil;América do Sul;gerente projetos
3;AXIA Energia;Analista de Planejamento de Obra II;Recife (PE);22/05 19:00;https://www.linkedin.com/jobs/view/4418423510/;https://media.licdn.com/dms/image/v2/D4D0BAQH6a4cGr1tuWQ/company-logo_100_100/B4DZoMkDQ4JIAQ-/0/1761147369272?e=1781136000&v=beta&t=ajfZksEwmhT06u3gZAHxyEJcwqMcnSaXd0f29nqyBMU;Advanced > Specialist;https://www.linkedin.com/company/axia-energia/about/;Energia e Combustíveis;Gupy;axia energia;1.0;https://www.linkedin.com/jobs/view/4418423510/;https://www.linkedin.com/jobs/view/4418423510/;On-site;Associate;23/05/2026;Recife;Pernambuco;PE;Região Nordeste;Brasil;América do Sul;gerente projetos
4;Accenture Brasil;Analista de Projetos Sênior (Híbrido);São Bernardo do Campo (SP);22/05 20:00;https://www.linkedin.com/jobs/view/4417507690/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1781136000&v=beta&t=ZzIfjGrFDZMf19vQ7pPQ-7RM1ALw2Z1GwGRKvJyq3wU;Advanced > Specialist;https://www.linkedin.com/company/accenture-brasil/about/;-;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4417507690/;https://www.linkedin.com/jobs/view/4417507690/;Hybrid;Senior, Associate;23/05/2026;São Bernardo do Campo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;Addvisor Group;Gerente de Projetos Sênior;Barueri (SP);22/05 22:00;https://www.linkedin.com/jobs/view/4417518507/;https://media.licdn.com/dms/image/v2/C560BAQERrO4FKqw5Mg/company-logo_100_100/company-logo_100_100/0/1631314677308?e=1781136000&v=beta&t=goRAw98yxV3FndygPtuEVRHThzoJhYKSozpn8Yw7M9s;Middle > Manager;https://www.linkedin.com/company/addvisor-group/about/;-;Quickin;addvisor group;1.0;https://www.linkedin.com/jobs/view/4417518507/;https://www.linkedin.com/jobs/view/4417518507/;Hybrid;Senior, Mid, Liderança/Gerência;23/05/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;AlmapBBDO;Gerente de Projetos;São Paulo (SP);22/05 09:00;https://www.linkedin.com/jobs/view/4414813084/;https://media.licdn.com/dms/image/v2/D4D0BAQEPMKLfRB8TGA/company-logo_100_100/company-logo_100_100/0/1692977963356?e=1781136000&v=beta&t=Zk-32z9DazTI8AC45g3ofGamR-bZ1lq6Pu2YMX0HBoU;Middle > Manager;https://www.linkedin.com/company/almapbbdo/about/;-;Gupy;almapbbdo;1.0;https://www.linkedin.com/jobs/view/4414813084/;https://www.linkedin.com/jobs/view/4414813084/;Hybrid;Mid, Liderança/Gerência;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
7;AlmapBBDO;Pessoa Gerente de Projetos;São Paulo (SP);23/05 08:00;https://www.linkedin.com/jobs/view/4414819074/;https://media.licdn.com/dms/image/v2/D4D0BAQEPMKLfRB8TGA/company-logo_100_100/company-logo_100_100/0/1692977963356?e=1781136000&v=beta&t=Zk-32z9DazTI8AC45g3ofGamR-bZ1lq6Pu2YMX0HBoU;Middle > Manager;https://www.linkedin.com/company/almapbbdo/about/;-;Gupy;almapbbdo;1.0;https://www.linkedin.com/jobs/view/4414819074/;https://www.linkedin.com/jobs/view/4414819074/;Hybrid;PCD / Afirmativa, Mid, Liderança/Gerência;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
8;Avanade;Scrum Master Junior;São Paulo (SP);23/05 04:00;https://www.linkedin.com/jobs/view/4391908678/;https://media.licdn.com/dms/image/v2/D4D0BAQH9oEH9vWAthw/company-logo_100_100/B4DZf0WkqfH8AY-/0/1752151247860/avanade_logo?e=1781136000&v=beta&t=0QLgbkI1JDHxydxoMlHfr-WljdJgXk8ZkAgG56Uakgg;Agility > Scrum Master;https://www.linkedin.com/company/avanade/about/;-;www.avanade.com;avanade;3.0;https://www.linkedin.com/jobs/view/4391908678/;https://www.linkedin.com/jobs/view/4391908678/;On-site;Junior, Scrum/Agile;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
9;Biosphera.ntwk;Analista de Projetos Jr - Presencial/SP;São Paulo (SP);23/05 08:00;https://www.linkedin.com/jobs/view/4414812088/;https://media.licdn.com/dms/image/v2/D4E0BAQG9HSYsarIvpA/company-logo_100_100/B4EZrE6qumJ0Ak-/0/1764240305617/biosphera_ntwk_logo?e=1781136000&v=beta&t=d2FD3Q6Xet_CGrukjYN7nfm721hRutbuWYaqhDhBibM;Advanced > Specialist;https://www.linkedin.com/company/biosphera-ntwk/about/;-;Gupy;biosphera.ntwk;1.0;https://www.linkedin.com/jobs/view/4414812088/;https://www.linkedin.com/jobs/view/4414812088/;Hybrid;Junior, Associate;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Blite Tecnologia;Squad Leader;São Paulo (SP);22/05 09:00;https://www.linkedin.com/jobs/view/4408893411/;https://media.licdn.com/dms/image/v2/D4D0BAQGOddIvi-4Jnw/company-logo_100_100/B4DZh2VSJNGsAU-/0/1754331948039/bliteti_logo?e=1781136000&v=beta&t=DuMSh3LnhE8ITVcFGRF09717Yv-xPN6xwpMsW35hiw0;Agility > Squad Leader;https://www.linkedin.com/company/blite-tecnologia/about/;Software e Serviços de TI;Vagas.com;blite tecnologia;1.0;https://www.linkedin.com/jobs/view/4408893411/;https://www.linkedin.com/jobs/view/4408893411/;Remote;Mid, Liderança/Gerência, Squad Leader;23/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
