Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;A.C.Camargo Cancer Center;Analista de Projetos III;São Paulo (SP);15/05 10:00;https://www.linkedin.com/jobs/view/4414534070/;https://media.licdn.com/dms/image/v2/D4D0BAQEYnwtKr6hI-w/company-logo_100_100/company-logo_100_100/0/1726515191454/accamargo_logo?e=1780531200&v=beta&t=sZfzM5HV034g_1uGpSrwooLCN8aLZlfWlz6GQzCB9vk;Advanced > Specialist;https://www.linkedin.com/company/a-c-camargo-cancer-center/about/;-;LinkedIn (Easy Apply);a.c.camargo cancer center;1.0;https://www.linkedin.com/jobs/view/4414534070/;https://www.linkedin.com/jobs/view/4414534070/;Hybrid;Associate;15/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;Ageon;Assistente de Projetos de Produtos - SC;Palhoça (SC);14/05 10:00;https://www.linkedin.com/jobs/view/4410683078/;missing logo;-;https://www.linkedin.com/company/ageon/about/;-;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4410683078/;https://www.linkedin.com/jobs/view/4410683078/;On-site;Associate;15/05/2026;Palhoça;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
3;Alstom;Project Quality & Safety Manager;Grande São Paulo (SP) ;14/05 10:00;https://www.linkedin.com/jobs/view/4406759344/;https://media.licdn.com/dms/image/v2/D4E0BAQFLUKI2w48YdA/company-logo_100_100/B4EZxGf8CNLAAQ-/0/1770709304114/alstom_logo?e=1780531200&v=beta&t=IGjhPFsu7qggOvKs5K3pDR41Q0xKPy2-f7LZv1lUqKE;Middle > Manager;https://www.linkedin.com/company/alstom/about/;Software e Serviços de TI;jobsearch.alstom.com;alstom;1.0;https://www.linkedin.com/jobs/view/4406759344/;https://www.linkedin.com/jobs/view/4406759344/;Hybrid;Liderança/Gerência, Testes / QA;15/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
4;Arco Educação;Especialista de Projetos Pedagógicos Socioemocionais;São Paulo (SP);14/05 10:00;https://www.linkedin.com/jobs/view/4405800988/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1780531200&v=beta&t=-ivUcHWD70LEm7OiculU8gcy9UnH1MglS9mav1sDIUc;Advanced > Specialist;https://www.linkedin.com/company/arco-educa-o/about/;Educação;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4405800988/;https://www.linkedin.com/jobs/view/4405800988/;On-site;Specialist;15/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;Asten by AVMB Group;Coordenador(a) de Projetos;Santa Maria (RS);14/05 10:00;https://www.linkedin.com/jobs/view/4410626550/;https://media.licdn.com/dms/image/v2/D4D0BAQF14MwlSZKgdQ/company-logo_100_100/company-logo_100_100/0/1736945586220/avmb_logo?e=1780531200&v=beta&t=Oxx93rkJJAloM6ucAelNDJAqAuGKZq6a61NrL8Qelqk;Middle > Manager;https://www.linkedin.com/company/asten-by-avmb-group/about/;-;;asten by avmb group;1.0;https://www.linkedin.com/jobs/view/4410626550/;https://www.linkedin.com/jobs/view/4410626550/;On-site;Mid, Liderança/Gerência;15/05/2026;Santa Maria;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
6;Athyna;Project Manager Scientific Communications;Brasil;14/05 10:00;https://www.linkedin.com/jobs/view/4414165511/;https://media.licdn.com/dms/image/v2/D4E0BAQEvBnJARom2FA/company-logo_100_100/B4EZv.IGniKYAQ-/0/1769495096216/athyna_logo?e=1780531200&v=beta&t=Q_t61vFAlfKBPlXFhLB6bUs2zOsDUn6kEFo9gLfUd0s;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/athyna/about/;Software e Serviços de TI;Recruit CRM;athyna;1.0;https://www.linkedin.com/jobs/view/4414165511/;https://www.linkedin.com/jobs/view/4414165511/;Remote;Liderança/Gerência;15/05/2026;;;;;Brasil;América do Sul;gerente projetos
7;BairesDev;Senior Project Manager - Remote Work;América Latina;14/05 10:00;https://www.linkedin.com/jobs/view/4414191166/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4414191166/;https://www.linkedin.com/jobs/view/4414191166/;Remote;Senior, Liderança/Gerência;15/05/2026;;;;;;América Latina;gerente projetos
8;BairesDev;AI Technical Project Manager - Remote Work;Brasil;14/05 10:00;https://www.linkedin.com/jobs/view/4414154751/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Software e Serviços de TI;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4414154751/;https://www.linkedin.com/jobs/view/4414154751/;Remote;Inteligência Artificial, Liderança/Gerência, TI/Tech;15/05/2026;;;;;Brasil;América do Sul;gerente projetos
9;BairesDev;Project Manager - Remote Work;Brasil;14/05 10:00;https://www.linkedin.com/jobs/view/4414190172/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4414190172/;https://www.linkedin.com/jobs/view/4414190172/;Remote;Liderança/Gerência;15/05/2026;;;;;Brasil;América do Sul;gerente projetos
10;BairesDev;Technical Project Manager (Platform) - Remote Work;Brasil;14/05 10:00;https://www.linkedin.com/jobs/view/4414166368/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;Software e Serviços de TI;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4414166368/;https://www.linkedin.com/jobs/view/4414166368/;Remote;Liderança/Gerência, TI/Tech;15/05/2026;;;;;Brasil;América do Sul;gerente projetos
