Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
16;Ausenco;Junior Planning Analyst;Belo Horizonte (MG);19/05 11:00;https://www.linkedin.com/jobs/view/4415905589/;https://media.licdn.com/dms/image/v2/C510BAQHM645TZyzjtw/company-logo_100_100/company-logo_100_100/0/1631430407495?e=1780531200&v=beta&t=kdcvhtpEnD20YCCG7I3aaXXQd8MRr5Zep9URUOnxSKc;Advanced > Specialist;https://www.linkedin.com/company/ausenco/about/;-;careers.ausenco.com;ausenco;1.0;https://www.linkedin.com/jobs/view/4415905589/;https://www.linkedin.com/jobs/view/4415905589/;Hybrid;Junior;19/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
17;Aços Continente Indústria e Comércio;Coordenador de Projetos;Curitiba (PR);19/05 00:00;https://www.linkedin.com/jobs/view/4412870153/;https://media.licdn.com/dms/image/v2/C4E0BAQF_t0H15I4kHw/company-logo_100_100/company-logo_100_100/0/1655141184838/a_os_continente_industria_e_comercio_logo?e=1780531200&v=beta&t=56wNqh18Ej2qXXEoKJgECM45Vu0fGB5CqieXFNsk4RQ;Middle > Manager;https://www.linkedin.com/company/a-os-continente-ind-stria-e-com-rcio/about/;Manufatura e Produção;Infojobs;aços continente indústria e comércio;1.0;https://www.linkedin.com/jobs/view/4412870153/;https://www.linkedin.com/jobs/view/4412870153/;On-site;Mid, Liderança/Gerência;19/05/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul;gerente projetos
18;BTG Pactual;Analista de Projetos PMO | Governança;São Paulo (SP);18/05 22:00;https://www.linkedin.com/jobs/view/4416476153/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1780531200&v=beta&t=qKrnNKJ1ujLzjYE5YUl1FJGLNrltIkHBRAshYUmPkbk;Produtos > Product Manager;https://www.linkedin.com/company/btg-pactual/about/;-;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4416476153/;https://www.linkedin.com/jobs/view/4416476153/;On-site;Associate, PMO;19/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
19;BairesDev;Gerente Sênior de Projetos - Trabalho Remoto;Brasil;19/05 12:00;https://www.linkedin.com/jobs/view/4415910693/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Middle > Manager;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4415910693/;https://www.linkedin.com/jobs/view/4415910693/;Remote;Senior, Mid, Liderança/Gerência;19/05/2026;;;;;Brasil;América do Sul;gerente projetos
20;BairesDev;Scrum Master - Remote Work;SP;19/05 14:00;https://www.linkedin.com/jobs/view/4415938116/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1780531200&v=beta&t=tij4cA69Bno6nfstJQr1mgeqLxSN7TfGvETYkoJJ8A8;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4415938116/;https://www.linkedin.com/jobs/view/4415938116/;Remote;Scrum/Agile;19/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
21;Baker Hughes;Project Manager Decom and P&A;Rio de Janeiro (RJ);19/05 12:00;https://www.linkedin.com/jobs/view/4416676595/;https://media.licdn.com/dms/image/v2/C4E0BAQE4CJSgGjKt_w/company-logo_100_100/company-logo_100_100/0/1630655649902/bakerhughes_logo?e=1780531200&v=beta&t=cUazH74wFpQ12fEyHwMhwyWXHsvn_Nhm25NVLZcnk6o;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/baker-hughes/about/;-;careers.bakerhughes.com;baker hughes;1.0;https://www.linkedin.com/jobs/view/4416676595/;https://www.linkedin.com/jobs/view/4416676595/;Hybrid;Liderança/Gerência;19/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
22;Benner;Gerente de Projetos PL - Saúde;Barueri (SP);19/05 07:00;https://www.linkedin.com/jobs/view/4413306475/;https://media.licdn.com/dms/image/v2/D4D0BAQEycxtpMD5f7Q/company-logo_100_100/B4DZi.3UaXGkAQ-/0/1755548830228/universobenner_logo?e=1780531200&v=beta&t=VWVNoRlhbArVGGPuiLC0uMw9mUNVBbEowBSyMEZd-wM;Middle > Manager;https://www.linkedin.com/company/benner/about/;Saúde e Hospitais;Gupy;benner;1.0;https://www.linkedin.com/jobs/view/4413306475/;https://www.linkedin.com/jobs/view/4413306475/;Hybrid;Mid, Liderança/Gerência, Saúde/Pesquisa;19/05/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
23;Black Box;Project Manager;Barueri (SP);18/05 19:00;https://www.linkedin.com/jobs/view/4412830856/;https://media.licdn.com/dms/image/v2/D4D0BAQEigG0sK9bOLQ/company-logo_100_100/B4DZhQi4MyHAAU-/0/1753697977846?e=1780531200&v=beta&t=tf8Mg7aLBV_QEjECqIPvWyyHh-wwok40vTm8ew9GCy0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/black-box/about/;-;;black box;1.0;https://www.linkedin.com/jobs/view/4412830856/;https://www.linkedin.com/jobs/view/4412830856/;On-site;Liderança/Gerência;19/05/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
24;Bracell;Analista de Melhoria Continua Pleno;Alagoinhas (BA);18/05 20:00;https://www.linkedin.com/jobs/view/4412854049/;https://media.licdn.com/dms/image/v2/C4D0BAQEumcm6WFNiFQ/company-logo_100_100/company-logo_100_100/0/1630544030415/bracell_logo?e=1780531200&v=beta&t=yS8P7QoaIiZR16WJ7-cruAdBO4Bh5IfVIeqwT0vjoLo;Advanced > Specialist;https://www.linkedin.com/company/bracell/about/;Software e Serviços de TI;Workday;bracell;1.0;https://www.linkedin.com/jobs/view/4412854049/;https://www.linkedin.com/jobs/view/4412854049/;On-site;Mid, Associate;19/05/2026;Alagoinhas;Bahia;BA;Região Nordeste;Brasil;América do Sul;gerente projetos
25;CDNTV Tecnologia;Analista de Implantação (Projetos);Porto Alegre (RS);19/05 15:00;https://www.linkedin.com/jobs/view/4413312858/;https://media.licdn.com/dms/image/v2/D4D0BAQFD-rUC9EPwnw/company-logo_100_100/B4DZvIkbcqH0AQ-/0/1768596553846/cdn_tv_logo?e=1780531200&v=beta&t=Lq43P5Pihe-tgn2pR0RMa1PA_vDMESPkSGXFrm7KpvY;Advanced > Specialist;https://www.linkedin.com/company/cdntv-tecnologia/about/;-;;cdntv tecnologia;1;https://www.linkedin.com/jobs/view/4413312858/;https://www.linkedin.com/jobs/view/4413312858/;On-site;Associate, Implementação;19/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
26;CI&T;Senior Manager;Brasil;19/05 11:00;https://www.linkedin.com/jobs/view/4416658241/;https://media.licdn.com/dms/image/v2/D4D0BAQGLvQL_ujmJgA/company-logo_100_100/B4DZi9QI7xHwAc-/0/1755521781937/ciandt_logo?e=1780531200&v=beta&t=DhsEGDaFvU2oLzcqELgah1LIUN5quAa8J59GKySbVCQ;Middle > Manager;https://www.linkedin.com/company/ci-t/about/;-;LinkedIn (Easy Apply);ci&t;4.0;https://www.linkedin.com/jobs/view/4416658241/;https://www.linkedin.com/jobs/view/4416658241/;Remote;Senior, Liderança/Gerência;19/05/2026;;;;;Brasil;América do Sul;gerente projetos
27;CIEDS;Pessoa Assistente de Programas e Projetos | Projeto Ecobol;Fortaleza (CE);18/05 22:00;https://www.linkedin.com/jobs/view/4416464104/;https://media.licdn.com/dms/image/v2/D4E0BAQHhoaMY8_zPAQ/company-logo_100_100/company-logo_100_100/0/1726778598365/ciedsbrasil_logo?e=1780531200&v=beta&t=LkE3nOkwARoskYTFx0hxFJmHCC33q1abOuJ5EPS9I8w;-;https://www.linkedin.com/company/cieds/about/;-;;cieds;1.0;https://www.linkedin.com/jobs/view/4416464104/;https://www.linkedin.com/jobs/view/4416464104/;On-site;PCD / Afirmativa, Associate;19/05/2026;Fortaleza;Ceará;CE;Região Nordeste;Brasil;América do Sul;gerente projetos
28;Capitani Engenheiros;Engenheiro(a) de Projetos Senior;Jundiaí (SP);19/05 11:00;https://www.linkedin.com/jobs/view/4416657493/;https://media.licdn.com/dms/image/v2/D4D0BAQFKSNRAdYg9gg/company-logo_100_100/company-logo_100_100/0/1697553551298/engenheiros_logo?e=1780531200&v=beta&t=ve8zDdLAGGglDDdNfU2R4TSo6r8MreQn_Y629XIBmJ0;-;https://www.linkedin.com/company/capitani-engenheiros/about/;Software e Serviços de TI;LinkedIn (Easy Apply);capitani engenheiros;1.0;https://www.linkedin.com/jobs/view/4416657493/;https://www.linkedin.com/jobs/view/4416657493/;On-site;Senior;19/05/2026;Jundiaí;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
29;CoE | Centro de Excelência Votorantim;Gerente de Projetos SAP;Curitiba (PR);18/05 19:00;https://www.linkedin.com/jobs/view/4412859026/;https://media.licdn.com/dms/image/v2/D560BAQH3GEpoxmH9Jg/company-logo_100_100/company-logo_100_100/0/1686581069603/coe_centro_de_excelencia_votorantim_logo?e=1780531200&v=beta&t=avjrIkOPqo0geT-e1cmKIILbjReD8Y6NqQiX1UdzFbU;Middle > Manager;https://www.linkedin.com/company/coe-centro-de-excel-ncia-votorantim/about/;Software e Serviços de TI;;coe | centro de excelência votorantim;1;https://www.linkedin.com/jobs/view/4412859026/;https://www.linkedin.com/jobs/view/4412859026/;Hybrid;Mid, Liderança/Gerência, SAP;19/05/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul;gerente projetos
30;Cortes Alpha Minerals;PCP - Planejamento e Controle da Produção;Betim (MG);19/05 16:00;https://www.linkedin.com/jobs/view/4408910100/;https://media.licdn.com/dms/image/v2/D4D0BAQG0dLow8s47OA/company-logo_100_100/B4DZkmsXKOGQAQ-/0/1757290787863?e=1780531200&v=beta&t=vyxRUCPeVJN2XZYiof2LUU0DT2fll52R9TbGb2QvlNM;-;https://www.linkedin.com/company/cortes-alpha-minerals/about/;Manufatura e Produção;;cortes alpha minerals;1;https://www.linkedin.com/jobs/view/4408910100/;https://www.linkedin.com/jobs/view/4408910100/;On-site;PCP;19/05/2026;Betim;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
31;Câmara de Comercialização de Energia Elétrica - CCEE (Chamber of Electric Energy Commercialization);Estagiário(a) Gestão de Projetos e Negócios Tecnologia | Trabalho remoto | Vaga afirmativa para Pessoas Pretas e Pardas, LGBTIA+, PCD e Gerações;Brasil;18/05 19:00;https://www.linkedin.com/jobs/view/4412847114/;https://media.licdn.com/dms/image/v2/D4D0BAQENG8IR6eBh0w/company-logo_100_100/B4DZxOWZrxG4AQ-/0/1770841021606/cc_ee_logo?e=1780531200&v=beta&t=xvlctTB03HstsD3yOMHcV22tFz91AqAUeZlSq_fuBZs;-;https://www.linkedin.com/company/c-mara-de-comercializa-o-de-energia-el-trica-ccee-chamber-of-electric-energy-commercialization/about/;Energia e Combustíveis;;câmara de comercialização de energia elétrica - ccee (chamber of electric energy commercialization);1;https://www.linkedin.com/jobs/view/4412847114/;https://www.linkedin.com/jobs/view/4412847114/;Remote;PCD / Afirmativa, Intern, TI/Tech;19/05/2026;;;;;Brasil;América do Sul;gerente projetos
32;DHL Express;Gerente de Projetos de Automação;São Paulo (SP);18/05 16:00;https://www.linkedin.com/jobs/view/4413998485/;https://media.licdn.com/dms/image/v2/D4E0BAQE-gt2hTxr9gA/company-logo_100_100/B4EZf5Fw9bHEAY-/0/1752230727876/dhlexpress_logo?e=1780531200&v=beta&t=zaDRiOlbjzQgnA0i_yp7sRfR16giDJmNcIN2Dz6z9t8;Middle > Manager;https://www.linkedin.com/company/dhl-express/about/;-;careers.dhl.com;dhl express;1.0;https://www.linkedin.com/jobs/view/4413998485/;https://www.linkedin.com/jobs/view/4413998485/;On-site;Mid, Liderança/Gerência;19/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
33;Dev.Pro;Intermediate Scrum Master - OP02143;São Paulo (SP);19/05 06:00;https://www.linkedin.com/jobs/view/4416627646/;https://media.licdn.com/dms/image/v2/C4D0BAQFn2opu_8IJJQ/company-logo_100_100/company-logo_100_100/0/1651225884624/dev_pro_logo?e=1780531200&v=beta&t=8ECz6w3a3WFY85BIDrCuvjzGrrZp6Y2QCxVMSM9QkVY;Agility > Scrum Master;https://www.linkedin.com/company/dev-pro/about/;Mídia e Entretenimento;LinkedIn (Easy Apply);dev.pro;1.0;https://www.linkedin.com/jobs/view/4416627646/;https://www.linkedin.com/jobs/view/4416627646/;Remote;Scrum/Agile, Marketing/Mídia;19/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
34;Drawind Engenharia;Técnico de Planejamento de Projeto;Belo Horizonte (MG);19/05 10:00;https://www.linkedin.com/jobs/view/4416630952/;https://media.licdn.com/dms/image/v2/C4D0BAQEfGuWPpNMEoQ/company-logo_100_100/company-logo_100_100/0/1646761014823/drawind_engenharia_logo?e=1780531200&v=beta&t=NAjlmodxl7P39za5r7oCOckegnnNaI1neQUP6_PL7Qk;-;https://www.linkedin.com/company/drawind-engenharia/about/;-;Solidês;drawind engenharia;1.0;https://www.linkedin.com/jobs/view/4416630952/;https://www.linkedin.com/jobs/view/4416630952/;On-site;-;19/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
35;EasyHire;Analista de PMO – Operações;SP;18/05 18:00;https://www.linkedin.com/jobs/view/4416408867/;https://media.licdn.com/dms/image/v2/D4D0BAQGk9C9QD562mg/company-logo_100_100/B4DZXXnPX9HYAQ-/0/1743079144626/easyhirings_logo?e=1780531200&v=beta&t=EQ9gra9eBo7lANU8Tu8DyPuoAnQICZroQSH_l8w9cmM;Produtos > Product Manager;https://www.linkedin.com/company/easyhire/about/;-;;easyhire;1.0;https://www.linkedin.com/jobs/view/4416408867/;https://www.linkedin.com/jobs/view/4416408867/;Hybrid;Associate, PMO;19/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
36;Emprega São José - Vagas de Empregos e Estágios em São José dos Campos e Região;Project Manager - Crypto / Digital Assets (Remote);Brasil;19/05 15:00;https://www.linkedin.com/jobs/view/4413307148/;https://media.licdn.com/dms/image/v2/C510BAQEyhMWd0UVbiA/company-logo_100_100/company-logo_100_100/0/1631381689714?e=1780531200&v=beta&t=zthiLtEMVqTP76AnqFkrhHR_lHkj5LQBaqfp8mgNkt0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/emprega-s-o-jos-vagas-de-empregos-e-est-gios-em-s-o-jos-dos-campos-e-regi-o/about/;Blockchain e Cripto;;emprega são josé - vagas de empregos e estágios em são josé dos campos e região;1;https://www.linkedin.com/jobs/view/4413307148/;https://www.linkedin.com/jobs/view/4413307148/;Remote;Liderança/Gerência, TI/Tech;19/05/2026;;;;;Brasil;América do Sul;gerente projetos
37;Empresa Confidencial;Gerente Delivery (Dados e IA);SP;19/05 16:00;https://www.linkedin.com/jobs/view/4413359449/;missing logo;Middle > Manager;https://www.linkedin.com/company/empresa-confidencial/about/;Dados e Analytics;LinkedIn (Easy Apply);empresa confidencial;1.0;https://www.linkedin.com/jobs/view/4413359449/;https://www.linkedin.com/jobs/view/4413359449/;Hybrid;Inteligência Artificial, Mid, Liderança/Gerência, Delivery/SDM, Dados/Analytics;19/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
