Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;A Hiring Group;Rebate Program Project Manager;Brasil;22/05 12:00;https://www.linkedin.com/jobs/view/4414352248/;https://media.licdn.com/dms/image/v2/D4D0BAQG96IyPy30q7Q/company-logo_100_100/company-logo_100_100/0/1659369238172/a_hiring_group_logo?e=1781136000&v=beta&t=qHWcOfbhuKHBS6lBDKL_HhGWTnPd8cppWNTzyaecUl0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/a-hiring-group/about/;-;;a hiring group;1.0;https://www.linkedin.com/jobs/view/4414352248/;https://www.linkedin.com/jobs/view/4414352248/;Remote;Liderança/Gerência;22/05/2026;;;;;Brasil;América do Sul;gerente projetos
2;ABecker;ANALISTA DE PCP - PLANEJAMENTO E CONTROLE DE OBRAS;Garuva (SC);21/05 14:00;https://www.linkedin.com/jobs/view/4417767347/;https://media.licdn.com/dms/image/v2/D4D0BAQHGz1R0c-thcg/company-logo_100_100/company-logo_100_100/0/1727437067231/abecker_logo?e=1781136000&v=beta&t=0VuVsbV7MBNEqBmtGii5PXdR-avH7wM4tzSnDGgZ-tU;Advanced > Specialist;https://www.linkedin.com/company/abecker/about/;Construção e Civil;;abecker;1;https://www.linkedin.com/jobs/view/4417767347/;https://www.linkedin.com/jobs/view/4417767347/;On-site;Associate, Obras/Engenharia Civil, PCP;22/05/2026;Garuva;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
3;ANDRITZ;Analista de Planejamento I;Curitiba (PR);21/05 15:00;https://www.linkedin.com/jobs/view/4417787169/;https://media.licdn.com/dms/image/v2/C4D0BAQFaniq8UCGInQ/company-logo_100_100/company-logo_100_100/0/1631370408031/andritz_logo?e=1781136000&v=beta&t=GapPxabX3-kCOYaJPcuWz8kO1eGBCqdWO2KJNHSAzBg;Advanced > Specialist;https://www.linkedin.com/company/andritz/about/;Software e Serviços de TI;careers.andritz.com;andritz;3.0;https://www.linkedin.com/jobs/view/4417787169/;https://www.linkedin.com/jobs/view/4417787169/;On-site;Associate;22/05/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul;gerente projetos
4;Accenture Brasil;Consultores SAP PS/PP/PM/QM/APM/PLM;Grande Recife (PE);21/05 14:00;https://www.linkedin.com/jobs/view/4328009575/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1781136000&v=beta&t=ZzIfjGrFDZMf19vQ7pPQ-7RM1ALw2Z1GwGRKvJyq3wU;Advanced > Specialist;https://www.linkedin.com/company/accenture-brasil/about/;-;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4328009575/;https://www.linkedin.com/jobs/view/4328009575/;Remote;Consultor, SAP, Product Owner/Product Manager;22/05/2026;;Pernambuco;PE;Região Nordeste;Brasil;América do Sul;gerente projetos
5;Accenture Brasil;Analista de Gestão de Projetos Sênior;Nova Lima (MG);21/05 14:00;https://www.linkedin.com/jobs/view/4415726416/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1781136000&v=beta&t=ZzIfjGrFDZMf19vQ7pPQ-7RM1ALw2Z1GwGRKvJyq3wU;Advanced > Specialist;https://www.linkedin.com/company/accenture-brasil/about/;-;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4415726416/;https://www.linkedin.com/jobs/view/4415726416/;Remote;Senior, Associate;22/05/2026;Nova Lima;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
6;Accenture Brasil;Analista Sênior de Projetos e Obras - Híbrido;São Paulo (SP);21/05 14:00;https://www.linkedin.com/jobs/view/4414784901/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1781136000&v=beta&t=ZzIfjGrFDZMf19vQ7pPQ-7RM1ALw2Z1GwGRKvJyq3wU;Advanced > Specialist;https://www.linkedin.com/company/accenture-brasil/about/;Construção e Civil;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4414784901/;https://www.linkedin.com/jobs/view/4414784901/;Hybrid;Senior, Associate, Obras/Engenharia Civil;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
7;Active Cloud Solutions;0019-Gerente de Projetos Netsuite;Brasil;21/05 21:00;https://www.linkedin.com/jobs/view/4418070158/;https://media.licdn.com/dms/image/v2/D4D0BAQGVAQ7VmFu6SA/company-logo_100_100/company-logo_100_100/0/1698178669776/activecs_logo?e=1781136000&v=beta&t=RgC4MVT0JQPe5QZPfNpovIVhzRX6W9FxuzgM9ZbxdLQ;-;https://www.linkedin.com/company/active-cloud-solutions/about/;Software e Serviços de TI;;active cloud solutions;1;https://www.linkedin.com/jobs/view/4418070158/;https://www.linkedin.com/jobs/view/4418070158/;Remote;Mid, Liderança/Gerência;22/05/2026;;;;;Brasil;América do Sul;gerente projetos
8;Ageon;Assistente de Projetos de Produtos;Palhoça (SC);21/05 23:00;https://www.linkedin.com/jobs/view/4416744953/;missing logo;-;https://www.linkedin.com/company/ageon/about/;-;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4416744953/;https://www.linkedin.com/jobs/view/4416744953/;On-site;Associate;22/05/2026;Palhoça;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
9;Airswift;Engenheiro(a) de Turnaround;RJ;21/05 17:00;https://www.linkedin.com/jobs/view/4414042554/;https://media.licdn.com/dms/image/v2/D4E0BAQGbb8yS90Yhjg/company-logo_100_100/B4EZ26IMypIcAU-/0/1776944206704/airswift_logo?e=1781136000&v=beta&t=OnCCexmqNaWsBbtFlFxBq0B0KUi5zvBWtXmI2iwTm-U;-;https://www.linkedin.com/company/airswift/about/;Inteligência Artificial;;airswift;1;https://www.linkedin.com/jobs/view/4414042554/;https://www.linkedin.com/jobs/view/4414042554/;On-site;-;22/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Aldeia Comunicação;Gerente de Projetos de Comunicação Corporativa;Rio de Janeiro (RJ);21/05 14:00;https://www.linkedin.com/jobs/view/4413652133/;https://media.licdn.com/dms/image/v2/C4E0BAQEU28oQE89H9g/company-logo_100_100/company-logo_100_100/0/1630570154313/aldeia_comunica_o_logo?e=1781136000&v=beta&t=Fsrd3nfUReBFLVOY39MbKRK9N7_NC0lJpuCFK7opKQg;Middle > Manager;https://www.linkedin.com/company/aldeia-comunica-o/about/;Software e Serviços de TI;;aldeia comunicação;1;https://www.linkedin.com/jobs/view/4413652133/;https://www.linkedin.com/jobs/view/4413652133/;Hybrid;Mid, Liderança/Gerência;22/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
