Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;ABF Developments;Analista de Projetos - Novas Vagas Hoje;Porto Alegre (RS);11/05 05:00;https://www.linkedin.com/jobs/view/4412716754/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1779926400&v=beta&t=dKCXzkOb3sse1zOeyOBm7vsJmnoU9piIZT-s3MA2m0A;Advanced > Specialist;https://www.linkedin.com/company/abf-developments/about/;Energia e Combustíveis;;abf developments;1;https://www.linkedin.com/jobs/view/4412716754/;https://www.linkedin.com/jobs/view/4412716754/;On-site;Associate;11/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
2;Alstom;Procurement Project Manager;Taubaté (SP);10/05 14:00;https://www.linkedin.com/jobs/view/4406471852/;https://media.licdn.com/dms/image/v2/D4E0BAQFLUKI2w48YdA/company-logo_100_100/B4EZxGf8CNLAAQ-/0/1770709304114/alstom_logo?e=1779926400&v=beta&t=kzJDGKBjOz8iPpQpxYLBWCLPbb_seZYYk01--LnKZBk;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/alstom/about/;-;jobsearch.alstom.com;alstom;1.0;https://www.linkedin.com/jobs/view/4406471852/;https://www.linkedin.com/jobs/view/4406471852/;On-site;Liderança/Gerência;11/05/2026;Taubaté;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
3;AlstraMax;Gerente de projetos SAP;São Paulo (SP);11/05 13:00;https://www.linkedin.com/jobs/view/4412921122/;https://media.licdn.com/dms/image/v2/C4D0BAQGfdaWlJg6fBA/company-logo_100_100/company-logo_100_100/0/1630547454570/alstra_logo?e=1779926400&v=beta&t=-6iU97Kfw4S6ZxlqodHKu6XFiZ1kH7IKjtqOUO-NGJ4;Middle > Manager;https://www.linkedin.com/company/alstramax/about/;-;;alstramax;1.0;https://www.linkedin.com/jobs/view/4412921122/;https://www.linkedin.com/jobs/view/4412921122/;Hybrid;Mid, Liderança/Gerência, SAP;11/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
4;BTG Pactual;Líder Técnico (Híbrido PM/TL) - Salesforce;São Paulo (SP);10/05 17:00;https://www.linkedin.com/jobs/view/4363551563/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1779926400&v=beta&t=7FzypveQkcxP-K2H3uPkVfMz4MlVjqmSkJWDd73LDME;Produtos > Product Manager;https://www.linkedin.com/company/btg-pactual/about/;Vendas e Suporte;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4363551563/;https://www.linkedin.com/jobs/view/4363551563/;Hybrid;Mid, Liderança/Gerência, Coach, Salesforce/CRM, Product Owner/Product Manager, Vendas / Comercial;11/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;BTG Pactual;PM Senior | IT Products;São Paulo (SP);10/05 14:00;https://www.linkedin.com/jobs/view/4382319467/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1779926400&v=beta&t=7FzypveQkcxP-K2H3uPkVfMz4MlVjqmSkJWDd73LDME;Produtos > Product Manager;https://www.linkedin.com/company/btg-pactual/about/;Software e Serviços de TI;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4382319467/;https://www.linkedin.com/jobs/view/4382319467/;Hybrid;Senior, Product Owner/Product Manager;11/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;BairesDev;Gerente de Engenharia de Projetos (TI) - Trabalho Remoto;Brasil;11/05 13:00;https://www.linkedin.com/jobs/view/4413055780/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Middle > Manager;https://www.linkedin.com/company/bairesdev/about/;Software e Serviços de TI;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413055780/;https://www.linkedin.com/jobs/view/4413055780/;Remote;Mid, Liderança/Gerência, TI/Tech, Engenharia Geral;11/05/2026;;;;;Brasil;América do Sul;gerente projetos
7;BairesDev;Scrum Master - Remote Work;Florianópolis (SC);11/05 13:00;https://www.linkedin.com/jobs/view/4413068226/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413068226/;https://www.linkedin.com/jobs/view/4413068226/;Remote;Scrum/Agile;11/05/2026;Florianópolis;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
8;BairesDev;Scrum Master - Trabalho Remoto;RJ;11/05 13:00;https://www.linkedin.com/jobs/view/4413058492/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;-;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4413058492/;https://www.linkedin.com/jobs/view/4413058492/;Remote;Scrum/Agile;11/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
9;DEXIS;Especialista Projetos;Joinville (SC);10/05 14:00;https://www.linkedin.com/jobs/view/4412920577/;https://media.licdn.com/dms/image/v2/D560BAQEziWwaL1_YIw/company-logo_100_100/company-logo_100_100/0/1689185801219/dexisimaging_logo?e=1779926400&v=beta&t=8QJ-x8g0cLCCjHw2iuniz5b3-sAfOk7KQjxgtQ2W4JE;Advanced > Specialist;https://www.linkedin.com/company/dexis/about/;-;;dexis;1;https://www.linkedin.com/jobs/view/4412920577/;https://www.linkedin.com/jobs/view/4412920577/;On-site;Specialist;11/05/2026;Joinville;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
10;DOT - Assessoria de marketing;Atendimento Publicitário/Gestor de Projetos | Presencial;Porto Alegre (RS);11/05 10:00;https://www.linkedin.com/jobs/view/4412769571/;https://media.licdn.com/dms/image/v2/D4D0BAQGEUT0acaMW0w/company-logo_100_100/company-logo_100_100/0/1726250774979/dotconceito_logo?e=1779926400&v=beta&t=yX7TpSiXZu7Ay2oXbqKGP24Y72CcoZuWWVt-tG3k0cs;-;https://www.linkedin.com/company/dot-assessoria-de-marketing/about/;Consultoria e Assessoria;;dot - assessoria de marketing;1;https://www.linkedin.com/jobs/view/4412769571/;https://www.linkedin.com/jobs/view/4412769571/;On-site;Liderança/Gerência;11/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
