Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;A1 Engineering;Planejador de projetos;SP;20/05 14:00;https://www.linkedin.com/jobs/view/4417324796/;https://media.licdn.com/dms/image/v2/D4D0BAQH1blvImOnDig/company-logo_100_100/B4DZrZ5DD2H4AQ-/0/1764592202829/grupoa1_logo?e=1781136000&v=beta&t=bVLgzwacPwJxZJBh0x-hUZHKgVNRePniNlddEh-w9Lw;-;https://www.linkedin.com/company/a1-engineering/about/;-;LinkedIn (Easy Apply);a1 engineering;1.0;https://www.linkedin.com/jobs/view/4417324796/;https://www.linkedin.com/jobs/view/4417324796/;On-site;-;20/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;ABF Developments;Analista de Planejamento - Porto Alegre - Contratação Ativa;Porto Alegre (RS);19/05 16:00;https://www.linkedin.com/jobs/view/4412885908/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1781136000&v=beta&t=oTOLU_i0KDwl1GVODt1EHD_KhlfyBe6ke-YLMncjoMA;Advanced > Specialist;https://www.linkedin.com/company/abf-developments/about/;Software e Serviços de TI;;abf developments;1;https://www.linkedin.com/jobs/view/4412885908/;https://www.linkedin.com/jobs/view/4412885908/;On-site;Associate;20/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
3;ABF Developments;Analista de Projetos - Profissional Procurado;Porto Alegre (RS);20/05 04:00;https://www.linkedin.com/jobs/view/4412881832/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1781136000&v=beta&t=oTOLU_i0KDwl1GVODt1EHD_KhlfyBe6ke-YLMncjoMA;Advanced > Specialist;https://www.linkedin.com/company/abf-developments/about/;-;;abf developments;1;https://www.linkedin.com/jobs/view/4412881832/;https://www.linkedin.com/jobs/view/4412881832/;On-site;Associate;20/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
4;ACCIONA;ENGENHEIRO PROJETOS SR;São Paulo (SP);19/05 16:00;https://www.linkedin.com/jobs/view/4406983764/;https://media.licdn.com/dms/image/v2/D4D0BAQGoNGuxWnH3Qg/company-logo_100_100/company-logo_100_100/0/1730799749003/acciona_logo?e=1781136000&v=beta&t=SojOyrp6r2BAZugwtPLlW0nfFXkWfyspSbGgTinF6ac;-;https://www.linkedin.com/company/acciona/about/;-;Workday;acciona;1.0;https://www.linkedin.com/jobs/view/4406983764/;https://www.linkedin.com/jobs/view/4406983764/;On-site;Senior;20/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;ANDRITZ;Estágio em Engenharia (Planejamento);Curitiba (PR);20/05 15:00;https://www.linkedin.com/jobs/view/4417357753/;https://media.licdn.com/dms/image/v2/C4D0BAQFaniq8UCGInQ/company-logo_100_100/company-logo_100_100/0/1631370408031/andritz_logo?e=1781136000&v=beta&t=GapPxabX3-kCOYaJPcuWz8kO1eGBCqdWO2KJNHSAzBg;-;https://www.linkedin.com/company/andritz/about/;Software e Serviços de TI;careers.andritz.com;andritz;3.0;https://www.linkedin.com/jobs/view/4417357753/;https://www.linkedin.com/jobs/view/4417357753/;On-site;Intern, Engenharia Geral;20/05/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul;gerente projetos
6;Acelen;ESPECIALISTA PMO;São Francisco do Conde (BA);19/05 20:00;https://www.linkedin.com/jobs/view/4413370240/;https://media.licdn.com/dms/image/v2/C560BAQHVZdE1DI4hAA/company-logo_100_100/company-logo_100_100/0/1638319208327/acelen_logo?e=1781136000&v=beta&t=DjyrqQiO47PndYRHJxXWu4BuPy5RCBIYRsgR8R-5Jzg;Produtos > Product Manager;https://www.linkedin.com/company/acelen/about/;-;recrut.ai;acelen;1.0;https://www.linkedin.com/jobs/view/4413370240/;https://www.linkedin.com/jobs/view/4413370240/;On-site;Specialist, PMO;20/05/2026;São Francisco do Conde;Bahia;BA;Região Nordeste;Brasil;América do Sul;gerente projetos
7;Afonso França Engenharia;COORDENADOR PROJETOS;Grande Rio de Janeiro (RJ);19/05 23:00;https://www.linkedin.com/jobs/view/4415988366/;https://media.licdn.com/dms/image/v2/D4D0BAQE34j8Ox3Z2rg/company-logo_100_100/company-logo_100_100/0/1698794883256/afonso_frana_engenharia_logo?e=1781136000&v=beta&t=dr6g7kcxf5rHSmw7J9g_ZYuSHlsFShM6RduW3wDE1VI;Middle > Manager;https://www.linkedin.com/company/afonso-fran-a-engenharia/about/;-;Quickin;afonso frança engenharia;3.0;https://www.linkedin.com/jobs/view/4415988366/;https://www.linkedin.com/jobs/view/4415988366/;On-site;Mid, Liderança/Gerência;20/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
8;Amazon;Project Intern, Amazon University Talent Acquisition;Grande São Paulo (SP) ;19/05 16:00;https://www.linkedin.com/jobs/view/4407840677/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1781136000&v=beta&t=WRaWoxnoXyxOEgYKGwfkxNWCn3yRI6hYaLPYKrsSNhk;People;https://www.linkedin.com/company/amazon/about/;Software e Serviços de TI;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4407840677/;https://www.linkedin.com/jobs/view/4407840677/;On-site;Intern;20/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
9;Amazon;Project Intern, Amazon University Talent Acquisition;São Paulo (SP);19/05 16:00;https://www.linkedin.com/jobs/view/4407829787/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1781136000&v=beta&t=WRaWoxnoXyxOEgYKGwfkxNWCn3yRI6hYaLPYKrsSNhk;People;https://www.linkedin.com/company/amazon/about/;Software e Serviços de TI;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4407829787/;https://www.linkedin.com/jobs/view/4407829787/;On-site;Intern;20/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Arco Educação;Especialista de Projetos II;Guarulhos (SP);19/05 16:00;https://www.linkedin.com/jobs/view/4386997905/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1781136000&v=beta&t=YyZMXAmaCnlfe3ZAEHfK0c2qjjGZuGEvB2lWoK8iXG8;Advanced > Specialist;https://www.linkedin.com/company/arco-educa-o/about/;Educação;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4386997905/;https://www.linkedin.com/jobs/view/4386997905/;On-site;Specialist;20/05/2026;Guarulhos;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
