Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;A.C.Camargo Cancer Center;COORDENADOR PROJETOS;São Paulo (SP);08/05 10:00;https://www.linkedin.com/jobs/view/4411833975/;https://media.licdn.com/dms/image/v2/D4D0BAQEYnwtKr6hI-w/company-logo_100_100/company-logo_100_100/0/1726515191454/accamargo_logo?e=1779926400&v=beta&t=DUjuroCL74uXSoL6XPd-ZTh3C1rjBYOYpxYn85Bijyg;Middle > Manager;https://www.linkedin.com/company/a-c-camargo-cancer-center/about/;Marketing;LinkedIn (Easy Apply);a.c.camargo cancer center;1.0;https://www.linkedin.com/jobs/view/4411833975/;https://www.linkedin.com/jobs/view/4411833975/;On-site;Mid, Liderança/Gerência;08/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;Agrosys Tecnologia | Tecnologia em Agronegócio;Líder de Projeto Implantação;Criciúma (SC);07/05 22:00;https://www.linkedin.com/jobs/view/4410866833/;https://media.licdn.com/dms/image/v2/C4E0BAQFcgOWM1UBxJw/company-logo_100_100/company-logo_100_100/0/1630577403696/agrosystecnologia_logo?e=1779926400&v=beta&t=s5tcFAT4ASgAeHV1WLPaE-Axf0Z-5vNXZ20LzjBfCYE;-;https://www.linkedin.com/company/agrosys-tecnologia-tecnologia-em-agroneg-cio/about/;Agribusiness;;agrosys tecnologia | tecnologia em agronegócio;1;https://www.linkedin.com/jobs/view/4410866833/;https://www.linkedin.com/jobs/view/4410866833/;On-site;Mid, Liderança/Gerência, Coach, Implementação;08/05/2026;Criciúma;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
3;Atmosera;Project Manager (Remote - LATAM);América Latina;07/05 17:00;https://www.linkedin.com/jobs/view/4409099197/;https://media.licdn.com/dms/image/v2/D560BAQGZeZDLzKVxTw/company-logo_100_100/company-logo_100_100/0/1688493758274?e=1779926400&v=beta&t=gxfDAVFjz48JRQe1-MJD0OwcmiuZ5i6OV7vbpIz0_sk;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/atmosera/about/;Marketing;Lever;atmosera;1.0;https://www.linkedin.com/jobs/view/4409099197/;https://www.linkedin.com/jobs/view/4409099197/;Remote;Liderança/Gerência;08/05/2026;;;;;;América Latina;gerente projetos
4;Atual - Excelência em Gestão Empresarial;Gerente de Projetos;Grande Belo Horizonte (MG);08/05 04:00;https://www.linkedin.com/jobs/view/4409682309/;https://media.licdn.com/dms/image/v2/C4D0BAQEsEuiRN_YjgA/company-logo_100_100/company-logo_100_100/0/1631309280191?e=1779926400&v=beta&t=_8M8JIoj5qM1-IrDA3GuCYjl6oWrG9svdA7EQyBIUKw;Middle > Manager;https://www.linkedin.com/company/atual-excel-ncia-em-gest-o-empresarial/about/;Marketing;;atual - excelência em gestão empresarial;1;https://www.linkedin.com/jobs/view/4409682309/;https://www.linkedin.com/jobs/view/4409682309/;On-site;Mid, Liderança/Gerência;08/05/2026;;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
5;AÇOS NOGUEIRA;Assistente de PCP;Guarulhos (SP);08/05 04:00;https://www.linkedin.com/jobs/view/4409685125/;https://media.licdn.com/dms/image/v2/D4E0BAQHzrhEH2NRk3A/company-logo_100_100/company-logo_100_100/0/1686146650982/acos_nogueira_logo?e=1779926400&v=beta&t=NGxG_oC9TByOBR94L2qXSdH6Jr4OeOok7jydJ6db3wc;-;https://www.linkedin.com/company/a-os-nogueira/about/;Other;;aços nogueira;1;https://www.linkedin.com/jobs/view/4409685125/;https://www.linkedin.com/jobs/view/4409685125/;On-site;Associate, PCP;08/05/2026;Guarulhos;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;Baker Hughes;Product Manager - Project Specialist;Rio de Janeiro (RJ);07/05 17:00;https://www.linkedin.com/jobs/view/4411688904/;https://media.licdn.com/dms/image/v2/C4E0BAQE4CJSgGjKt_w/company-logo_100_100/company-logo_100_100/0/1630655649902/bakerhughes_logo?e=1779926400&v=beta&t=ggI36dcBQZMxcQA0XzDpiIatpYCPNOYql-zy-nvsHI0;Produtos > Product Manager;https://www.linkedin.com/company/baker-hughes/about/;Marketing;careers.bakerhughes.com;baker hughes;1.0;https://www.linkedin.com/jobs/view/4411688904/;https://www.linkedin.com/jobs/view/4411688904/;Hybrid;Specialist, Liderança/Gerência, Product Owner/Product Manager;08/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
7;Brivia;Consultor(A) EAM Sênior | SAP PM Sênior - Remoto;Brasil;07/05 21:00;https://www.linkedin.com/jobs/view/4411732431/;https://media.licdn.com/dms/image/v2/D4D0BAQHDPtx0BOYJUQ/company-logo_100_100/company-logo_100_100/0/1688563882724/briviagroup_logo?e=1779926400&v=beta&t=QAc2mejH3iLLqw5XHIsxUILZj_E6l8pLZlZOa8Y_kJo;Produtos > Product Manager;https://www.linkedin.com/company/brivia/about/;Other;;brivia;1.0;https://www.linkedin.com/jobs/view/4411732431/;https://www.linkedin.com/jobs/view/4411732431/;Remote;Senior, Consultor, SAP, Product Owner/Product Manager;08/05/2026;;;;;Brasil;América do Sul;gerente projetos
8;CRAF Tech;Agile Master Sênior;São Paulo (SP);07/05 22:00;https://www.linkedin.com/jobs/view/4410876753/;https://media.licdn.com/dms/image/v2/D4D0BAQFpjSQKCmv1Lw/company-logo_100_100/B4DZly4cEdJEAU-/0/1758569022329?e=1779926400&v=beta&t=5BuYfmfxgRNbd97hZi174kA8S4EWTCUke66jRwTPDqo;Agility > Scrum Master;https://www.linkedin.com/company/craf-tech/about/;IT;;craf tech;1;https://www.linkedin.com/jobs/view/4410876753/;https://www.linkedin.com/jobs/view/4410876753/;Hybrid;Senior, Scrum/Agile;08/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
9;Capco;Analista de Processos - Rio de Janeiro - Híbrido;Grande Rio de Janeiro (RJ);07/05 16:00;https://www.linkedin.com/jobs/view/4365114201/;https://media.licdn.com/dms/image/v2/D560BAQGRr0gl6aqDEQ/company-logo_100_100/B56ZfLXYIjHUAQ-/0/1751463592988/capco_logo?e=1779926400&v=beta&t=vIzudM_ZPBxzROnQPPvK_ZYrZfLLU8U6rHe2hqevhcU;Advanced > Process & Automation;https://www.linkedin.com/company/capco/about/;Marketing;Greenhouse;capco;1.0;https://www.linkedin.com/jobs/view/4365114201/;https://www.linkedin.com/jobs/view/4365114201/;Hybrid;Associate, Processos/Excelência;08/05/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Caterpillar Inc.;Lead Digital Project Manager;Piracicaba (SP);07/05 16:00;https://www.linkedin.com/jobs/view/4410061286/;https://media.licdn.com/dms/image/v2/D4E0BAQGezvfCH-inoA/company-logo_100_100/B4EZuz4cAhKgAU-/0/1768249475691/caterpillar_inc_logo?e=1779926400&v=beta&t=sW8bDi3Qx9ChN9TYNnb6hHXKY0BeDbzSKDQRVb9fyg0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/caterpillar-inc/about/;IT;careers.caterpillar.com;caterpillar inc.;1.0;https://www.linkedin.com/jobs/view/4410061286/;https://www.linkedin.com/jobs/view/4410061286/;On-site;Mid, Liderança/Gerência, TI/Tech;08/05/2026;Piracicaba;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
