Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;ADM;Engenheiro de Projetos Sênior – PMO (CAPEX Governance);Uberlândia (MG);05/05 20:00;https://www.linkedin.com/jobs/view/4408464133/;https://media.licdn.com/dms/image/v2/C560BAQG0X_qChwy0vg/company-logo_100_100/company-logo_100_100/0/1656694101135/adm_logo?e=1779926400&v=beta&t=XLjczjSDk5agCNLt-_9qXTADh_aZVIbUzsTUWMHIKg4;Produtos > Product Manager;https://www.linkedin.com/company/adm/about/;Marketing;sjobs.brassring.com;adm;1.0;https://www.linkedin.com/jobs/view/4408464133/;https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25416&siteid=5764&jobId=3362952#jobDetails=3362952_5764;Hybrid;Senior, PMO;06/05/2026;Uberlândia;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
2;AGGRANDIZE;Analista de Projetos de Infraestrutura Pleno (Remoto);Pelotas (RS);05/05 22:00;https://www.linkedin.com/jobs/view/4410911821/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1779926400&v=beta&t=P1B3jqeehohLQqJkEbQuCPvRzTj0j8Pu6kXDD83mzqk;Advanced > Specialist;https://www.linkedin.com/company/aggrandize/about/;Infrastructure;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4410911821/;https://aggrandize.vagas.solides.com.br/vaga/825948?origem=linkedin;Remote;Mid, Associate, Infraestrutura/Redes;06/05/2026;Pelotas;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
3;Agility;Gerente de Projeto Pleno;São Paulo (SP);06/05 14:00;https://www.linkedin.com/jobs/view/4408892130/;https://media.licdn.com/dms/image/v2/D4D0BAQFOK47GL9w10A/company-logo_100_100/B4DZ23InoaHUAU-/0/1776893983690/somosagility_logo?e=1779926400&v=beta&t=zu4aGvU6LdC0qe-33gLgrlXBhjZelkrF67Cz7gkrjOE;Middle > Manager;https://www.linkedin.com/company/agility/about/;IT;Gupy;agility;1.0;https://www.linkedin.com/jobs/view/4408892130/;https://somosagility.gupy.io/job/eyJqb2JJZCI6MTEyMzkzNzcsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;On-site;Mid, Liderança/Gerência;06/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
4;Apply Digital;Project Manager;América Latina;05/05 18:00;https://www.linkedin.com/jobs/view/4409702976/;https://media.licdn.com/dms/image/v2/C560BAQEGUtAomDxHHg/company-logo_100_100-alternative/company-logo_100_100-alternative/0/1630667871726/applydigital_logo?e=1779926400&v=beta&t=hpJ4IkrZalFIQm6baigXPfXMmBywMOyQGq1bqS32wDA;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/apply-digital/about/;IT;www.linkedin.com;apply digital;1.0;https://www.linkedin.com/jobs/view/4409702976/;https://www.linkedin.com/company/applydigital/life/a46708dc-73c7-4a26-b022-5a4189cea0d1/;Remote;Liderança/Gerência;06/05/2026;;;;;;América Latina;gerente projetos
5;Arco Educação;Analista de Projetos SR (Product Owner);Agudos (SP);05/05 15:00;https://www.linkedin.com/jobs/view/4379943359/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1779926400&v=beta&t=amgIuYildaSXTacUa586MqtZa115Q6nDFcB5vUoWKI8;Produtos > Product Manager;https://www.linkedin.com/company/arco-educa-o/about/;Education;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4379943359/;https://job-boards.greenhouse.io/arcoeducacao/jobs/5816650004;On-site;Senior, Associate, Product Owner/Product Manager;06/05/2026;Agudos;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;BTG Pactual;Estágio Short Job em Discovery;São Paulo (SP);05/05 15:00;https://www.linkedin.com/jobs/view/4402021699/;https://media.licdn.com/dms/image/v2/C4E0BAQE0wyub1rswiA/company-logo_100_100/company-logo_100_100/0/1654720569889/btgpactual_logo?e=1779926400&v=beta&t=7FzypveQkcxP-K2H3uPkVfMz4MlVjqmSkJWDd73LDME;-;https://www.linkedin.com/company/btg-pactual/about/;Other;carreiras.btgpactual.com;btg pactual;4.0;https://www.linkedin.com/jobs/view/4402021699/;https://carreiras.btgpactual.com/vagas/operations/estagio-short-job-em-discovery/5969671004;On-site;Intern;06/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
7;BairesDev;Scrum Master - Remote Work;América Latina;06/05 13:00;https://www.linkedin.com/jobs/view/4409934954/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;Other;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4409934954/;https://applicants.bairesdev.com/job/73/286894/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260506&lang=en;Remote;Scrum/Agile;06/05/2026;;;;;;América Latina;gerente projetos
8;BairesDev;Technical Project Manager (Platform) - Remote Work;América Latina;06/05 11:00;https://www.linkedin.com/jobs/view/4409945055/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;IT;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4409945055/;https://applicants.bairesdev.com/job/49/289352/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260506&lang=en;Remote;Liderança/Gerência, TI/Tech;06/05/2026;;;;;;América Latina;gerente projetos
9;BairesDev;Technical Project Manager (Platform) - Remote Work;Brasil;06/05 11:00;https://www.linkedin.com/jobs/view/4409932335/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/bairesdev/about/;IT;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4409932335/;https://applicants.bairesdev.com/job/49/289352/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260506&lang=en;Remote;Liderança/Gerência, TI/Tech;06/05/2026;;;;;Brasil;América do Sul;gerente projetos
10;BairesDev;Scrum Master - Remote Work;SP;06/05 13:00;https://www.linkedin.com/jobs/view/4409944691/;https://media.licdn.com/dms/image/v2/D4E0BAQGNvQASzrdL_w/company-logo_100_100/company-logo_100_100/0/1687874736484/bairesdev_logo?e=1779926400&v=beta&t=0X9WV4CKVySjy2GbPrZ-qwM0E3XYVzHfK7Jda51YvnY;Agility > Scrum Master;https://www.linkedin.com/company/bairesdev/about/;Other;applicants.bairesdev.com;bairesdev;2.0;https://www.linkedin.com/jobs/view/4409944691/;https://applicants.bairesdev.com/job/73/286894/apply?utm_source=linkedinjobposting&utm_medium=jobposting&utm_campaign=USA-20260506&lang=en;Remote;Scrum/Agile;06/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
