Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;AS2 GROUP;VAGA BANCO: Analista de Projetos - Sênior;Pindamonhangaba (SP);20/05 12:00;https://www.linkedin.com/jobs/view/4417332154/;https://media.licdn.com/dms/image/v2/C4E0BAQGAVkAzhJxWsg/company-logo_100_100/company-logo_100_100/0/1630644468705/as2_automao_industrial_logo?e=1781136000&v=beta&t=BjVIjAbNW9o-1mTwvOoUmuLIwXLqZFh3yubPWlvwD-A;Advanced > Specialist;https://www.linkedin.com/company/as2-group/about/;Serviços Financeiros;LinkedIn (Easy Apply);as2 group;1.0;https://www.linkedin.com/jobs/view/4417332154/;https://www.linkedin.com/jobs/view/4417332154/;On-site;Senior, Associate;21/05/2026;Pindamonhangaba;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
2;Accruent;Associate Project Manager;Grande São Paulo (SP) ;20/05 21:00;https://www.linkedin.com/jobs/view/4417428309/;https://media.licdn.com/dms/image/v2/C560BAQHMbmgrKS-k7A/company-logo_100_100/company-logo_100_100/0/1658778643589/accruent_logo?e=1781136000&v=beta&t=vj540DeBUK5ygI3CZiQ7DtamDGHwDDP5db-YQsE6YyU;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/accruent/about/;-;;accruent;1;https://www.linkedin.com/jobs/view/4417428309/;https://www.linkedin.com/jobs/view/4417428309/;Remote;Associate, Liderança/Gerência;21/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
3;Adentro;Service Delivery Manager (SDM) — Sucesso do Cliente;Porto Alegre (RS);20/05 09:00;https://www.linkedin.com/jobs/view/4413357249/;https://media.licdn.com/dms/image/v2/D4E0BAQHwrWks-j2GpQ/company-logo_100_100/company-logo_100_100/0/1683728746566/adentro_data_center_solutions_logo?e=1781136000&v=beta&t=KsrUUHICUxaLBq9AbHQsCjl_16SgXhSFs5wTIGEe4xc;Operations > Delivery Manager;https://www.linkedin.com/company/adentro/about/;-;;adentro;1;https://www.linkedin.com/jobs/view/4413357249/;https://www.linkedin.com/jobs/view/4413357249/;On-site;Liderança/Gerência, Delivery/SDM;21/05/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;gerente projetos
4;Aggreko;Regional Project Finance Manager;Jaguariúna (SP);20/05 09:00;https://www.linkedin.com/jobs/view/4368851212/;https://media.licdn.com/dms/image/v2/D4E0BAQFIhknlSyFsfQ/company-logo_100_100/B4EZwEnMxXIIAQ-/0/1769603911154/aggreko_logo?e=1781136000&v=beta&t=PiEAipc5H2xwiRNVvVx138SuMUmBr92x2UJDFXn4viQ;Middle > Manager;https://www.linkedin.com/company/aggreko/about/;Serviços Financeiros;careers.aggreko.com;aggreko;1.0;https://www.linkedin.com/jobs/view/4368851212/;https://www.linkedin.com/jobs/view/4368851212/;Hybrid;Liderança/Gerência;21/05/2026;Jaguariúna;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
5;Alstom;Signalling Project Test & Commissioning Manager (PrCOM);Grande São Paulo (SP) ;20/05 09:00;https://www.linkedin.com/jobs/view/4413335235/;https://media.licdn.com/dms/image/v2/D4E0BAQFLUKI2w48YdA/company-logo_100_100/B4EZxGf8CNLAAQ-/0/1770709304114/alstom_logo?e=1781136000&v=beta&t=odrFgJSWS75txaJs-K3Hiv_IMTtYbEVOSGdWiyIEmk0;Middle > Manager;https://www.linkedin.com/company/alstom/about/;-;jobsearch.alstom.com;alstom;1.0;https://www.linkedin.com/jobs/view/4413335235/;https://www.linkedin.com/jobs/view/4413335235/;On-site;Liderança/Gerência, Testes / QA;21/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
6;Altenburg;Programador de PCP;Blumenau (SC);20/05 18:00;https://www.linkedin.com/jobs/view/4417396247/;https://media.licdn.com/dms/image/v2/C4D0BAQE0IkIyBOc0PA/company-logo_100_100/company-logo_100_100/0/1630466636568/altenburg_ind_t_xtil_ltda_logo?e=1781136000&v=beta&t=rdtj0ieyuPQw875x_9QjYvmfBxQaQI-6D2sHQz47wNI;-;https://www.linkedin.com/company/altenburg/about/;-;Infojobs;altenburg;1.0;https://www.linkedin.com/jobs/view/4417396247/;https://www.linkedin.com/jobs/view/4417396247/;On-site;PCP;21/05/2026;Blumenau;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
7;Amazon;Sr. PMO & Planning, ACES, ACES (Amazon Customer Excellence System);Grande São Paulo (SP) ;20/05 09:00;https://www.linkedin.com/jobs/view/4386999751/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1781136000&v=beta&t=WRaWoxnoXyxOEgYKGwfkxNWCn3yRI6hYaLPYKrsSNhk;Produtos > Product Manager;https://www.linkedin.com/company/amazon/about/;Varejo e E-commerce;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4386999751/;https://www.linkedin.com/jobs/view/4386999751/;On-site;Senior, PMO;21/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
8;Anchor Conzult;Technical Project Manager;América Latina;21/05 07:00;https://www.linkedin.com/jobs/view/4417496555/;https://media.licdn.com/dms/image/v2/D4E0BAQFL0QzaWXewMg/company-logo_100_100/B4EZY.U.ofHMAQ-/0/1744802410871/anchor_conzult_logo?e=1781136000&v=beta&t=eZrNxbUEKdzcuWrtObvmG_2GZbGObJaIlh_5TdEDE8Q;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/anchor-conzult/about/;Software e Serviços de TI;;anchor conzult;1;https://www.linkedin.com/jobs/view/4417496555/;https://www.linkedin.com/jobs/view/4417496555/;Remote;Liderança/Gerência, TI/Tech;21/05/2026;;;;;;América Latina;gerente projetos
9;Avanade;Service Delivery Manager Sênior | Microsoft Dynamics 365 & Power Platform (English Required);Nova Lima (MG);20/05 09:00;https://www.linkedin.com/jobs/view/4408703093/;https://media.licdn.com/dms/image/v2/D4D0BAQH9oEH9vWAthw/company-logo_100_100/B4DZf0WkqfH8AY-/0/1752151247860/avanade_logo?e=1781136000&v=beta&t=0QLgbkI1JDHxydxoMlHfr-WljdJgXk8ZkAgG56Uakgg;Operations > Delivery Manager;https://www.linkedin.com/company/avanade/about/;-;www.avanade.com;avanade;3.0;https://www.linkedin.com/jobs/view/4408703093/;https://www.linkedin.com/jobs/view/4408703093/;On-site;Senior, Liderança/Gerência, Delivery/SDM;21/05/2026;Nova Lima;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Bertini do Brasil;Gerente de Projetos Oracle EBS Sênior;Brasil;20/05 17:00;https://www.linkedin.com/jobs/view/4416308723/;https://media.licdn.com/dms/image/v2/C4E0BAQHRt1u1ztOAAQ/company-logo_100_100/company-logo_100_100/0/1631345997311?e=1781136000&v=beta&t=MnAYx9wCej6KFzhw0mRiH-t6WYdkIGHcuopNhVesSYs;Middle > Manager;https://www.linkedin.com/company/bertini-do-brasil/about/;Software e Serviços de TI;;bertini do brasil;1;https://www.linkedin.com/jobs/view/4416308723/;https://www.linkedin.com/jobs/view/4416308723/;Remote;Senior, Mid, Liderança/Gerência;21/05/2026;;;;;Brasil;América do Sul;gerente projetos
