Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;ACDG - Especialista em Gestão de Empresas;Senior PMO / Global Governance Professional;Brasil;25/05 15:00;https://www.linkedin.com/jobs/view/4305385471/;https://media.licdn.com/dms/image/v2/C4E0BAQF96YVGVduQlg/company-logo_100_100/company-logo_100_100/0/1630582399498/acdg_consultoriaempresarial_logo?e=1781136000&v=beta&t=ayTgDq9U-Zk1MTRFXsMUWcl2VOZWgouqwwr8ay7uLgw;Produtos > Product Manager;https://www.linkedin.com/company/acdg-especialista-em-gest-o-de-empresas/about/;-;;acdg - especialista em gestão de empresas;1;https://www.linkedin.com/jobs/view/4305385471/;https://www.linkedin.com/jobs/view/4305385471/;Remote;Senior, PMO;25/05/2026;;;;;Brasil;América do Sul;gerente projetos
2;AFRY;Engenheiro de Projetos II;Grande Belo Horizonte (MG);25/05 12:00;https://www.linkedin.com/jobs/view/4418953902/;https://media.licdn.com/dms/image/v2/D4E0BAQHxgeL5hpXkSQ/company-logo_100_100/B4EZpN1ZHHKoAQ-/0/1762242433919/afry_logo?e=1781136000&v=beta&t=0GLbzNQ-8FUsWpwnKvBzu_mF9IZ_are1X00UgklpO_8;-;https://www.linkedin.com/company/afry/about/;-;;afry;1.0;https://www.linkedin.com/jobs/view/4418953902/;https://www.linkedin.com/jobs/view/4418953902/;On-site;-;25/05/2026;;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
3;AST Assessoria em Serviços Terceirizados Ltda.;Analista de PCP - SP;Brasil;24/05 15:00;https://www.linkedin.com/jobs/view/4414842310/;missing logo;Advanced > Specialist;https://www.linkedin.com/company/ast-assessoria-em-servi-os-terceirizados-ltda/about/;Consultoria e Assessoria;;ast assessoria em serviços terceirizados ltda.;3.0;https://www.linkedin.com/jobs/view/4414842310/;https://www.linkedin.com/jobs/view/4414842310/;On-site;Associate, PCP;25/05/2026;;;;;Brasil;América do Sul;gerente projetos
4;Ageon;Assistente de Projetos de Produtos - SC;Palhoça (SC);24/05 15:00;https://www.linkedin.com/jobs/view/4414833207/;missing logo;-;https://www.linkedin.com/company/ageon/about/;-;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4414833207/;https://www.linkedin.com/jobs/view/4414833207/;On-site;Associate;25/05/2026;Palhoça;Santa Catarina;SC;Região Sul;Brasil;América do Sul;gerente projetos
5;Aggreko;Project Manager;Manaus (AM);24/05 15:00;https://www.linkedin.com/jobs/view/4335233620/;https://media.licdn.com/dms/image/v2/D4E0BAQFIhknlSyFsfQ/company-logo_100_100/B4EZwEnMxXIIAQ-/0/1769603911154/aggreko_logo?e=1781136000&v=beta&t=PiEAipc5H2xwiRNVvVx138SuMUmBr92x2UJDFXn4viQ;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/aggreko/about/;-;careers.aggreko.com;aggreko;1.0;https://www.linkedin.com/jobs/view/4335233620/;https://www.linkedin.com/jobs/view/4335233620/;On-site;Liderança/Gerência;25/05/2026;Manaus;Amazonas;AM;Região Norte;Brasil;América do Sul;gerente projetos
6;Avivatec;Pessoa Analista de Projetos Pleno;Brasil;24/05 21:00;https://www.linkedin.com/jobs/view/4418201454/;https://media.licdn.com/dms/image/v2/D4D0BAQEhDtgr9CLdaA/company-logo_100_100/B4DZUZhOvzHAAQ-/0/1739889896952/avivatec_logo?e=1781136000&v=beta&t=SqfV7lU9d2HnMc6v-uIk_zQshRHMsSZWjDN2QO9858A;Advanced > Specialist;https://www.linkedin.com/company/avivatec/about/;-;;avivatec;1;https://www.linkedin.com/jobs/view/4418201454/;https://www.linkedin.com/jobs/view/4418201454/;Remote;PCD / Afirmativa, Mid, Associate;25/05/2026;;;;;Brasil;América do Sul;gerente projetos
7;BTA;Especialista de Projetos PMO;Belo Horizonte (MG);25/05 10:00;https://www.linkedin.com/jobs/view/4414899746/;https://media.licdn.com/dms/image/v2/D4D0BAQGps9lNenqPug/company-logo_100_100/B4DZVyk3xwG4AU-/0/1741384023572/betania_tanure_associados_logo?e=1781136000&v=beta&t=fbNtnJoO3YOERpwaP0GW9AYm8OxWsBsl2-BYrgb8rnM;Produtos > Product Manager;https://www.linkedin.com/company/bta/about/;-;;bta;1;https://www.linkedin.com/jobs/view/4414899746/;https://www.linkedin.com/jobs/view/4414899746/;On-site;Specialist, PMO;25/05/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;gerente projetos
8;BYD Carreiras;SUPERVISOR DE PROJETOS SAP 412;Campinas (SP);25/05 14:00;https://www.linkedin.com/jobs/view/4418983229/;https://media.licdn.com/dms/image/v2/D4D0BAQEMIITwgSp9Kg/company-logo_100_100/B4DZfB4.D_GYAQ-/0/1751304626962?e=1781136000&v=beta&t=KYDMbm42gUMyJEUm9F9WpV7w95yTB43Fh0IBw8ePsCc;Middle > Manager;https://www.linkedin.com/company/byd-carreiras/about/;-;;byd carreiras;1.0;https://www.linkedin.com/jobs/view/4418983229/;https://www.linkedin.com/jobs/view/4418983229/;On-site;Mid, Liderança/Gerência, SAP;25/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
9;Bionovis;Engenheiro de projetos;Valinhos (SP);25/05 14:00;https://www.linkedin.com/jobs/view/4415241106/;https://media.licdn.com/dms/image/v2/D4D0BAQFjkqUV-IiyfQ/company-logo_100_100/B4DZfF.Q3qGYAQ-/0/1751373124850?e=1781136000&v=beta&t=JclLLM3H6Upr8-fZCCTOIbSxnMpLlpSvVg1fLpcSS_8;-;https://www.linkedin.com/company/bionovis/about/;-;;bionovis;1;https://www.linkedin.com/jobs/view/4415241106/;https://www.linkedin.com/jobs/view/4415241106/;On-site;-;25/05/2026;Valinhos;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
10;Bluesoft Sistemas;Analista de Processos (Scrum Master);São Paulo (SP);25/05 14:00;https://www.linkedin.com/jobs/view/4418982290/;https://media.licdn.com/dms/image/v2/D4D0BAQFXPER9lap-aA/company-logo_100_100/company-logo_100_100/0/1686683434458/bluesoftbr_logo?e=1781136000&v=beta&t=MHlbq_oDXOHJoxuxCcxV2MERoFf5_C00wnmRIovu13g;Advanced > Process & Automation;https://www.linkedin.com/company/bluesoft-sistemas/about/;Software e Serviços de TI;LinkedIn (Easy Apply);bluesoft sistemas;1.0;https://www.linkedin.com/jobs/view/4418982290/;https://www.linkedin.com/jobs/view/4418982290/;Hybrid;Associate, Scrum/Agile, Processos/Excelência;25/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;gerente projetos
