Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;4DF Connect;Bling | Desenvolvedor (a) PHP Sênior | Integrações Marketplace - Logística e Ecommerce | Remoto;Brasil;13/05 20:00;https://www.linkedin.com/jobs/view/4414507376/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1780531200&v=beta&t=2OV5tQqdhtMCdd6rdaLF12LQueryoti-1jA5yhvYSjI;-;https://www.linkedin.com/company/4df-connect/about/;Logística e Supply Chain;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4414507376/;https://www.linkedin.com/jobs/view/4414507376/;Remote;Senior, Logística/Supply;14/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
2;4DF Connect;Octadesk | Engenheiro de Dados Sênior | Remoto;Brasil;13/05 20:00;https://www.linkedin.com/jobs/view/4414509348/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1780531200&v=beta&t=2OV5tQqdhtMCdd6rdaLF12LQueryoti-1jA5yhvYSjI;-;https://www.linkedin.com/company/4df-connect/about/;Dados e Analytics;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4414509348/;https://www.linkedin.com/jobs/view/4414509348/;Remote;Senior, Dados/Analytics;14/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
3;Afya;Senior Backend Software Engineer (Node);São Paulo (SP);14/05 07:00;https://www.linkedin.com/jobs/view/4411156591/;https://media.licdn.com/dms/image/v2/D4D0BAQFvzrTQjlpxiQ/company-logo_100_100/B4DZVwtwN5HAAQ-/0/1741352797522/afyamedicina_logo?e=1780531200&v=beta&t=xEBqNq9m6r0gCx2GDOErTO_fePn5uK6Gga5dP-EPklM;Advanced > Information Technology;https://www.linkedin.com/company/afya/about/;Software e Serviços de TI;Gupy;afya;1.0;https://www.linkedin.com/jobs/view/4411156591/;https://www.linkedin.com/jobs/view/4411156591/;Hybrid;Senior, TI/Tech, Backend, Engenharia Geral;14/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
4;Alignerr;Senior C# Full-Stack Engineer — AI Data & Infrastructure;Brasil;13/05 22:00;https://www.linkedin.com/jobs/view/4414529042/;https://media.licdn.com/dms/image/v2/D560BAQHD7jKpwp33DA/company-logo_100_100/B56ZsP32kCG4AQ-/0/1765497858824/alignerr_logo?e=1780531200&v=beta&t=3peL1AE312L4Wt3RJcwOi8ANnzl-g5dh3dJCRsBTAh4;Data & Ai > Data Engineering;https://www.linkedin.com/company/alignerr/about/;Dados e Analytics;www.alignerr.com;alignerr;1.0;https://www.linkedin.com/jobs/view/4414529042/;https://www.linkedin.com/jobs/view/4414529042/;Remote;Inteligência Artificial, Senior, Full Stack, Dados/Analytics, Engenharia Geral;14/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
5;Alignerr;Senior Software Engineer — AI Evaluation & Benchmarks;Brasil;13/05 22:00;https://www.linkedin.com/jobs/view/4414514501/;https://media.licdn.com/dms/image/v2/D560BAQHD7jKpwp33DA/company-logo_100_100/B56ZsP32kCG4AQ-/0/1765497858824/alignerr_logo?e=1780531200&v=beta&t=3peL1AE312L4Wt3RJcwOi8ANnzl-g5dh3dJCRsBTAh4;Advanced > Information Technology;https://www.linkedin.com/company/alignerr/about/;Inteligência Artificial;www.alignerr.com;alignerr;1.0;https://www.linkedin.com/jobs/view/4414514501/;https://www.linkedin.com/jobs/view/4414514501/;Remote;Inteligência Artificial, Senior, TI/Tech, Engenharia Geral;14/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
6;Aquila Consultoria em Gestão;Engenheiro de Dados - Porto Alegre / RS;Porto Alegre (RS);13/05 21:00;https://www.linkedin.com/jobs/view/4414523004/;https://media.licdn.com/dms/image/v2/C4E0BAQEGe249NDjmzg/company-logo_100_100/company-logo_100_100/0/1654718908313/aquilagestao_logo?e=1780531200&v=beta&t=3xjHoBhmkH3bM-Zt0uBHl8ZEkLwW2QXHaIloqUQ-39k;-;https://www.linkedin.com/company/aquila-consultoria-em-gest-o/about/;Consultoria e Assessoria;;aquila consultoria em gestão;1;https://www.linkedin.com/jobs/view/4414523004/;https://www.linkedin.com/jobs/view/4414523004/;Hybrid;Dados/Analytics;14/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
7;ArcTouch;Senior Fullstack Engineer [Talent Pool];Brasil;13/05 10:00;https://www.linkedin.com/jobs/view/4414102611/;https://media.licdn.com/dms/image/v2/D560BAQHeyW6JWckctw/company-logo_100_100/company-logo_100_100/0/1702488613057/arctouch_logo?e=1780531200&v=beta&t=58qcMKLOeeaY_q7CRPLGpo6iAarztlMaKNVN0jZmXLc;Advanced > Information Technology;https://www.linkedin.com/company/arctouch/about/;-;arctouch.com;arctouch;3.0;https://www.linkedin.com/jobs/view/4414102611/;https://www.linkedin.com/jobs/view/4414102611/;Remote;Banco de Talentos, Senior, Full Stack, Engenharia Geral;14/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
8;Aubay Portugal;Senior Java Developer - Relocation to Portugal;Brasil;13/05 13:00;https://www.linkedin.com/jobs/view/4414220086/;https://media.licdn.com/dms/image/v2/D4D0BAQFSexdvK2mWhw/company-logo_100_100/company-logo_100_100/0/1736250958915/aubay_portugal_logo?e=1780531200&v=beta&t=6lPrfwqEjgM14OdbQOau_gmZ9CTgcVsddHhxQp4wPTU;Advanced > Information Technology;https://www.linkedin.com/company/aubay-portugal/about/;Software e Serviços de TI;;aubay portugal;1.0;https://www.linkedin.com/jobs/view/4414220086/;https://www.linkedin.com/jobs/view/4414220086/;Remote;Senior;14/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
9;B3;7623 - Desenvolvedor Backend Java Sênior;São Paulo (SP);13/05 15:00;https://www.linkedin.com/jobs/view/4414219900/;https://media.licdn.com/dms/image/v2/D4D0BAQFtcmFAiKSggg/company-logo_100_100/B4DZsI1b1XLgAQ-/0/1765379784421/b3_oficial_logo?e=1780531200&v=beta&t=Kjgexl9TmU6Osu4ojoYjrPeYM_092rD8zDLmx2fyZSg;-;https://www.linkedin.com/company/b3/about/;-;Vagas.com;b3;3.0;https://www.linkedin.com/jobs/view/4414219900/;https://www.linkedin.com/jobs/view/4414219900/;Hybrid;Senior, Backend;14/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
10;BRQ Digital Solutions;Desenvolvedor Back End - .NET Pleno;São Paulo (SP);14/05 07:00;https://www.linkedin.com/jobs/view/4405293284/;https://media.licdn.com/dms/image/v2/D4D0BAQHsHMIGkFifsw/company-logo_100_100/B4DZwerWdfIoAQ-/0/1770041207049/brq_logo?e=1780531200&v=beta&t=slISLMhrR7N3SYoLe_00JBNjHQwBQT8ze025mQh-GuI;-;https://www.linkedin.com/company/brq-digital-solutions/about/;Software e Serviços de TI;LinkedIn (Easy Apply);brq digital solutions;1.0;https://www.linkedin.com/jobs/view/4405293284/;https://www.linkedin.com/jobs/view/4405293284/;Hybrid;Mid, Backend;14/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
