Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;Amazon;Quality Assurance Engineer, IES LATECH & GIS;Grande São Paulo (SP) ;17/05 10:00;https://www.linkedin.com/jobs/view/4314891562/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1780531200&v=beta&t=qg_CtjENYoY907yhRa1YBrYpXot6Wr8EeptZvpB9HxA;Advanced > Information Technology;https://www.linkedin.com/company/amazon/about/;Software e Serviços de TI;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4314891562/;https://www.linkedin.com/jobs/view/4314891562/;On-site;TI/Tech, Engenharia Geral, Testes / QA;17/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
2;Amazon;Software Development Intern, Intech;Grande São Paulo (SP) ;16/05 21:00;https://www.linkedin.com/jobs/view/4334213547/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1780531200&v=beta&t=qg_CtjENYoY907yhRa1YBrYpXot6Wr8EeptZvpB9HxA;-;https://www.linkedin.com/company/amazon/about/;Software e Serviços de TI;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4334213547/;https://www.linkedin.com/jobs/view/4334213547/;On-site;Intern, TI/Tech;17/05/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
3;Arco Educação;Banco de Talentos: Backend NodeJs.;Brasil;16/05 21:00;https://www.linkedin.com/jobs/view/4270628267/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1780531200&v=beta&t=-ivUcHWD70LEm7OiculU8gcy9UnH1MglS9mav1sDIUc;People;https://www.linkedin.com/company/arco-educa-o/about/;Educação;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4270628267/;https://www.linkedin.com/jobs/view/4270628267/;Remote;Banco de Talentos, Backend;17/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
4;Arco Educação;Banco de Talentos: Data Platform Engineer;Brasil;16/05 21:00;https://www.linkedin.com/jobs/view/4270626309/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1780531200&v=beta&t=-ivUcHWD70LEm7OiculU8gcy9UnH1MglS9mav1sDIUc;Data & Ai > Data Engineering;https://www.linkedin.com/company/arco-educa-o/about/;Dados e Analytics;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4270626309/;https://www.linkedin.com/jobs/view/4270626309/;Remote;Banco de Talentos, Dados/Analytics, Engenharia Geral;17/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
5;Arco Educação;Pessoa Desenvolvedora de Software Sênior;São Paulo (SP);16/05 21:00;https://www.linkedin.com/jobs/view/4270630114/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1780531200&v=beta&t=-ivUcHWD70LEm7OiculU8gcy9UnH1MglS9mav1sDIUc;-;https://www.linkedin.com/company/arco-educa-o/about/;Educação;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4270630114/;https://www.linkedin.com/jobs/view/4270630114/;On-site;PCD / Afirmativa, Senior, TI/Tech;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
6;AssureSoft;Software Engineer AI-First Development;América Latina;17/05 11:00;https://www.linkedin.com/jobs/view/4356407503/;https://media.licdn.com/dms/image/v2/D4D0BAQEjyCUXex5tkQ/company-logo_100_100/B4DZ2N4WH8JgAU-/0/1776201851858/assuresoft_logo?e=1780531200&v=beta&t=HS9kelCULLiCNJyUGFfF1jLSkwsPWHnD1_ScuZuJVgU;Advanced > Information Technology;https://www.linkedin.com/company/assuresoft/about/;Inteligência Artificial;;assuresoft;1.0;https://www.linkedin.com/jobs/view/4356407503/;https://www.linkedin.com/jobs/view/4356407503/;Remote;Inteligência Artificial, TI/Tech, Engenharia Geral;17/05/2026;;;;;;América Latina;engenheiro tecnologia da informação
7;Atlantic Solutions Brazil;Desenvolvedor Java Pleno;São Paulo (SP);17/05 17:00;https://www.linkedin.com/jobs/view/4416042577/;https://media.licdn.com/dms/image/v2/C560BAQG0BH1PPa1oiA/company-logo_100_100/company-logo_100_100/0/1631315312009?e=1780531200&v=beta&t=f8YWWH6El6YI37-ofS4o3iNCR2JOkeqlwGLxUnYza7I;-;https://www.linkedin.com/company/atlantic-solutions-brazil/about/;Software e Serviços de TI;;atlantic solutions brazil;1;https://www.linkedin.com/jobs/view/4416042577/;https://www.linkedin.com/jobs/view/4416042577/;On-site;Mid;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
8;Atlantic Solutions Brazil;Desenvolvedor Java Pleno;São Paulo (SP);16/05 21:00;https://www.linkedin.com/jobs/view/4416060398/;https://media.licdn.com/dms/image/v2/C560BAQG0BH1PPa1oiA/company-logo_100_100/company-logo_100_100/0/1631315312009?e=1780531200&v=beta&t=f8YWWH6El6YI37-ofS4o3iNCR2JOkeqlwGLxUnYza7I;-;https://www.linkedin.com/company/atlantic-solutions-brazil/about/;Software e Serviços de TI;;atlantic solutions brazil;1;https://www.linkedin.com/jobs/view/4416060398/;https://www.linkedin.com/jobs/view/4416060398/;On-site;Mid;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
9;B3;7265 - Analista de Engenharia de Software Sênior (.NET);São Paulo (SP);16/05 22:00;https://www.linkedin.com/jobs/view/4415895423/;https://media.licdn.com/dms/image/v2/D4D0BAQFtcmFAiKSggg/company-logo_100_100/B4DZsI1b1XLgAQ-/0/1765379784421/b3_oficial_logo?e=1780531200&v=beta&t=Kjgexl9TmU6Osu4ojoYjrPeYM_092rD8zDLmx2fyZSg;Advanced > Specialist;https://www.linkedin.com/company/b3/about/;Software e Serviços de TI;Vagas.com;b3;3.0;https://www.linkedin.com/jobs/view/4415895423/;https://www.linkedin.com/jobs/view/4415895423/;Hybrid;Senior, Associate, TI/Tech, Engenharia Geral;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
10;B3;7595 - Analista de Engenharia de Software Júnior - Automação;São Paulo (SP);16/05 22:00;https://www.linkedin.com/jobs/view/4416000421/;https://media.licdn.com/dms/image/v2/D4D0BAQFtcmFAiKSggg/company-logo_100_100/B4DZsI1b1XLgAQ-/0/1765379784421/b3_oficial_logo?e=1780531200&v=beta&t=Kjgexl9TmU6Osu4ojoYjrPeYM_092rD8zDLmx2fyZSg;Advanced > Process & Automation;https://www.linkedin.com/company/b3/about/;Software e Serviços de TI;Vagas.com;b3;3.0;https://www.linkedin.com/jobs/view/4416000421/;https://www.linkedin.com/jobs/view/4416000421/;Hybrid;Junior, Associate, TI/Tech, Engenharia Geral;17/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
