Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;3AM IT Services;Especialista Sênior TOTVS Protheus + ADVPL;Brasil;13/05 22:00;https://www.linkedin.com/jobs/view/4414500991/;https://media.licdn.com/dms/image/v2/D4D0BAQFMqpfEio73BQ/company-logo_100_100/B4DZb0jJQMG8AU-/0/1747859576571/3am_it_services_logo?e=1780531200&v=beta&t=jHLae4IXmqmI3ylRrdSatTIQKWZHw-QdOiWmxIK7LBw;Advanced > Specialist;https://www.linkedin.com/company/3am-it-services/about/;Software e Serviços de TI;LinkedIn (Easy Apply);3am it services;1.0;https://www.linkedin.com/jobs/view/4414500991/;https://www.linkedin.com/jobs/view/4414500991/;Remote;Specialist, Senior;13/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
2;4DF Connect;AUTOMATIZADOR Q.A - MOBILE;Brasil;13/05 15:00;https://www.linkedin.com/jobs/view/4414220621/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1780531200&v=beta&t=2OV5tQqdhtMCdd6rdaLF12LQueryoti-1jA5yhvYSjI;-;https://www.linkedin.com/company/4df-connect/about/;Software e Serviços de TI;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4414220621/;https://www.linkedin.com/jobs/view/4414220621/;Remote;-;13/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
3;4DF Connect;Bling | Analista de Infraestrutura / SRE Sênior | Remoto;Brasil;13/05 21:00;https://www.linkedin.com/jobs/view/4414292694/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1780531200&v=beta&t=2OV5tQqdhtMCdd6rdaLF12LQueryoti-1jA5yhvYSjI;Advanced > Specialist;https://www.linkedin.com/company/4df-connect/about/;Infraestrutura;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4414292694/;https://www.linkedin.com/jobs/view/4414292694/;Remote;Senior, Associate, Infraestrutura/Redes;13/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
4;4DF Connect;Octadesk | Engenheiro de Dados Sênior | Remoto;Brasil;13/05 21:00;https://www.linkedin.com/jobs/view/4414509348/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1780531200&v=beta&t=2OV5tQqdhtMCdd6rdaLF12LQueryoti-1jA5yhvYSjI;-;https://www.linkedin.com/company/4df-connect/about/;Dados e Analytics;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4414509348/;https://www.linkedin.com/jobs/view/4414509348/;Remote;Senior, Dados/Analytics;13/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
5;4MDG – Governança de Dados Mestres;Desenvolvedor(a) com foco em Vibe Coding;São Paulo (SP);13/05 19:00;https://www.linkedin.com/jobs/view/4414266546/;https://media.licdn.com/dms/image/v2/D4D0BAQFpMxaJ-SIPDQ/company-logo_100_100/company-logo_100_100/0/1691696466982/4mdg_logo?e=1780531200&v=beta&t=q0K2mfXabffVl13OUzYPxaavxN6654GW7f2poX2trLQ;-;https://www.linkedin.com/company/4mdg-governan-a-de-dados-mestres/about/;Dados e Analytics;;4mdg – governança de dados mestres;1.0;https://www.linkedin.com/jobs/view/4414266546/;https://www.linkedin.com/jobs/view/4414266546/;Hybrid;-;13/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
6;500 Designs;Senior Webflow Engineer;Brasil;13/05 14:00;https://www.linkedin.com/jobs/view/4410623188/;https://media.licdn.com/dms/image/v2/C560BAQH_idICZo_H-g/company-logo_100_100/company-logo_100_100/0/1630610132365/500_designs_logo?e=1780531200&v=beta&t=HYTvE_s9jCCyMJ2Hkzom9qbZKKLBTKe6PKECSJYLmRU;Advanced > Information Technology;https://www.linkedin.com/company/500-designs/about/;-;;500 designs;1.0;https://www.linkedin.com/jobs/view/4410623188/;https://www.linkedin.com/jobs/view/4410623188/;Remote;Senior, Engenharia Geral;13/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
7;7LM;Viber Code Jr;Brasília (DF);13/05 20:00;https://www.linkedin.com/jobs/view/4410649163/;https://media.licdn.com/dms/image/v2/D4D0BAQGbt8MiTgIhMQ/company-logo_100_100/company-logo_100_100/0/1730469424270/7lm_empreendimentos_imobilirios_logo?e=1780531200&v=beta&t=PSpV1LG_dIOsmbt88EZsm-cjbm1NXSgbqs0gLULE7c8;-;https://www.linkedin.com/company/7lm/about/;-;;7lm;1;https://www.linkedin.com/jobs/view/4410649163/;https://www.linkedin.com/jobs/view/4410649163/;Hybrid;Junior;13/05/2026;;Distrito Federal;DF;Região Centro-Oeste;Brasil;América do Sul;engenheiro tecnologia da informação
8;ABB;Senior Project Engineer - MES Systems;São Paulo (SP);13/05 23:00;https://www.linkedin.com/jobs/view/4414537019/;https://media.licdn.com/dms/image/v2/C4D0BAQHPGAMgqJMBZQ/company-logo_100_100/company-logo_100_100/0/1630579606103/abb_logo?e=1780531200&v=beta&t=NcEFrhI0hR_-u88I26o2dR0DAhSjGnRSSOrZv-dmY8s;Advanced > Information Technology;https://www.linkedin.com/company/abb/about/;-;careers.abb;abb;1.0;https://www.linkedin.com/jobs/view/4414537019/;https://www.linkedin.com/jobs/view/4414537019/;On-site;Senior, Engenharia Geral;13/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
9;AGGRANDIZE;Desenvolvedor Back-end Pleno | Python e IA (Remoto);Brasil;13/05 16:00;https://www.linkedin.com/jobs/view/4410625520/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1780531200&v=beta&t=X5qREecOlOgyDlZpxWW3M_FJkQPu8b_y0nM552PELwA;-;https://www.linkedin.com/company/aggrandize/about/;Inteligência Artificial;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4410625520/;https://www.linkedin.com/jobs/view/4410625520/;Remote;Inteligência Artificial, Mid, Backend;13/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
10;AGGRANDIZE;Desenvolvedor Infra-as-Code Pleno | Multi-Cloud (Remoto);Pelotas (RS);13/05 22:00;https://www.linkedin.com/jobs/view/4414505936/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1780531200&v=beta&t=X5qREecOlOgyDlZpxWW3M_FJkQPu8b_y0nM552PELwA;-;https://www.linkedin.com/company/aggrandize/about/;Software e Serviços de TI;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4414505936/;https://www.linkedin.com/jobs/view/4414505936/;Remote;Mid;13/05/2026;Pelotas;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
