Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;ABB;Senior Project Engineer - MES Systems;São Paulo (SP);10/05 04:00;https://www.linkedin.com/jobs/view/4412381014/;https://media.licdn.com/dms/image/v2/C4D0BAQHPGAMgqJMBZQ/company-logo_100_100/company-logo_100_100/0/1630579606103/abb_logo?e=1779926400&v=beta&t=M9KVkpBbOSjT2Jr2DNG2Da_mQpnYK0WtTt_OzNy5oBI;Advanced > Information Technology;https://www.linkedin.com/company/abb/about/;-;careers.abb;abb;1.0;https://www.linkedin.com/jobs/view/4412381014/;https://www.linkedin.com/jobs/view/4412381014/;On-site;Senior, Engenharia Geral;10/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
2;ABC Fitness;Senior Oracle SQL Developer;Brasil;08/05 16:00;https://www.linkedin.com/jobs/view/4380620994/;https://media.licdn.com/dms/image/v2/C4E0BAQE5gp01PpXu5Q/company-logo_100_100/company-logo_100_100/0/1679312863907/abc_fitness_logo?e=1779926400&v=beta&t=jiqNuOj3smBsYWxTfCSJ6CXxYSkBE3z5h8QKvw0MSqw;Advanced > Information Technology;https://www.linkedin.com/company/abc-fitness/about/;Bem-estar e Fitness;;abc fitness;1;https://www.linkedin.com/jobs/view/4380620994/;https://www.linkedin.com/jobs/view/4380620994/;Remote;Senior;10/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
3;AIESEC no Brasil;Intercâmbio de Estágio em Desenvolvimento C++ | Alemanha;Florianópolis (SC);10/05 16:00;https://www.linkedin.com/jobs/view/4412601535/;https://media.licdn.com/dms/image/v2/C4E0BAQEhlBvD38ZJhA/company-logo_100_100/company-logo_100_100/0/1630616431901/aiesec_brasil_logo?e=1779926400&v=beta&t=iZiVuyRjJJnSGAPHr_JZGsl3DhvnHB3GNm3dfx5S19c;-;https://www.linkedin.com/company/aiesec-no-brasil/about/;Inteligência Artificial;LinkedIn (Easy Apply);aiesec no brasil;1.0;https://www.linkedin.com/jobs/view/4412601535/;https://www.linkedin.com/jobs/view/4412601535/;On-site;Intern;10/05/2026;Florianópolis;Santa Catarina;SC;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
4;Accenture Brasil;Engenheiro(a) de Dados Cloud - Sênior;São Paulo (SP);09/05 16:00;https://www.linkedin.com/jobs/view/4406283172/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1779926400&v=beta&t=XcdDL2fjstq7R8Cr3YGme1Q1sE3INvTX0ftjTDRHJqY;Specific > Cloud;https://www.linkedin.com/company/accenture-brasil/about/;Dados e Analytics;www.accenture.com;accenture brasil;4.0;https://www.linkedin.com/jobs/view/4406283172/;https://www.linkedin.com/jobs/view/4406283172/;Remote;Senior, Dados/Analytics;10/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
5;Adyen;Implementation Engineer;São Paulo (SP);09/05 16:00;https://www.linkedin.com/jobs/view/4371758922/;https://media.licdn.com/dms/image/v2/D4E0BAQGkcf7qKLd6mQ/company-logo_100_100/B4EZpKb3XwKkAc-/0/1762185410414/adyen_logo?e=1779926400&v=beta&t=dCvEVm04tdc7l5Fq6pgO9YyATE7RlYrCWERBawPmNnU;Advanced > Information Technology;https://www.linkedin.com/company/adyen/about/;Software e Serviços de TI;Greenhouse;adyen;1.0;https://www.linkedin.com/jobs/view/4371758922/;https://www.linkedin.com/jobs/view/4371758922/;On-site;Engenharia Geral;10/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
6;Adyen;Partner Solutions Engineer;São Paulo (SP);09/05 16:00;https://www.linkedin.com/jobs/view/4371533882/;https://media.licdn.com/dms/image/v2/D4E0BAQGkcf7qKLd6mQ/company-logo_100_100/B4EZpKb3XwKkAc-/0/1762185410414/adyen_logo?e=1779926400&v=beta&t=dCvEVm04tdc7l5Fq6pgO9YyATE7RlYrCWERBawPmNnU;Advanced > Information Technology;https://www.linkedin.com/company/adyen/about/;Software e Serviços de TI;Greenhouse;adyen;1.0;https://www.linkedin.com/jobs/view/4371533882/;https://www.linkedin.com/jobs/view/4371533882/;On-site;Engenharia Geral;10/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
7;Adyen;Solutions Engineer;São Paulo (SP);09/05 16:00;https://www.linkedin.com/jobs/view/4371765787/;https://media.licdn.com/dms/image/v2/D4E0BAQGkcf7qKLd6mQ/company-logo_100_100/B4EZpKb3XwKkAc-/0/1762185410414/adyen_logo?e=1779926400&v=beta&t=dCvEVm04tdc7l5Fq6pgO9YyATE7RlYrCWERBawPmNnU;Advanced > Information Technology;https://www.linkedin.com/company/adyen/about/;Software e Serviços de TI;Greenhouse;adyen;1.0;https://www.linkedin.com/jobs/view/4371765787/;https://www.linkedin.com/jobs/view/4371765787/;On-site;Engenharia Geral;10/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
8;Afya;Desenvolvedor(a) Front-end Sênior;Brasil;09/05 16:00;https://www.linkedin.com/jobs/view/4412467074/;https://media.licdn.com/dms/image/v2/D4D0BAQFvzrTQjlpxiQ/company-logo_100_100/B4DZVwtwN5HAAQ-/0/1741352797522/afyamedicina_logo?e=1779926400&v=beta&t=w7XdzyiPhSDQcgDLsZdR6fS_PqfMxVX6a87JKYvz2Lw;-;https://www.linkedin.com/company/afya/about/;-;Gupy;afya;1.0;https://www.linkedin.com/jobs/view/4412467074/;https://www.linkedin.com/jobs/view/4412467074/;Remote;Senior, Frontend;10/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
9;Airbnb;Senior Software Engineer, Quality Engineering;Brasil;09/05 16:00;https://www.linkedin.com/jobs/view/4365190244/;https://media.licdn.com/dms/image/v2/C560BAQFhfl32crIGIw/company-logo_100_100/company-logo_100_100/0/1630637496980/airbnb_logo?e=1779926400&v=beta&t=YceL1ZkntDDLTb231sQJuQBHpTB5kfO6D4F_FhhyeSc;Advanced > Information Technology;https://www.linkedin.com/company/airbnb/about/;Inteligência Artificial;careers.airbnb.com;airbnb;3.0;https://www.linkedin.com/jobs/view/4365190244/;https://www.linkedin.com/jobs/view/4365190244/;Remote;Senior, TI/Tech, Engenharia Geral, Testes / QA;10/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
10;Airbnb;Staff Android Automation Engineer;Brasil;09/05 16:00;https://www.linkedin.com/jobs/view/4365181681/;https://media.licdn.com/dms/image/v2/C560BAQFhfl32crIGIw/company-logo_100_100/company-logo_100_100/0/1630637496980/airbnb_logo?e=1779926400&v=beta&t=YceL1ZkntDDLTb231sQJuQBHpTB5kfO6D4F_FhhyeSc;Advanced > Process & Automation;https://www.linkedin.com/company/airbnb/about/;Inteligência Artificial;careers.airbnb.com;airbnb;3.0;https://www.linkedin.com/jobs/view/4365181681/;https://www.linkedin.com/jobs/view/4365181681/;Remote;Engenharia Geral;10/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
