Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;3E Engenharia em Eficiencia Energetica;Estágio em Desenvolvimento (Low Code);Fortaleza (CE);26/05 16:00;https://www.linkedin.com/jobs/view/4416837595/;https://media.licdn.com/dms/image/v2/C560BAQGagF-kRb59qA/company-logo_100_100/company-logo_100_100/0/1630671288788/3e_engenharia_em_eficiencia_energ_etica_logo?e=1781136000&v=beta&t=Oaf6hcSIDWTmw5vckzC8YnS1vayepFfH5SvQ4NNsxro;-;https://www.linkedin.com/company/3e-engenharia-em-eficiencia-energetica/about/;Software e Serviços de TI;;3e engenharia em eficiencia energetica;1;https://www.linkedin.com/jobs/view/4416837595/;https://www.linkedin.com/jobs/view/4416837595/;On-site;Intern;26/05/2026;Fortaleza;Ceará;CE;Região Nordeste;Brasil;América do Sul;engenheiro tecnologia da informação
2;ABB;Senior Project Engineer - MES Systems;São Paulo (SP);25/05 23:00;https://www.linkedin.com/jobs/view/4419126356/;https://media.licdn.com/dms/image/v2/C4D0BAQHPGAMgqJMBZQ/company-logo_100_100/company-logo_100_100/0/1630579606103/abb_logo?e=1781136000&v=beta&t=8aG62MLMkUJcsTrnDjEO4BWTv8oGpKbtR6qkJ3aVtU8;Advanced > Information Technology;https://www.linkedin.com/company/abb/about/;-;careers.abb;abb;1.0;https://www.linkedin.com/jobs/view/4419126356/;https://www.linkedin.com/jobs/view/4419126356/;On-site;Senior, Engenharia Geral;26/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
3;ACL;Fullstack Software Engineer;América Latina;26/05 12:00;https://www.linkedin.com/jobs/view/4416811796/;https://media.licdn.com/dms/image/v2/D4E0BAQFILA4Y-53I3w/company-logo_100_100/B4EZmHpp_KHcAQ-/0/1758917470447/acltecnologia_logo?e=1781136000&v=beta&t=JSbFpUHVN8Qx3NstocoDX4cTIAmXGZ_DKAZ-uJ5ipIw;Advanced > Information Technology;https://www.linkedin.com/company/acl/about/;Software e Serviços de TI;LinkedIn (Easy Apply);acl;1.0;https://www.linkedin.com/jobs/view/4416811796/;https://www.linkedin.com/jobs/view/4416811796/;Remote;TI/Tech, Full Stack, Engenharia Geral;26/05/2026;;;;;;América Latina;engenheiro tecnologia da informação
4;AGGRANDIZE;Engenheiro de Software | IA (Remoto);Pelotas (RS);25/05 22:00;https://www.linkedin.com/jobs/view/4419113254/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1781136000&v=beta&t=F-oGkCt_aav5niV0JU2rDUf-C1PjTlbPXM3aUN5fa3g;-;https://www.linkedin.com/company/aggrandize/about/;Inteligência Artificial;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4419113254/;https://www.linkedin.com/jobs/view/4419113254/;Remote;Inteligência Artificial, TI/Tech;26/05/2026;Pelotas;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
5;AMcom Sistemas de Informação;Pessoa Desenvolvedora Oracle APEX Sênior;Brasil;25/05 21:00;https://www.linkedin.com/jobs/view/4418294376/;https://media.licdn.com/dms/image/v2/D4D0BAQHb6tHzUvJdDQ/company-logo_100_100/company-logo_100_100/0/1697737715510/amcom_logo?e=1781136000&v=beta&t=GXfA4yyMIQSNyUkbgPNMw1YAMtfD1aH1z9Edp1chWaM;-;https://www.linkedin.com/company/amcom-sistemas-de-informa-o/about/;Software e Serviços de TI;;amcom sistemas de informação;1;https://www.linkedin.com/jobs/view/4418294376/;https://www.linkedin.com/jobs/view/4418294376/;Remote;PCD / Afirmativa, Senior;26/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
6;Abc Technology Group;Desenvolvedor Protheus sênior;Campinas (SP);26/05 13:00;https://www.linkedin.com/jobs/view/4416821927/;https://media.licdn.com/dms/image/v2/D4D0BAQGs55J1MOA_1w/company-logo_100_100/B4DZXiWafsHsAQ-/0/1743259281782/abc_technology_des_sol_empresariais_ltda_logo?e=1781136000&v=beta&t=uX88lrvEJL6tpFTtkMPBMzWDtU3lU9KAm1DidtsUyVc;-;https://www.linkedin.com/company/abc-technology-group/about/;Software e Serviços de TI;LinkedIn (Easy Apply);abc technology group;1.0;https://www.linkedin.com/jobs/view/4416821927/;https://www.linkedin.com/jobs/view/4416821927/;Hybrid;Senior;26/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
7;Agibank;Engenheiro de Dados Sênior - Campinas/SP;Campinas (SP);25/05 16:00;https://www.linkedin.com/jobs/view/4362345837/;https://media.licdn.com/dms/image/v2/C560BAQEjCCKGMhA9Yw/company-logo_100_100/company-logo_100_100/0/1630377372677/agibank_logo?e=1781136000&v=beta&t=caba07WDBK5QzAMpJvmxXg6liaDjBUOOa_TD8MnGe5E;-;https://www.linkedin.com/company/agibank/about/;Dados e Analytics;Greenhouse;agibank;2.0;https://www.linkedin.com/jobs/view/4362345837/;https://www.linkedin.com/jobs/view/4362345837/;On-site;Senior, Dados/Analytics;26/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
8;Agibank;Senior Solutions Software Engineer;Campinas (SP);25/05 16:00;https://www.linkedin.com/jobs/view/4414968619/;https://media.licdn.com/dms/image/v2/C560BAQEjCCKGMhA9Yw/company-logo_100_100/company-logo_100_100/0/1630377372677/agibank_logo?e=1781136000&v=beta&t=caba07WDBK5QzAMpJvmxXg6liaDjBUOOa_TD8MnGe5E;Advanced > Information Technology;https://www.linkedin.com/company/agibank/about/;Serviços Financeiros;Greenhouse;agibank;2.0;https://www.linkedin.com/jobs/view/4414968619/;https://www.linkedin.com/jobs/view/4414968619/;Hybrid;Senior, TI/Tech, Engenharia Geral;26/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
9;Ahoy by Belago;Especialista em Desenvolvimento .NET Sênior (Desenvolvimento com IA);São Paulo (SP);25/05 16:00;https://www.linkedin.com/jobs/view/4418968806/;https://media.licdn.com/dms/image/v2/D4D0BAQGEe1exewMgbA/company-logo_100_100/B4DZtcPaEuIAAU-/0/1766779102430/ahoybr_logo?e=1781136000&v=beta&t=zNQDP9h4XLEALjh2XHp2BZe4VzHjxCGDSzR5OaZ4bQQ;Advanced > Specialist;https://www.linkedin.com/company/ahoy-by-belago/about/;Inteligência Artificial;LinkedIn (Easy Apply);ahoy by belago;1.0;https://www.linkedin.com/jobs/view/4418968806/;https://www.linkedin.com/jobs/view/4418968806/;Hybrid;Inteligência Artificial, Specialist, Senior;26/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
10;Alex Staff;Senior Java Engineer;Montenegro (RS);26/05 03:00;https://www.linkedin.com/jobs/view/4419146132/;https://media.licdn.com/dms/image/v2/D4D0BAQGIGp5D3FsN4A/company-logo_100_100/B4DZb30WO4G8AQ-/0/1747914417467/alex_staff_logo?e=1781136000&v=beta&t=AAJHjFyV_Gm6JIUE84_8-vGGqn9mkkCAAVh8ULi-Vow;Advanced > Information Technology;https://www.linkedin.com/company/alex-staff/about/;-;;alex staff;1.0;https://www.linkedin.com/jobs/view/4419146132/;https://www.linkedin.com/jobs/view/4419146132/;Remote;Senior, Engenharia Geral;26/05/2026;Montenegro;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
