Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;4DF Connect;Desenvolvedor(a) Flutter/Angular;São Paulo (SP);21/05 15:00;https://www.linkedin.com/jobs/view/4417757884/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1781136000&v=beta&t=3YV0Ckg9GPO176nDxnY_c_uqzHf8pODpliSdRCmhegQ;-;https://www.linkedin.com/company/4df-connect/about/;-;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4417757884/;https://www.linkedin.com/jobs/view/4417757884/;Hybrid;-;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
2;:upd8;Desenvolvedor(a) Fullstack Sênior (C# / Angular);São Paulo (SP);21/05 12:00;https://www.linkedin.com/jobs/view/4414020376/;https://media.licdn.com/dms/image/v2/D4D0BAQGD37Sw-vUFrA/company-logo_100_100/company-logo_100_100/0/1722372974009/upd8_logo?e=1781136000&v=beta&t=okrPtFI1BIP8ddxFUdLvLxJWEdFmHL9FIu1TWbqvVw4;-;https://www.linkedin.com/company/upd8/about/;-;LinkedIn (Easy Apply);:upd8;1.0;https://www.linkedin.com/jobs/view/4414020376/;https://www.linkedin.com/jobs/view/4414020376/;Remote;Senior, Full Stack;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
3;AB InBev;Tech Compliance Junior;Campinas (SP);22/05 11:00;https://www.linkedin.com/jobs/view/4414316674/;https://media.licdn.com/dms/image/v2/C560BAQEZRSga0FreWA/company-logo_100_100/company-logo_100_100/0/1656631574816/ab_inbev_logo?e=1781136000&v=beta&t=tx5piSLn9U_B2_T1EdwtETOoOMtMv82ksmHjaJJUGS4;Advanced > Information Technology;https://www.linkedin.com/company/ab-inbev/about/;Software e Serviços de TI;Workday;ab inbev;1.0;https://www.linkedin.com/jobs/view/4414316674/;https://www.linkedin.com/jobs/view/4414316674/;On-site;Junior, TI/Tech;22/05/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
4;AGGRANDIZE;Engenheiro de Dados Sênior | Databricks (Remoto);Pelotas (RS);21/05 22:00;https://www.linkedin.com/jobs/view/4418055569/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1781136000&v=beta&t=F-oGkCt_aav5niV0JU2rDUf-C1PjTlbPXM3aUN5fa3g;-;https://www.linkedin.com/company/aggrandize/about/;Dados e Analytics;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4418055569/;https://www.linkedin.com/jobs/view/4418055569/;Remote;Senior, Dados/Analytics;22/05/2026;Pelotas;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
5;AGGRANDIZE;Engenheiro de Dados Sênior | Machine Learning (Remoto);Pelotas (RS);21/05 22:00;https://www.linkedin.com/jobs/view/4418062379/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1781136000&v=beta&t=F-oGkCt_aav5niV0JU2rDUf-C1PjTlbPXM3aUN5fa3g;-;https://www.linkedin.com/company/aggrandize/about/;Dados e Analytics;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4418062379/;https://www.linkedin.com/jobs/view/4418062379/;Remote;Machine Learning, Senior, Dados/Analytics;22/05/2026;Pelotas;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
6;ART IT - Intelligent Technology;Desenvolvedor Fullstack;Rio de Janeiro (RJ);22/05 11:00;https://www.linkedin.com/jobs/view/4414346465/;https://media.licdn.com/dms/image/v2/D560BAQFrcvnTTEe0XQ/company-logo_100_100/company-logo_100_100/0/1713535685857/artitbrasil_logo?e=1781136000&v=beta&t=5qElTf6eWRVPC9yRPufPUQu9wziRs6UvTlgI10qif5o;-;https://www.linkedin.com/company/art-it-intelligent-technology/about/;Hardware e Eletrônicos;LinkedIn (Easy Apply);art it - intelligent technology;1.0;https://www.linkedin.com/jobs/view/4414346465/;https://www.linkedin.com/jobs/view/4414346465/;On-site;Full Stack;22/05/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
7;AUMOVIO;Customer Requirements Engineer;Várzea Paulista (SP);21/05 18:00;https://www.linkedin.com/jobs/view/4417797959/;https://media.licdn.com/dms/image/v2/D4E0BAQEmEox8wyfkSg/company-logo_100_100/B4EZkEB3QKGwAQ-/0/1756709221843/aumovio_logo?e=1781136000&v=beta&t=YTOo7RtfnhSl1_4w2o0ZWFSldsetpNb5o9aoBo4Y2aY;Advanced > Information Technology;https://www.linkedin.com/company/aumovio/about/;-;;aumovio;1.0;https://www.linkedin.com/jobs/view/4417797959/;https://www.linkedin.com/jobs/view/4417797959/;On-site;Engenharia Geral;22/05/2026;Várzea Paulista;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
8;AVANTTi;Desenvolvedor Java Sênior;São Paulo (SP);21/05 23:00;https://www.linkedin.com/jobs/view/4416733927/;https://media.licdn.com/dms/image/v2/D4D0BAQEEGuq8S7cw1w/company-logo_100_100/company-logo_100_100/0/1687890929597/avantti_inovao_digital_logo?e=1781136000&v=beta&t=r7f7v49sOqH-OopV7hLKoz57hrkVqzUwoIP5c3VZ8zk;-;https://www.linkedin.com/company/avantti/about/;Software e Serviços de TI;Quickin;avantti;1.0;https://www.linkedin.com/jobs/view/4416733927/;https://www.linkedin.com/jobs/view/4416733927/;Remote;Senior;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
9;AVANTTi;Senior Angular Software Engineer;São Paulo (SP);21/05 23:00;https://www.linkedin.com/jobs/view/4416750048/;https://media.licdn.com/dms/image/v2/D4D0BAQEEGuq8S7cw1w/company-logo_100_100/company-logo_100_100/0/1687890929597/avantti_inovao_digital_logo?e=1781136000&v=beta&t=r7f7v49sOqH-OopV7hLKoz57hrkVqzUwoIP5c3VZ8zk;Advanced > Information Technology;https://www.linkedin.com/company/avantti/about/;Software e Serviços de TI;Quickin;avantti;1.0;https://www.linkedin.com/jobs/view/4416750048/;https://www.linkedin.com/jobs/view/4416750048/;Remote;Senior, TI/Tech, Engenharia Geral;22/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
10;Addvisor Group;Desenvolvedor MuleSoft SR;Barueri (SP);21/05 22:00;https://www.linkedin.com/jobs/view/4416740813/;https://media.licdn.com/dms/image/v2/C560BAQERrO4FKqw5Mg/company-logo_100_100/company-logo_100_100/0/1631314677308?e=1781136000&v=beta&t=goRAw98yxV3FndygPtuEVRHThzoJhYKSozpn8Yw7M9s;-;https://www.linkedin.com/company/addvisor-group/about/;-;Quickin;addvisor group;1.0;https://www.linkedin.com/jobs/view/4416740813/;https://www.linkedin.com/jobs/view/4416740813/;Remote;Senior;22/05/2026;Barueri;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
