Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;C6 Bank;Pessoa Desenvolvedora Back-end Sênior Java/Kotlin | Investments Engineering;São Paulo (SP);09/08 10:00;https://www.linkedin.com/jobs/view/4430614611/;https://media.licdn.com/dms/image/v2/C4D0BAQHl0JF7om4BMA/company-logo_100_100/company-logo_100_100/0/1630564945584/c6_bank_logo?e=1787788800&v=beta&t=TBMqc9qNpDwiU2YjGPoDeyZvLGrg9QQDSPcrjVnNOYI;Advanced > Information Technology;https://www.linkedin.com/company/c6-bank/about/;Serviços Financeiros;android OR ios OR kotlin OR flutter OR swiftui;c6 bank;1;;https://www.linkedin.com/jobs/view/4430614611/;https://www.linkedin.com/jobs/view/4430614611/;On-site;PCD / Afirmativa, Senior, Backend, Engenharia Geral;09/08/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;CI&T;Mid-level iOS Developer, Campinas, Brazil  (On-Site);Campinas (SP);08/08 14:00;https://www.linkedin.com/jobs/view/4434082124/;https://media.licdn.com/dms/image/v2/D4E0BAQHeZyGQWQJb7g/company-logo_100_100/B4EZ89lXBZJEAI-/0/1783444632002/ciandt_logo?e=1787788800&v=beta&t=d2lKB9JLvGnx4QVyKLk9W5LpqmFqG6BT4yhYsZvPd7A;Advanced > Information Technology;https://www.linkedin.com/company/ci-t/about/;Software e Serviços de TI;android OR ios OR kotlin OR flutter OR swiftui;ci&t;1;;https://www.linkedin.com/jobs/view/4434082124/;https://www.linkedin.com/jobs/view/4434082124/;On-site;Mid;09/08/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul
3;DIGISYSTEM - IT Solutions;Analista/Desenvolvedor Android / Híbrido;Brasília (DF);08/08 14:00;https://www.linkedin.com/jobs/view/4451059990/;https://media.licdn.com/dms/image/v2/D4D0BAQEryLjOgxwxdw/company-logo_100_100/B4DZWKqZq9G8AQ-/0/1741788126994/digisystem_logo?e=1787788800&v=beta&t=DmkKJ8tQFxRcEls2VvKsR-mXwqloYTv3gMVltF82NqU;Advanced > Specialist;https://www.linkedin.com/company/digisystem-it-solutions/about/;Software e Serviços de TI;android OR ios OR kotlin OR flutter OR swiftui;digisystem - it solutions;1;;https://www.linkedin.com/jobs/view/4451059990/;https://www.linkedin.com/jobs/view/4451059990/;Hybrid;Associate;09/08/2026;;Distrito Federal;DF;Região Centro-Oeste;Brasil;América do Sul
4;DIGISYSTEM - IT Solutions;Analista/Desenvolvedor – Desenvolvedor Mobile iOS e Híbrido;Brasília (DF);08/08 14:00;https://www.linkedin.com/jobs/view/4451085315/;https://media.licdn.com/dms/image/v2/D4D0BAQEryLjOgxwxdw/company-logo_100_100/B4DZWKqZq9G8AQ-/0/1741788126994/digisystem_logo?e=1787788800&v=beta&t=DmkKJ8tQFxRcEls2VvKsR-mXwqloYTv3gMVltF82NqU;Advanced > Specialist;https://www.linkedin.com/company/digisystem-it-solutions/about/;Software e Serviços de TI;android OR ios OR kotlin OR flutter OR swiftui;digisystem - it solutions;1;;https://www.linkedin.com/jobs/view/4451085315/;https://www.linkedin.com/jobs/view/4451085315/;Hybrid;Associate;09/08/2026;;Distrito Federal;DF;Região Centro-Oeste;Brasil;América do Sul
5;EY;Desenvolvedor Mobile IOS Pleno - Banco de Talentos;Recife (PE);08/08 14:00;https://www.linkedin.com/jobs/view/4450935848/;https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1787788800&v=beta&t=oCciNYT9wF1ARrGtEnTB_aU5lwitzH253lErOBmGMfI;People;https://www.linkedin.com/company/ey/about/;Serviços Financeiros;android OR ios OR kotlin OR flutter OR swiftui;ey;1;;https://www.linkedin.com/jobs/view/4450935848/;https://www.linkedin.com/jobs/view/4450935848/;On-site;Banco de Talentos, Mid;09/08/2026;Recife;Pernambuco;PE;Região Nordeste;Brasil;América do Sul
6;Inter;SOFTWARE DEVELOPER ANALYST II - Mobile Android;Belo Horizonte (MG);08/08 14:00;https://www.linkedin.com/jobs/view/4442139322/;https://media.licdn.com/dms/image/v2/D4D0BAQFTJpEKJy3XsA/company-logo_100_100/B4DZip9S2KHwAQ-/0/1755198075652/inter_logo?e=1787788800&v=beta&t=E8uJDIxfp6AWm_iN7BrJIv10CNmJqIJiQqMXBcJfhp8;Advanced > Information Technology;https://www.linkedin.com/company/inter/about/;Software e Serviços de TI;android OR ios OR kotlin OR flutter OR swiftui;inter;1;;https://www.linkedin.com/jobs/view/4442139322/;https://www.linkedin.com/jobs/view/4442139322/;On-site;TI/Tech;09/08/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul
7;Inter;SOFTWARE DEVELOPER SPECIALIST I - ANDROID;Belo Horizonte (MG);08/08 14:00;https://www.linkedin.com/jobs/view/4433370453/;https://media.licdn.com/dms/image/v2/D4D0BAQFTJpEKJy3XsA/company-logo_100_100/B4DZip9S2KHwAQ-/0/1755198075652/inter_logo?e=1787788800&v=beta&t=E8uJDIxfp6AWm_iN7BrJIv10CNmJqIJiQqMXBcJfhp8;Advanced > Information Technology;https://www.linkedin.com/company/inter/about/;Software e Serviços de TI;android OR ios OR kotlin OR flutter OR swiftui;inter;1;;https://www.linkedin.com/jobs/view/4433370453/;https://www.linkedin.com/jobs/view/4433370453/;On-site;Specialist, TI/Tech;09/08/2026;Belo Horizonte;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul
8;SME Careers;Android Engineer (Kotlin and Java);Brasil;09/08 07:00;https://www.linkedin.com/jobs/view/4424719822/;https://media.licdn.com/dms/image/v2/D4E0BAQEdy-TZMZ8ftA/company-logo_100_100/B4EZ7M_nJeJUAI-/0/1781555688717/sme_careers_logo?e=1787788800&v=beta&t=OsgdwE8mSqLR1-mx0qnLMOpd5XZ-JmsbvuQ9tTAjf28;Advanced > Information Technology;https://www.linkedin.com/company/sme-careers/about/;-;android OR ios OR kotlin OR flutter OR swiftui;sme careers;1;;https://www.linkedin.com/jobs/view/4424719822/;https://www.linkedin.com/jobs/view/4424719822/;Remote;Engenharia Geral;09/08/2026;;;;;Brasil;América do Sul
9;SME Careers;iOS Engineer (Swift and Objective-C);Brasil;09/08 07:00;https://www.linkedin.com/jobs/view/4424724846/;https://media.licdn.com/dms/image/v2/D4E0BAQEdy-TZMZ8ftA/company-logo_100_100/B4EZ7M_nJeJUAI-/0/1781555688717/sme_careers_logo?e=1787788800&v=beta&t=OsgdwE8mSqLR1-mx0qnLMOpd5XZ-JmsbvuQ9tTAjf28;Advanced > Information Technology;https://www.linkedin.com/company/sme-careers/about/;Software e Serviços de TI;android OR ios OR kotlin OR flutter OR swiftui;sme careers;1;;https://www.linkedin.com/jobs/view/4424724846/;https://www.linkedin.com/jobs/view/4424724846/;Remote;Engenharia Geral;09/08/2026;;;;;Brasil;América do Sul
10;TOQ;DESENVOLVEDOR(A) MOBILE FLUTTER PLENO;Brasil;08/08 17:00;https://www.linkedin.com/jobs/view/4449258770/;https://media.licdn.com/dms/image/v2/D4D0BAQG2p05CtxoQOw/company-logo_100_100/company-logo_100_100/0/1725456092954/toq_app_logo?e=1787788800&v=beta&t=e8Ea6DsE1AsXrjtL2BR8TCrZ1180tuuF4FLLD7fjIug;-;https://www.linkedin.com/company/toq/about/;-;android OR ios OR kotlin OR flutter OR swiftui;toq;1;;https://www.linkedin.com/jobs/view/4449258770/;https://www.linkedin.com/jobs/view/4449258770/;Remote;Mid;09/08/2026;;;;;Brasil;América do Sul
