Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;4DF Connect;PMO / Coordenador(a) de Projetos e Operações;São Paulo (SP);30/06 09:00;https://www.linkedin.com/jobs/view/4434734112/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1784764800&v=beta&t=1kPAzafd78SkmE6Xqqr-aZLy7IodUfiL5q5wMQN3oLw;Produtos > Product Manager;https://www.linkedin.com/company/4df-connect/about/;-;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;4df connect;1.0;Geekhunter;https://www.linkedin.com/jobs/view/4434734112/;https://www.linkedin.com/jobs/view/4434734112/;On-site;Mid, Liderança/Gerência, PMO;03/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;AB InBev;Product Owner de Suporte Fiscal;Campinas (SP);02/07 09:00;https://www.linkedin.com/jobs/view/4434656931/;https://media.licdn.com/dms/image/v2/C560BAQEZRSga0FreWA/company-logo_100_100/company-logo_100_100/0/1656631574816/ab_inbev_logo?e=1784764800&v=beta&t=jArea3N9YGxXEjKIl8BfcXW_ozhB1oZ5js9EKhadQMI;Produtos > Product Manager;https://www.linkedin.com/company/ab-inbev/about/;Vendas e Suporte;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;ab inbev;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4434656931/;https://www.linkedin.com/jobs/view/4434656931/;On-site;Product Owner/Product Manager, Financeiro/Fiscal;03/07/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul
3;ALTAVE;Scrum Master / Agile Facilitator – Inovação em IA;São José dos Campos (SP);02/07 09:00;https://www.linkedin.com/jobs/view/4432715279/;https://media.licdn.com/dms/image/v2/D4D0BAQFPU6_MwIJlhg/company-logo_100_100/B4DZdaIs6QGkAU-/0/1749563920541/flyaltave_logo?e=1784764800&v=beta&t=GHizBe5UmsTvxNQR1aw4ZLKVEuC_AVFCiDlm6DKM3N0;Agility > Scrum Master;https://www.linkedin.com/company/altave/about/;Inteligência Artificial;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;altave;3.0;;https://www.linkedin.com/jobs/view/4432715279/;https://www.linkedin.com/jobs/view/4432715279/;Hybrid;Inteligência Artificial, Scrum/Agile, Inovação/P&D;03/07/2026;São José dos Campos;São Paulo;SP;Região Sudeste;Brasil;América do Sul
4;ALTAVE;Scrum Master / Agile Facilitator – Inovação em IA;São José dos Campos (SP);02/07 09:00;https://www.linkedin.com/jobs/view/4436150196/;https://media.licdn.com/dms/image/v2/D4D0BAQFPU6_MwIJlhg/company-logo_100_100/B4DZdaIs6QGkAU-/0/1749563920541/flyaltave_logo?e=1784764800&v=beta&t=GHizBe5UmsTvxNQR1aw4ZLKVEuC_AVFCiDlm6DKM3N0;Agility > Scrum Master;https://www.linkedin.com/company/altave/about/;Inteligência Artificial;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;altave;3.0;;https://www.linkedin.com/jobs/view/4436150196/;https://www.linkedin.com/jobs/view/4436150196/;On-site;Inteligência Artificial, Scrum/Agile, Inovação/P&D;03/07/2026;São José dos Campos;São Paulo;SP;Região Sudeste;Brasil;América do Sul
5;AMcom Sistemas de Informação;Pessoa Product Owner Sênior em Reforma Tributária;Brasil;30/06 09:00;https://www.linkedin.com/jobs/view/4435115037/;https://media.licdn.com/dms/image/v2/D4D0BAQHb6tHzUvJdDQ/company-logo_100_100/company-logo_100_100/0/1697737715510/amcom_logo?e=1784764800&v=beta&t=qicvjelAKZ9k6DG0cfBHSBF_I_zx4p6TVwvYyup4aMY;Agility > Agile Coach > Tribo;https://www.linkedin.com/company/amcom-sistemas-de-informa-o/about/;Software e Serviços de TI;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;amcom sistemas de informação;1;;https://www.linkedin.com/jobs/view/4435115037/;https://www.linkedin.com/jobs/view/4435115037/;Remote;PCD / Afirmativa, Senior, Product Owner/Product Manager;03/07/2026;;;;;Brasil;América do Sul
6;ANBIMA;Agile Coach Sênior;Rio de Janeiro (RJ);02/07 09:00;https://www.linkedin.com/jobs/view/4415719652/;https://media.licdn.com/dms/image/v2/C4E0BAQF3u_ZkHJGzzA/company-logo_100_100/company-logo_100_100/0/1631353712223?e=1784764800&v=beta&t=YppuiSYyYEKkD5EuKXg_pmY4KhUGdOfxgmzzuejlt8s;Agility > Agile Coach;https://www.linkedin.com/company/anbima/about/;-;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;anbima;1.0;;https://www.linkedin.com/jobs/view/4415719652/;https://www.linkedin.com/jobs/view/4415719652/;Hybrid;Senior, Coach, Scrum/Agile;03/07/2026;Rio de Janeiro;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul
7;Accenture Brasil;Consultor de Scrum Master;São Paulo (SP);03/07 08:00;https://www.linkedin.com/jobs/view/4435446189/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1784764800&v=beta&t=INmN7XZdIrhdddPQjNj9Us-HZ_zUaHfUW8F--f46pkc;Agility > Scrum Master;https://www.linkedin.com/company/accenture-brasil/about/;-;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;accenture brasil;4.0;www.accenture.com;https://www.linkedin.com/jobs/view/4435446189/;https://www.linkedin.com/jobs/view/4435446189/;Hybrid;Consultor, Scrum/Agile;03/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
8;Accenture Brasil;Gerente de Product Owner;São Paulo (SP);03/07 08:00;https://www.linkedin.com/jobs/view/4435445173/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1784764800&v=beta&t=INmN7XZdIrhdddPQjNj9Us-HZ_zUaHfUW8F--f46pkc;Produtos > Product Manager;https://www.linkedin.com/company/accenture-brasil/about/;-;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;accenture brasil;4.0;www.accenture.com;https://www.linkedin.com/jobs/view/4435445173/;https://www.linkedin.com/jobs/view/4435445173/;Hybrid;Mid, Liderança/Gerência, Product Owner/Product Manager;03/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
9;Amazon;Sr. PMO & Planning, ACES, ACES (Amazon Customer Excellence System);Grande São Paulo (SP) ;02/07 09:00;https://www.linkedin.com/jobs/view/4386999751/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1784764800&v=beta&t=3OSswMFpaFQ0VjRPlgTW6LFV8Q19Fpih39yMorHbvuI;Produtos > Product Manager;https://www.linkedin.com/company/amazon/about/;Varejo e E-commerce;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;amazon;5.0;Amazon;https://www.linkedin.com/jobs/view/4386999751/;https://www.linkedin.com/jobs/view/4386999751/;On-site;Senior, PMO;03/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
10;Arezzo&Co;Analista Sênior | Processos, Performance e PMO de Compras;Campo Bom (RS);02/07 22:00;https://www.linkedin.com/jobs/view/4436436970/;https://media.licdn.com/dms/image/v2/D4D0BAQF2dWrPPIxyNQ/company-logo_100_100/B4DZu9XhxqIAAQ-/0/1768408621403/arezzoco_logo?e=1784764800&v=beta&t=_l7WJQXXuEZM_R060AgNb-F2Kpdf1zQ5fuP7BH0kXTE;Produtos > Product Manager;https://www.linkedin.com/company/arezzo-co/about/;-;(agile AND coach) OR (agile AND master) OR (scrum AND master) OR (product AND owner) OR (squad AND leader) OR (enterprise AND agile AND coach) AND (transformation AND leader) OR vmo OR pmo OR (coach AND ágil) OR scrum OR kanban OR kmm OR safe OR nexus;arezzo&co;1.0;;https://www.linkedin.com/jobs/view/4436436970/;https://www.linkedin.com/jobs/view/4436436970/;On-site;Senior, Associate, PMO, Processos/Excelência;03/07/2026;Campo Bom;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
