Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;4flow;Intern – Artificial Intelligence;Campinas (SP);24/07 13:00;https://www.linkedin.com/jobs/view/4428114135/;https://media.licdn.com/dms/image/v2/D4E0BAQGY0ZP1SH6NvQ/company-logo_100_100/company-logo_100_100/0/1725445110768/4flow_logo?e=1786579200&v=beta&t=PqddoML-jwfXeoAo2zCAXKLu1W4fVWeceTVhJltat8k;-;https://www.linkedin.com/company/4flow/about/;Hardware e Eletrônicos;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));4flow;1.0;LinkedIn;https://www.linkedin.com/jobs/view/4428114135/;https://www.linkedin.com/jobs/view/4428114135/;Hybrid;Inteligência Artificial, Intern;25/07/2026;Campinas;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;Bluesix Consultoria;MLE – Machine Learning Eng. Sênior;Brasil;24/07 16:00;https://www.linkedin.com/jobs/view/4441825854/;https://media.licdn.com/dms/image/v2/C4D0BAQFJmguhW96RQQ/company-logo_100_100/company-logo_100_100/0/1651755974597?e=1786579200&v=beta&t=tNr2nNmp7U0CflrZvTJJBRi50A-BD_FOgxDPlnNYysE;-;https://www.linkedin.com/company/bluesix-consultoria/about/;Consultoria e Assessoria;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));bluesix consultoria;1.0;;https://www.linkedin.com/jobs/view/4441825854/;https://www.linkedin.com/jobs/view/4441825854/;Remote;Machine Learning, Senior;25/07/2026;;;;;Brasil;América do Sul
3;Caylent;Senior Machine Learning Engineer - Not an Active Opening, Building Talent Pipeline;Brasil;24/07 13:00;https://www.linkedin.com/jobs/view/4321118069/;https://media.licdn.com/dms/image/v2/D560BAQE4WhSY33g_Ag/company-logo_100_100/company-logo_100_100/0/1734557363884/caylent_logo?e=1786579200&v=beta&t=pfhsxdMzYKnc4084kzsLCMzd6ZW9qEFXFn0uCMfJHX8;People;https://www.linkedin.com/company/caylent/about/;Inteligência Artificial;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));caylent;3.0;Greenhouse;https://www.linkedin.com/jobs/view/4321118069/;https://www.linkedin.com/jobs/view/4321118069/;Remote;Banco de Talentos, Machine Learning, Senior, Engenharia Geral;25/07/2026;;;;;Brasil;América do Sul
4;Confidential Careers;Director de Inteligencia Artificial;América Latina;24/07 13:00;https://www.linkedin.com/jobs/view/4441804974/;https://media.licdn.com/dms/image/v2/D4D0BAQHAlnvLlr8B8A/company-logo_100_100/company-logo_100_100/0/1734179952791/goconfidentia_logo?e=1786579200&v=beta&t=GK-tFYz8IA8JociHcE3BYrrvRSUTv4lcG1maajltjp0;Leadership > C-Level > Director;https://www.linkedin.com/company/confidential-careers/about/;Hardware e Eletrônicos;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));confidential careers;1.0;;https://www.linkedin.com/jobs/view/4441804974/;https://www.linkedin.com/jobs/view/4441804974/;Remote;Liderança/Gerência;25/07/2026;;;;;;América Latina
5;FIAP;Professor(a) de Graduação - Inteligência Artificial & Machine Learning;São Paulo (SP);24/07 13:00;https://www.linkedin.com/jobs/view/4417417955/;https://media.licdn.com/dms/image/v2/D4D0BAQGWrQt1XOEiPw/company-logo_100_100/B4DZbGkZaBGwAQ-/0/1747088152588/fiap_logo?e=1786579200&v=beta&t=pfsg2gIXssSGFoEeXNywpF9yNu4t2mpNfR3wxoBsDHk;-;https://www.linkedin.com/company/fiap/about/;Hardware e Eletrônicos;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));fiap;1.0;Inhire;https://www.linkedin.com/jobs/view/4417417955/;https://www.linkedin.com/jobs/view/4417417955/;On-site;Machine Learning, Inteligência Artificial;25/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
6;Green Consulting Arquitetura;Artificial Intelligence Researcher;São Paulo (SP);24/07 15:00;https://www.linkedin.com/jobs/view/4441816861/;missing logo;-;https://www.linkedin.com/company/green-consulting-arquitetura/about/;Consultoria e Assessoria;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));green consulting arquitetura;1;;https://www.linkedin.com/jobs/view/4441816861/;https://www.linkedin.com/jobs/view/4441816861/;On-site;Inteligência Artificial;25/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
7;Hired;Machine Learning Engineer (Remote);Brasil;25/07 10:00;https://www.linkedin.com/jobs/view/4445323913/;https://media.licdn.com/dms/image/v2/D4D0BAQG6dDbCPSmUIg/company-logo_100_100/B4DZ0k8alIKgAQ-/0/1774441311024/hiredddd_logo?e=1786579200&v=beta&t=SppVus_RCoUGIT1hPbKBgxuG1An9jjMRrqAZYu6y2Ks;Advanced > Information Technology;https://www.linkedin.com/company/hired/about/;Inteligência Artificial;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));hired;1.0;jobs.micro1.ai;https://www.linkedin.com/jobs/view/4445323913/;https://www.linkedin.com/jobs/view/4445323913/;Remote;Machine Learning, Engenharia Geral;25/07/2026;;;;;Brasil;América do Sul
8;Itaú Unibanco;ESPECIALISTA I ENGENHARIA MACHINE LEARNING;São Paulo (SP);24/07 16:00;https://www.linkedin.com/jobs/view/4445219106/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1786579200&v=beta&t=se2eTrA7j-MccxABfCVTD3z33xacA6WZW43hEggL0mE;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Inteligência Artificial;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));itaú unibanco;5.0;carreiras.itau.com.br;https://www.linkedin.com/jobs/view/4445219106/;https://www.linkedin.com/jobs/view/4445219106/;On-site;Machine Learning, Specialist, Engenharia Geral;25/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
9;Jobgether;Machine Learning Engineer — Inference Optimization;Brasil;24/07 13:00;https://www.linkedin.com/jobs/view/4444346177/;https://media.licdn.com/dms/image/v2/D4E0BAQHdx4NngvFyPA/company-logo_100_100/B4EZ5GHh6CHEAU-/0/1779292839822/jobgether_logo?e=1786579200&v=beta&t=-cTzMzX8fZaqnJ1_nH0wjEwb7g-ORh9Zq0TMUG21q-A;Advanced > Information Technology;https://www.linkedin.com/company/jobgether/about/;Inteligência Artificial;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));jobgether;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4444346177/;https://www.linkedin.com/jobs/view/4444346177/;Remote;Machine Learning, Engenharia Geral;25/07/2026;;;;;Brasil;América do Sul
10;Jobs Ai;Machine Learning Researcher (Remote);América Latina;25/07 10:00;https://www.linkedin.com/jobs/view/4445330541/;https://media.licdn.com/dms/image/v2/D560BAQEeXjvtRvoV1w/company-logo_100_100/B56Z0gEWqLKsAQ-/0/1774359506020/hirewaveee_logo?e=1786579200&v=beta&t=1vuq63F_hVVCaKEqidnACIoMlrjQocXi0fPVAvbuorc;-;https://www.linkedin.com/company/jobs-ai/about/;Inteligência Artificial;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));jobs ai;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4445330541/;https://www.linkedin.com/jobs/view/4445330541/;Remote;Machine Learning;25/07/2026;;;;;;América Latina
11;Sonatafy Technology | Software Delivery Done Right;Sr Machine Learning Engineer;América Latina;24/07 21:00;https://www.linkedin.com/jobs/view/4444617320/;https://media.licdn.com/dms/image/v2/D4E0BAQHU-klktwYcxQ/company-logo_100_100/B4EZ2cmPrHI8AQ-/0/1776448765112/sonatafy_logo?e=1786579200&v=beta&t=ygppBv1XeE90-Vy9ubo8kJ4ElTPqnO4zMkEbjz28gOE;Advanced > Information Technology;https://www.linkedin.com/company/sonatafy-technology-software-delivery-done-right/about/;Inteligência Artificial;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));sonatafy technology | software delivery done right;1.0;;https://www.linkedin.com/jobs/view/4444617320/;https://www.linkedin.com/jobs/view/4444617320/;Remote;Machine Learning, Senior, Engenharia Geral;25/07/2026;;;;;;América Latina
12;The Functionary;Artificial Intelligence Engineer;América Latina;24/07 13:00;https://www.linkedin.com/jobs/view/4444981227/;https://media.licdn.com/dms/image/v2/D4E0BAQHEXolO-GAgEA/company-logo_100_100/B4EZ76SbSNH8AI-/0/1782315595104/the_functionary_logo?e=1786579200&v=beta&t=nwsj349IyQogis-_eRnr2PsnGwk7qOlHRN4n9RiS2Ok;Advanced > Information Technology;https://www.linkedin.com/company/the-functionary/about/;Hardware e Eletrônicos;(artificial AND intelligence) OR (inteligencia AND artificial) OR (machine AND learning) OR (machine AND (learning OR mlops));the functionary;3.0;;https://www.linkedin.com/jobs/view/4444981227/;https://www.linkedin.com/jobs/view/4444981227/;Remote;Inteligência Artificial, Engenharia Geral;25/07/2026;;;;;;América Latina
