Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;5G Communications;Telesales Agent;Sales (SP);13/07 15:00;https://www.linkedin.com/jobs/view/4439429104/;https://media.licdn.com/dms/image/v2/C4D0BAQEt1xsUpdDJaA/company-logo_100_100/company-logo_100_100/0/1630525152796/5g_communications_logo?e=1785369600&v=beta&t=ZqwXaYRyVJucLD9rFgPfk6UiHrVkXH-TxHxiycD_spw;-;https://www.linkedin.com/company/5g-communications/about/;Software e Serviços de TI;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);5g communications;1;;https://www.linkedin.com/jobs/view/4439429104/;https://www.linkedin.com/jobs/view/4439429104/;On-site;Vendas / Comercial;14/07/2026;Sales;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;99;Sales Training Analyst;Grande São Paulo (SP) ;13/07 17:00;https://www.linkedin.com/jobs/view/4432843193/;https://media.licdn.com/dms/image/v2/D4D0BAQGvkxxN_jUX3Q/company-logo_100_100/company-logo_100_100/0/1719800835083/99app_logo?e=1785369600&v=beta&t=c8aEUu64AMysORceadOGyK_ZGMR6hLSCpmu7rJDBmIs;Advanced > Specialist;https://www.linkedin.com/company/99/about/;Transporte e Mobilidade;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);99;1;;https://www.linkedin.com/jobs/view/4432843193/;https://www.linkedin.com/jobs/view/4432843193/;Hybrid;Vendas / Comercial;14/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
3;ABB;Global Sales Manager Business Line Mining & Materials;Bahia, Brasil;14/07 11:00;https://www.linkedin.com/jobs/view/4440547962/;https://media.licdn.com/dms/image/v2/C4D0BAQHPGAMgqJMBZQ/company-logo_100_100/company-logo_100_100/0/1630579606103/abb_logo?e=1785369600&v=beta&t=_wgXRDvNMjm0O1PmnVCBw7---OWFLcx_wqFzvKdcZOM;Middle > Manager;https://www.linkedin.com/company/abb/about/;Mineração e Extração;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);abb;1;;https://www.linkedin.com/jobs/view/4440547962/;https://www.linkedin.com/jobs/view/4440547962/;Remote;Liderança/Gerência, Vendas / Comercial;14/07/2026;;Bahia;BA;Região Nordeste;Brasil;América do Sul
4;ASAAS;Analista de Inside Sales Pleno;Brasil;13/07 15:00;https://www.linkedin.com/jobs/view/4437605001/;https://media.licdn.com/dms/image/v2/D4D0BAQHnReI431P6iw/company-logo_100_100/B4DZ1DwvyBGUAQ-/0/1774958345828/asaasbrasil_logo?e=1785369600&v=beta&t=HLEDqQTOmvO_HcOPe_QyEq6Ytik-RG0EPLA9d7B904I;Advanced > Specialist;https://www.linkedin.com/company/asaas/about/;Vendas e Suporte;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);asaas;1;;https://www.linkedin.com/jobs/view/4437605001/;https://www.linkedin.com/jobs/view/4437605001/;Remote;Mid, Associate, Vendas / Comercial;14/07/2026;;;;;Brasil;América do Sul
5;Advanced Sterilization Products;Sales Representative;Porto Alegre (RS);13/07 16:00;https://www.linkedin.com/jobs/view/4440081475/;https://media.licdn.com/dms/image/v2/D4E0BAQFcjH6acDpzMQ/company-logo_100_100/B4EZ8d4dRVHAAI-/0/1782912767263?e=1785369600&v=beta&t=9Mbme0qAj9nitEJjT8PX2a0cfmksBBtqtM5sFm7z2TY;-;https://www.linkedin.com/company/advanced-sterilization-products/about/;Software e Serviços de TI;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);advanced sterilization products;1;;https://www.linkedin.com/jobs/view/4440081475/;https://www.linkedin.com/jobs/view/4440081475/;Remote;Vendas / Comercial;14/07/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
6;Akiyama Group;Inside Sales - Neoyama;Curitiba (PR);13/07 15:00;https://www.linkedin.com/jobs/view/4437280995/;https://media.licdn.com/dms/image/v2/D4D0BAQFmIBzfCpaO0A/company-logo_100_100/B4DZz9UcX4I4AQ-/0/1773776522173/akiyama_group_logo?e=1785369600&v=beta&t=GWYX0ZQtZPJOG8g10WRCQ23RLctTsHUAbGwU6QW8yPM;-;https://www.linkedin.com/company/akiyama-group/about/;Vendas e Suporte;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);akiyama group;1;;https://www.linkedin.com/jobs/view/4437280995/;https://www.linkedin.com/jobs/view/4437280995/;On-site;Vendas / Comercial;14/07/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul
7;AllStrategy;Vaga Exclusiva para Pessoas com Deficiência (PcD) | Sales Development Representative Sênior (SDR) – Curitiba/PR;Curitiba (PR);13/07 15:00;https://www.linkedin.com/jobs/view/4437604169/;https://media.licdn.com/dms/image/v2/D4D0BAQFVXGadS5GNoQ/company-logo_100_100/B4DZ5RHqPyHIAI-/0/1779477423281/prophix_br_logo?e=1785369600&v=beta&t=W9EW16SADW2ifDFGv_BhdgabP2AUqDJzqBSRpNhz_Xg;-;https://www.linkedin.com/company/allstrategy/about/;Software e Serviços de TI;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);allstrategy;1;;https://www.linkedin.com/jobs/view/4437604169/;https://www.linkedin.com/jobs/view/4437604169/;Hybrid;PCD / Afirmativa, Senior, Vendas / Comercial;14/07/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul
8;Alumínios Brasil - Grupo Dom Engenharia;SDR (Sales Development Representative) -  Comercial B2B;Curitiba (PR);13/07 16:00;https://www.linkedin.com/jobs/view/4437605288/;https://media.licdn.com/dms/image/v2/D4D0BAQFy92lfUMIu9w/company-logo_100_100/company-logo_100_100/0/1737988040900/alumniosbrasil_logo?e=1785369600&v=beta&t=0lHSnVcQA5-_rOLsPB3HsCvhPnMKgl5MZemtIrWmThU;-;https://www.linkedin.com/company/alum-nios-brasil-grupo-dom-engenharia/about/;Software e Serviços de TI;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);alumínios brasil - grupo dom engenharia;1;;https://www.linkedin.com/jobs/view/4437605288/;https://www.linkedin.com/jobs/view/4437605288/;On-site;Vendas / Comercial;14/07/2026;Curitiba;Paraná;PR;Região Sul;Brasil;América do Sul
9;Alvoar Lácteos;PESSOA SUPERVISORA DE VENDAS (KEY ACCOUNT) - SALVADOR/BA;Salvador (BA);13/07 15:00;https://www.linkedin.com/jobs/view/4437601636/;https://media.licdn.com/dms/image/v2/C4D0BAQGx-FW2asxkLg/company-logo_100_100/company-logo_100_100/0/1652183571125?e=1785369600&v=beta&t=FNdUJhhBQiKP_j1uHzT0ghuNSyVC7gE-LB9vk7M-oTs;Middle > Manager;https://www.linkedin.com/company/alvoar-l-cteos/about/;Vendas e Suporte;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);alvoar lácteos;1;;https://www.linkedin.com/jobs/view/4437601636/;https://www.linkedin.com/jobs/view/4437601636/;On-site;PCD / Afirmativa, Mid, Liderança/Gerência, Vendas / Comercial;14/07/2026;Salvador;Bahia;BA;Região Nordeste;Brasil;América do Sul
10;Alvoar Lácteos;PESSOA VENDEDOR (KEY ACCOUNT) – SALVADOR/BA;Salvador (BA);13/07 20:00;https://www.linkedin.com/jobs/view/4437626506/;https://media.licdn.com/dms/image/v2/C4D0BAQGx-FW2asxkLg/company-logo_100_100/company-logo_100_100/0/1652183571125?e=1785369600&v=beta&t=FNdUJhhBQiKP_j1uHzT0ghuNSyVC7gE-LB9vk7M-oTs;-;https://www.linkedin.com/company/alvoar-l-cteos/about/;-;sales OR account OR (customer AND success AND manager) OR (client AND success) OR (developer AND relations) OR (technical AND writer);alvoar lácteos;1;;https://www.linkedin.com/jobs/view/4437626506/;https://www.linkedin.com/jobs/view/4437626506/;On-site;PCD / Afirmativa, Vendas / Comercial;14/07/2026;Salvador;Bahia;BA;Região Nordeste;Brasil;América do Sul
