Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;CNP Seguradora;Especialista TI - Lead Staff Engineer;Barueri (SP);11/09 11:00;https://www.linkedin.com/jobs/view/4460639480/;https://media.licdn.com/dms/image/v2/D4D0BAQF67Rm3xsQMtQ/company-logo_100_100/B4DZT2CKbqG4AQ-/0/1739294550184/cnpseguradora_logo?e=1790812800&v=beta&t=7NiFWnp0EQmuJHSfSuOp8BG2HKAj6TXXLF_E3y1bbOA;Middle > Manager;https://www.linkedin.com/company/cnp-seguradora/about/;Seguros e Previdência;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;cnp seguradora;1;;https://www.linkedin.com/jobs/view/4460639480/;https://www.linkedin.com/jobs/view/4460639480/;Hybrid;Specialist, Mid, Liderança/Gerência, TI/Tech, Engenharia Geral;11/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;FCamara;Staff Engineer - Sênior;Brasil;10/09 18:00;https://www.linkedin.com/jobs/view/4465875153/;https://media.licdn.com/dms/image/v2/C4D0BAQEzMzmY-T_F1g/company-logo_100_100/company-logo_100_100/0/1670441718552/grupofcamara_logo?e=1790812800&v=beta&t=87Lkr8Q_9UrapDgGpi3hLGN-730W5hQmW8LHcHSmpnM;Advanced > Information Technology;https://www.linkedin.com/company/fcamara/about/;-;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;fcamara;1;;https://www.linkedin.com/jobs/view/4465875153/;https://www.linkedin.com/jobs/view/4465875153/;Remote;Senior, Engenharia Geral;11/09/2026;;;;;Brasil;América do Sul
3;Lenovo;Senior Engineer - SaaS Cloud;Indaiatuba (SP);11/09 09:00;https://www.linkedin.com/jobs/view/4439898495/;https://media.licdn.com/dms/image/v2/C560BAQHwodgzuPCrOA/company-logo_100_100/company-logo_100_100/0/1659011656349/lenovo_logo?e=1790812800&v=beta&t=CaRUhw1rhHoQu5MC91aFLSePezy6EZxMYWzBr5gIMho;Specific > Cloud;https://www.linkedin.com/company/lenovo/about/;-;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;lenovo;1;;https://www.linkedin.com/jobs/view/4439898495/;https://www.linkedin.com/jobs/view/4439898495/;Hybrid;Senior, Engenharia Geral;11/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
4;Lenovo;Senior Engineer - SaaS Cloud;Indaiatuba (SP);11/09 14:00;https://www.linkedin.com/jobs/view/4439889918/;https://media.licdn.com/dms/image/v2/C560BAQHwodgzuPCrOA/company-logo_100_100/company-logo_100_100/0/1659011656349/lenovo_logo?e=1790812800&v=beta&t=CaRUhw1rhHoQu5MC91aFLSePezy6EZxMYWzBr5gIMho;Specific > Cloud;https://www.linkedin.com/company/lenovo/about/;-;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;lenovo;1;;https://www.linkedin.com/jobs/view/4439889918/;https://www.linkedin.com/jobs/view/4439889918/;Hybrid;Senior, Engenharia Geral;11/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
5;Somewhere;Senior Engineer;América Latina;10/09 23:00;https://www.linkedin.com/jobs/view/4466006446/;https://media.licdn.com/dms/image/v2/D560BAQF_QwPXHQ8XPg/company-logo_100_100/B56Z50aO9nIcAI-/0/1780069494865/somewhere_logo?e=1790812800&v=beta&t=rX_lAnnqJGNaPvQV6snGNdUCmCAgBE5ib--aZen-ccM;Advanced > Information Technology;https://www.linkedin.com/company/somewhere/about/;-;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;somewhere;1;;https://www.linkedin.com/jobs/view/4466006446/;https://www.linkedin.com/jobs/view/4466006446/;Remote;Senior, Engenharia Geral;11/09/2026;;;;;;América Latina
