Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Cargill;Backend Senior Engineer;Não informado;14/08 21:00;https://www.linkedin.com/jobs/view/4451270511/;https://media.licdn.com/dms/image/v2/D560BAQE-JavwZhEueQ/company-logo_100_100/B56ZVIHolwGoAQ-/0/1740671715990/cargill_logo?e=1788393600&v=beta&t=zp3jrddUphYAMHXfuWe461eVCmmB6b86BcBnrvHxX4o;Advanced > Information Technology;https://www.linkedin.com/company/cargill/about/;-;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;cargill;1;;https://www.linkedin.com/jobs/view/4451270511/;https://www.linkedin.com/jobs/view/4451270511/;Not informed;Senior, Backend, Engenharia Geral;15/08/2026;;Bahia;BA;Região Nordeste;Brasil;América do Sul
2;Jobs Ai;Senior Engineer - AI Platforms (Remote);Não informado;15/08 06:00;https://www.linkedin.com/jobs/view/4455116437/;https://media.licdn.com/dms/image/v2/D560BAQEeXjvtRvoV1w/company-logo_100_100/B56Z0gEWqLKsAQ-/0/1774359506020/hirewaveee_logo?e=1788393600&v=beta&t=0rCVhVZMoFZBSNCxC58QQKxR6VM1DFELALYrv6850YA;Advanced > Information Technology;https://www.linkedin.com/company/jobs-ai/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;jobs ai;1;;https://www.linkedin.com/jobs/view/4455116437/;https://www.linkedin.com/jobs/view/4455116437/;Not informed;Inteligência Artificial, Senior, Engenharia Geral;15/08/2026;;Bahia;BA;Região Nordeste;Brasil;América do Sul
3;Quik Hire Staffing;Senior Engineer - AI Platforms (Remote);Não informado;15/08 04:00;https://www.linkedin.com/jobs/view/4454863837/;https://media.licdn.com/dms/image/v2/D560BAQFYxxMZnepyAw/company-logo_100_100/B56ZsDhgBgI0AQ-/0/1765290672906/quik_hire_staffing_logo?e=1788393600&v=beta&t=grLzIO4kxE_Ofr0A-A4z1O3z8mYVwg6v3AXp2GdUbe4;Advanced > Information Technology;https://www.linkedin.com/company/quik-hire-staffing/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;quik hire staffing;1;;https://www.linkedin.com/jobs/view/4454863837/;https://www.linkedin.com/jobs/view/4454863837/;Not informed;Inteligência Artificial, Senior, Engenharia Geral;15/08/2026;;Bahia;BA;Região Nordeste;Brasil;América do Sul
