Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Hire Feed;Senior Engineer (DevOps, SRE, or Cloud) — Remote;Brasil;14/07 14:00;https://www.linkedin.com/jobs/view/4440800086/;https://media.licdn.com/dms/image/v2/D4D0BAQEeII6H9qdObQ/company-logo_100_100/B4DZ3OfC9fHwAQ-/0/1777285738853/hirefeedd_logo?e=1785369600&v=beta&t=34uZU3jADxndWBebmiwAy4ZVcBfkN4Zh-MV5ZeMsB70;Specific > Cloud;https://www.linkedin.com/company/hire-feed/about/;-;(principal AND architect) OR (principal AND engineer) OR (staff AND engineer) OR (senior AND engineer) OR (technical AND project AND lead);hire feed;1;;https://www.linkedin.com/jobs/view/4440800086/;https://www.linkedin.com/jobs/view/4440800086/;Remote;Senior, DevOps, Engenharia Geral;14/07/2026;;;;;Brasil;América do Sul
2;Hire Feed;Senior Engineer (IaC Focus) - Remote;Brasil;14/07 13:00;https://www.linkedin.com/jobs/view/4440599067/;https://media.licdn.com/dms/image/v2/D4D0BAQEeII6H9qdObQ/company-logo_100_100/B4DZ3OfC9fHwAQ-/0/1777285738853/hirefeedd_logo?e=1785369600&v=beta&t=34uZU3jADxndWBebmiwAy4ZVcBfkN4Zh-MV5ZeMsB70;Advanced > Information Technology;https://www.linkedin.com/company/hire-feed/about/;-;(principal AND architect) OR (principal AND engineer) OR (staff AND engineer) OR (senior AND engineer) OR (technical AND project AND lead);hire feed;1;;https://www.linkedin.com/jobs/view/4440599067/;https://www.linkedin.com/jobs/view/4440599067/;Remote;Senior, Engenharia Geral;14/07/2026;;;;;Brasil;América do Sul
3;Quik Hire Staffing;Senior Engineer - AI Platforms (Remote);América Latina;14/07 03:00;https://www.linkedin.com/jobs/view/4440391987/;https://media.licdn.com/dms/image/v2/D560BAQFYxxMZnepyAw/company-logo_100_100/B56ZsDhgBgI0AQ-/0/1765290672906/quik_hire_staffing_logo?e=1785369600&v=beta&t=Oz3NKQt_DnInivy0Uzrh_mVpCW9A7X-TgvjcVSZxBP0;Advanced > Information Technology;https://www.linkedin.com/company/quik-hire-staffing/about/;Inteligência Artificial;(principal AND architect) OR (principal AND engineer) OR (staff AND engineer) OR (senior AND engineer) OR (technical AND project AND lead);quik hire staffing;1;;https://www.linkedin.com/jobs/view/4440391987/;https://www.linkedin.com/jobs/view/4440391987/;Remote;Inteligência Artificial, Senior, Engenharia Geral;14/07/2026;;;;;;América Latina
