Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Amazon Web Services (AWS);Startup Solution Architect, Startup FrontierAI;Grande São Paulo (SP) ;01/09 05:00;https://www.linkedin.com/jobs/view/4455798714/;https://media.licdn.com/dms/image/v2/D4E0BAQFqdm1TZ-RZKQ/company-logo_100_100/B4EZgOay6gHEAY-/0/1752588562343/amazon_web_services_logo?e=1789603200&v=beta&t=pyoNLMI3TlgJj_4qFzFk4V03vreNj_pdZJPiUPMOx8s;Architecture > Solutions Architect;https://www.linkedin.com/company/amazon-web-services-aws/about/;Software e Serviços de TI;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;amazon web services (aws);1;;https://www.linkedin.com/jobs/view/4455798714/;https://www.linkedin.com/jobs/view/4455798714/;On-site;-;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;Avenue Code;Cloud Infrastructure Architect;Brasil;01/09 05:00;https://www.linkedin.com/jobs/view/4446439836/;https://media.licdn.com/dms/image/v2/D4D0BAQFxvhJ6VqfLqQ/company-logo_100_100/B4DZ2b.IrPGcAQ-/0/1776438250614/avenuecode_logo?e=1789603200&v=beta&t=-iA6oBZcxX8OX03AHmZjU6kWmnKs5g7zXvVHehX-8h8;Architecture;https://www.linkedin.com/company/avenue-code/about/;Infraestrutura;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;avenue code;1;;https://www.linkedin.com/jobs/view/4446439836/;https://www.linkedin.com/jobs/view/4446439836/;Remote;-;01/09/2026;;;;;Brasil;América do Sul
3;Bunge;Principal Machine Learning Engineer;São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4461273357/;https://media.licdn.com/dms/image/v2/D560BAQFJQ0GVco3UXw/company-logo_100_100/company-logo_100_100/0/1720012233520/bunge_logo?e=1789603200&v=beta&t=REthqTGudV_eaYZMXuzcXexCowukcQJrBabr6UGKcXQ;Advanced > Information Technology;https://www.linkedin.com/company/bunge/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;bunge;1;;https://www.linkedin.com/jobs/view/4461273357/;https://www.linkedin.com/jobs/view/4461273357/;On-site;Machine Learning, Engenharia Geral;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
4;C6 Bank;Pessoa Arquiteta de Soluções | Core Business Products Eng;São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4430267718/;https://media.licdn.com/dms/image/v2/C4D0BAQHl0JF7om4BMA/company-logo_100_100/company-logo_100_100/0/1630564945584/c6_bank_logo?e=1789603200&v=beta&t=_g2WllG0i-EFZHA_0KGaGFKvYp4GGM06tefNcR92gog;-;https://www.linkedin.com/company/c6-bank/about/;Serviços Financeiros;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;c6 bank;1;;https://www.linkedin.com/jobs/view/4430267718/;https://www.linkedin.com/jobs/view/4430267718/;On-site;PCD / Afirmativa;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
5;CI&T;Software Architect (Mobile Android/iOS);São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4428884852/;https://media.licdn.com/dms/image/v2/D4E0BAQHeZyGQWQJb7g/company-logo_100_100/B4EZ89lXBZJEAI-/0/1783444632002/ciandt_logo?e=1789603200&v=beta&t=p1FW2b5vEEhzvjQhTMOxOhxKoC_TJZKSHB1FWjrABOE;Architecture;https://www.linkedin.com/company/ci-t/about/;Software e Serviços de TI;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;ci&t;1;;https://www.linkedin.com/jobs/view/4428884852/;https://www.linkedin.com/jobs/view/4428884852/;Hybrid;TI/Tech;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
6;DoorDash;Engineering Manager, Data;São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4425877199/;https://media.licdn.com/dms/image/v2/D4E0BAQFbAtJ4Rl0SEg/company-logo_100_100/B4EZa2Dj_dHkAQ-/0/1746811109671/doordash_logo?e=1789603200&v=beta&t=L2sL1UaDF-fW5CdV9ONnDAUM45whpo199_coF6dyK-M;Data & Ai > Data Engineering;https://www.linkedin.com/company/doordash/about/;Dados e Analytics;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;doordash;1;;https://www.linkedin.com/jobs/view/4425877199/;https://www.linkedin.com/jobs/view/4425877199/;Remote;Liderança/Gerência, Dados/Analytics, Engenharia Geral;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
7;DoorDash;Engineering Manager, Data - Brazil - Vaga para mulheres;São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4434657609/;https://media.licdn.com/dms/image/v2/D4E0BAQFbAtJ4Rl0SEg/company-logo_100_100/B4EZa2Dj_dHkAQ-/0/1746811109671/doordash_logo?e=1789603200&v=beta&t=L2sL1UaDF-fW5CdV9ONnDAUM45whpo199_coF6dyK-M;Data & Ai > Data Engineering;https://www.linkedin.com/company/doordash/about/;Dados e Analytics;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;doordash;1;;https://www.linkedin.com/jobs/view/4434657609/;https://www.linkedin.com/jobs/view/4434657609/;On-site;Liderança/Gerência, Dados/Analytics, Engenharia Geral;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
8;EY;Engenheiro(a) Sênior - Proteção de Dados;Brasília (DF);01/09 05:00;https://www.linkedin.com/jobs/view/4450836288/;https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1789603200&v=beta&t=IUVxwsl9AjD3gguI2V9BtDgP6l4F_MkeT5x0BeD4CGo;-;https://www.linkedin.com/company/ey/about/;Dados e Analytics;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;ey;1;;https://www.linkedin.com/jobs/view/4450836288/;https://www.linkedin.com/jobs/view/4450836288/;Hybrid;Senior, Dados/Analytics;01/09/2026;;Distrito Federal;DF;Região Centro-Oeste;Brasil;América do Sul
9;Exadel;Senior Data Engineer (Databricks, Spark);São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4458926959/;https://media.licdn.com/dms/image/v2/D4D0BAQFyYBZhERAHMw/company-logo_100_100/B4DZpI3bI.JUAQ-/0/1762159080456/exadel_logo?e=1789603200&v=beta&t=g3fp27bqXooA3TdcHcrs4w5aDOEFZRMmqjUuB0y8w0U;Data & Ai > Data Engineering;https://www.linkedin.com/company/exadel/about/;Dados e Analytics;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;exadel;1;;https://www.linkedin.com/jobs/view/4458926959/;https://www.linkedin.com/jobs/view/4458926959/;Hybrid;Senior, Dados/Analytics, Engenharia Geral;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
10;FCamara;Especialista em IA e Automação (Microsoft Cloud & LLMs);São Paulo (SP);01/09 05:00;https://www.linkedin.com/jobs/view/4437477062/;https://media.licdn.com/dms/image/v2/C4D0BAQEzMzmY-T_F1g/company-logo_100_100/company-logo_100_100/0/1670441718552/grupofcamara_logo?e=1789603200&v=beta&t=3Fsqo7mFPaocewQ8V5qx1dSQvk345nWrpnf4RRUJkcE;Specific > Cloud;https://www.linkedin.com/company/fcamara/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;fcamara;1;;https://www.linkedin.com/jobs/view/4437477062/;https://www.linkedin.com/jobs/view/4437477062/;Hybrid;Inteligência Artificial, Specialist;01/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
