Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Accenture Brasil;Arquiteto(a) de Software | Java/Node.js + Microserviços | Híbrido – São Paulo/SP;São Paulo (SP);26/08 04:00;https://www.linkedin.com/jobs/view/4457689707/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1789603200&v=beta&t=gcTC6x9z9wd8U3fCNXwemjbeTdBoE6bT9clzK2FU-w8;Architecture;https://www.linkedin.com/company/accenture-brasil/about/;Software e Serviços de TI;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;accenture brasil;1;;https://www.linkedin.com/jobs/view/4457689707/;https://www.linkedin.com/jobs/view/4457689707/;Hybrid;TI/Tech;26/08/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;Accenture Brasil;Engenheiro(a) de IA Generativa;São Paulo (SP);26/08 04:00;https://www.linkedin.com/jobs/view/4409763108/;https://media.licdn.com/dms/image/v2/D4D0BAQFxYk90aqWMqA/company-logo_100_100/company-logo_100_100/0/1727873248436/accenturebrasil_logo?e=1789603200&v=beta&t=gcTC6x9z9wd8U3fCNXwemjbeTdBoE6bT9clzK2FU-w8;-;https://www.linkedin.com/company/accenture-brasil/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;accenture brasil;1;;https://www.linkedin.com/jobs/view/4409763108/;https://www.linkedin.com/jobs/view/4409763108/;Hybrid;Inteligência Artificial;26/08/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
3;Amazon Web Services (AWS);Arquiteto(a) de Soluções - Enterprise Cross Industry, Brazil Solutions Architecture - Enterprise Cross Industry;Grande São Paulo (SP) ;26/08 04:00;https://www.linkedin.com/jobs/view/4455983779/;https://media.licdn.com/dms/image/v2/D4E0BAQFqdm1TZ-RZKQ/company-logo_100_100/B4EZgOay6gHEAY-/0/1752588562343/amazon_web_services_logo?e=1789603200&v=beta&t=pyoNLMI3TlgJj_4qFzFk4V03vreNj_pdZJPiUPMOx8s;Architecture > Solutions Architect;https://www.linkedin.com/company/amazon-web-services-aws/about/;Manufatura e Produção;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;amazon web services (aws);1;;https://www.linkedin.com/jobs/view/4455983779/;https://www.linkedin.com/jobs/view/4455983779/;On-site;-;26/08/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
4;Atoms;Senior Software Engineer;São Paulo (SP);26/08 04:00;https://www.linkedin.com/jobs/view/4456293743/;https://media.licdn.com/dms/image/v2/D560BAQFlvfZNDSKIoA/company-logo_100_100/B56ZzoXJbMJIAQ-/0/1773424908360?e=1789603200&v=beta&t=IdreTZONdKc1-FQ-2v4XeF_8Ef7QJybnIaN7EE88rC4;Advanced > Information Technology;https://www.linkedin.com/company/atoms/about/;Software e Serviços de TI;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;atoms;1;;https://www.linkedin.com/jobs/view/4456293743/;https://www.linkedin.com/jobs/view/4456293743/;On-site;Senior, TI/Tech, Engenharia Geral;26/08/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
5;C6 Bank;Pessoa Arquiteta Corporativa - Cartões | Enterprise Architect;São Paulo (SP);26/08 04:00;https://www.linkedin.com/jobs/view/4441835037/;https://media.licdn.com/dms/image/v2/C4D0BAQHl0JF7om4BMA/company-logo_100_100/company-logo_100_100/0/1630564945584/c6_bank_logo?e=1789603200&v=beta&t=_g2WllG0i-EFZHA_0KGaGFKvYp4GGM06tefNcR92gog;Architecture > Enterprise Architecture;https://www.linkedin.com/company/c6-bank/about/;Serviços Financeiros;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;c6 bank;1;;https://www.linkedin.com/jobs/view/4441835037/;https://www.linkedin.com/jobs/view/4441835037/;On-site;PCD / Afirmativa;26/08/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
6;Caylent;Senior Data Engineer - Databricks;Brasil;26/08 04:00;https://www.linkedin.com/jobs/view/4456265365/;https://media.licdn.com/dms/image/v2/D560BAQE4WhSY33g_Ag/company-logo_100_100/company-logo_100_100/0/1734557363884/caylent_logo?e=1789603200&v=beta&t=qekv3Ro6PC_pJo9dctFSxhh_7EVwe2B6BY_rVqLqlgg;Data & Ai > Data Engineering;https://www.linkedin.com/company/caylent/about/;Dados e Analytics;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;caylent;1;;https://www.linkedin.com/jobs/view/4456265365/;https://www.linkedin.com/jobs/view/4456265365/;Remote;Senior, Dados/Analytics, Engenharia Geral;26/08/2026;;;;;Brasil;América do Sul
7;EY;Engenheiro de IA (Senior);Brasília (DF);26/08 04:00;https://www.linkedin.com/jobs/view/4454138299/;https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1789603200&v=beta&t=IUVxwsl9AjD3gguI2V9BtDgP6l4F_MkeT5x0BeD4CGo;-;https://www.linkedin.com/company/ey/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;ey;1;;https://www.linkedin.com/jobs/view/4454138299/;https://www.linkedin.com/jobs/view/4454138299/;Hybrid;Inteligência Artificial, Senior;26/08/2026;;Distrito Federal;DF;Região Centro-Oeste;Brasil;América do Sul
8;EY;Engenheiro de IA (Senior);Campinas (SP);26/08 04:00;https://www.linkedin.com/jobs/view/4454148232/;https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1789603200&v=beta&t=IUVxwsl9AjD3gguI2V9BtDgP6l4F_MkeT5x0BeD4CGo;-;https://www.linkedin.com/company/ey/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;ey;1;;https://www.linkedin.com/jobs/view/4454148232/;https://www.linkedin.com/jobs/view/4454148232/;Hybrid;Inteligência Artificial, Senior;26/08/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
9;EY;Engenheiro de IA (Senior);Goiânia (GO);26/08 04:00;https://www.linkedin.com/jobs/view/4454151198/;https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1789603200&v=beta&t=IUVxwsl9AjD3gguI2V9BtDgP6l4F_MkeT5x0BeD4CGo;-;https://www.linkedin.com/company/ey/about/;Inteligência Artificial;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;ey;1;;https://www.linkedin.com/jobs/view/4454151198/;https://www.linkedin.com/jobs/view/4454151198/;Hybrid;Inteligência Artificial, Senior;26/08/2026;Goiânia;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul
10;EY;Engenheiro(a) Sênior - Proteção de Dados;Goiânia (GO);26/08 04:00;https://www.linkedin.com/jobs/view/4450824481/;https://media.licdn.com/dms/image/v2/C510BAQGpRhkpxp5A9A/company-logo_100_100/company-logo_100_100/0/1630570672166/ernstandyoung_logo?e=1789603200&v=beta&t=IUVxwsl9AjD3gguI2V9BtDgP6l4F_MkeT5x0BeD4CGo;-;https://www.linkedin.com/company/ey/about/;Dados e Analytics;principal architect OR principal engineer OR staff engineer OR senior engineer OR technical project lead;ey;1;;https://www.linkedin.com/jobs/view/4450824481/;https://www.linkedin.com/jobs/view/4450824481/;Hybrid;Senior, Dados/Analytics;26/08/2026;Goiânia;Goiás;GO;Região Centro-Oeste;Brasil;América do Sul
