Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Elytron CyberSecurity;Líder de SOC;SP;25/09 17:00;https://www.linkedin.com/jobs/view/4470501267/;https://media.licdn.com/dms/image/v2/D4D0BAQFTynix-9VtKQ/company-logo_100_100/B4DZy1g3RxH4AQ-/0/1772571818689/elytroncybersecurity_logo?e=1792022400&v=beta&t=nODYc0u6E8SCvQR17uKMr6P1yqN8F3Fl2DNXE46H3Bg;-;https://www.linkedin.com/company/elytron-cybersecurity/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;elytron cybersecurity;1;;https://www.linkedin.com/jobs/view/4470501267/;https://www.linkedin.com/jobs/view/4470501267/;Hybrid;Mid, Liderança/Gerência, Coach;25/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
2;Every TI Cybersecurity and GRC Solutions;Analista de Marketing;Grande Rio de Janeiro (RJ);25/09 17:00;https://www.linkedin.com/jobs/view/4470185764/;https://media.licdn.com/dms/image/v2/D4D0BAQGHC-VljxxpiA/company-logo_100_100/company-logo_100_100/0/1729517277402/everycybersecurity_logo?e=1792022400&v=beta&t=S2lN0vJ7_NSCd4K75ZBFexp5OBrAQ_eDzA9me2wcEMg;Advanced > Specialist;https://www.linkedin.com/company/every-ti-cybersecurity-and-grc-solutions/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;every ti cybersecurity and grc solutions;1;;https://www.linkedin.com/jobs/view/4470185764/;https://www.linkedin.com/jobs/view/4470185764/;On-site;Associate, Marketing/Mídia;25/09/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul
3;Grupo SIP;CYBERSECURITY / SEGURANÇA DA INFORMAÇÃO;Brasil;25/09 12:00;https://www.linkedin.com/jobs/view/4470186907/;https://media.licdn.com/dms/image/v2/D4D0BAQHBNJW19VMGnw/company-logo_100_100/company-logo_100_100/0/1736942336325?e=1792022400&v=beta&t=ZXSq78pXBp5fThDOMFw_Ezp2QvdT5wXDbuzsDn4SI7g;Cybersecurity;https://www.linkedin.com/company/grupo-sip/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;grupo sip;1;;https://www.linkedin.com/jobs/view/4470186907/;https://www.linkedin.com/jobs/view/4470186907/;Remote;Cybersecurity;25/09/2026;;;;;Brasil;América do Sul
4;Hotmart;Cyber Security Júnior;Belo Horizonte (MG);25/09 10:00;https://www.linkedin.com/jobs/view/4454369667/;https://media.licdn.com/dms/image/v2/D4D0BAQG9AjmUNc5lgg/company-logo_100_100/B4DZY515wsGwAY-/0/1744727154307/hotmart_logo?e=1792022400&v=beta&t=8hcL2zHHlWG5dRmgYw6dGtpgdjmrpGxa19pRgQ0q1CQ;Cybersecurity;https://www.linkedin.com/company/hotmart/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;hotmart;1;;https://www.linkedin.com/jobs/view/4454369667/;https://www.linkedin.com/jobs/view/4454369667/;On-site;Junior, Cybersecurity;25/09/2026;;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul
5;LDL Cybersecurity;Representante de desenvolvimento de vendas;Brasil;25/09 16:00;https://www.linkedin.com/jobs/view/4470124377/;https://media.licdn.com/dms/image/v2/D4D0BAQFvYIN0Mu6kbw/company-logo_100_100/B4DZb.rG1iG8AU-/0/1748029435733/ldlsecurity_logo?e=1792022400&v=beta&t=9Ua56HTcQoGBTFec0_YGhIgzrpANM9xpFpjZBZJ58HE;-;https://www.linkedin.com/company/ldl-cybersecurity/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;ldl cybersecurity;1;;https://www.linkedin.com/jobs/view/4470124377/;https://www.linkedin.com/jobs/view/4470124377/;Remote;Vendas / Comercial;25/09/2026;;;;;Brasil;América do Sul
6;Orange Business;Cyber Security Analyst;Nova Petrópolis (RS);24/09 20:00;https://www.linkedin.com/jobs/view/4470039674/;https://media.licdn.com/dms/image/v2/C4E0BAQHkuI2zyi1F8Q/company-logo_100_100/company-logo_100_100/0/1676538388568/orange_business_services_logo?e=1792022400&v=beta&t=qRN0c6oDRRms2Dy4mipFb_mQ9ZBaY9VdbVvpQ326dXo;Cybersecurity;https://www.linkedin.com/company/orange-business/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;orange business;1;;https://www.linkedin.com/jobs/view/4470039674/;https://www.linkedin.com/jobs/view/4470039674/;Hybrid;Cybersecurity;25/09/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
7;Orange Business;Cyber Security Analyst;Nova Petrópolis (RS);24/09 20:00;https://www.linkedin.com/jobs/view/4470040571/;https://media.licdn.com/dms/image/v2/C4E0BAQHkuI2zyi1F8Q/company-logo_100_100/company-logo_100_100/0/1676538388568/orange_business_services_logo?e=1792022400&v=beta&t=qRN0c6oDRRms2Dy4mipFb_mQ9ZBaY9VdbVvpQ326dXo;Cybersecurity;https://www.linkedin.com/company/orange-business/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;orange business;1;;https://www.linkedin.com/jobs/view/4470040571/;https://www.linkedin.com/jobs/view/4470040571/;Hybrid;Cybersecurity;25/09/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
8;Orange Business;Cyber Security Analyst;Nova Petrópolis (RS);24/09 20:00;https://www.linkedin.com/jobs/view/4470036813/;https://media.licdn.com/dms/image/v2/C4E0BAQHkuI2zyi1F8Q/company-logo_100_100/company-logo_100_100/0/1676538388568/orange_business_services_logo?e=1792022400&v=beta&t=qRN0c6oDRRms2Dy4mipFb_mQ9ZBaY9VdbVvpQ326dXo;Cybersecurity;https://www.linkedin.com/company/orange-business/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;orange business;1;;https://www.linkedin.com/jobs/view/4470036813/;https://www.linkedin.com/jobs/view/4470036813/;Hybrid;Cybersecurity;25/09/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
9;Orange Business;Cyber Security Analyst;São Paulo (SP);24/09 20:00;https://www.linkedin.com/jobs/view/4470033785/;https://media.licdn.com/dms/image/v2/C4E0BAQHkuI2zyi1F8Q/company-logo_100_100/company-logo_100_100/0/1676538388568/orange_business_services_logo?e=1792022400&v=beta&t=qRN0c6oDRRms2Dy4mipFb_mQ9ZBaY9VdbVvpQ326dXo;Cybersecurity;https://www.linkedin.com/company/orange-business/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;orange business;1;;https://www.linkedin.com/jobs/view/4470033785/;https://www.linkedin.com/jobs/view/4470033785/;Hybrid;Cybersecurity;25/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
10;Orange Business;Cyber Security Analyst;São Paulo (SP);24/09 20:00;https://www.linkedin.com/jobs/view/4470038690/;https://media.licdn.com/dms/image/v2/C4E0BAQHkuI2zyi1F8Q/company-logo_100_100/company-logo_100_100/0/1676538388568/orange_business_services_logo?e=1792022400&v=beta&t=qRN0c6oDRRms2Dy4mipFb_mQ9ZBaY9VdbVvpQ326dXo;Cybersecurity;https://www.linkedin.com/company/orange-business/about/;Cibersegurança;cybersecurity OR cyber security OR ai red team;orange business;1;;https://www.linkedin.com/jobs/view/4470038690/;https://www.linkedin.com/jobs/view/4470038690/;Hybrid;Cybersecurity;25/09/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
