Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Hire Feed;QA Specialist (Remote);América Latina;18/07 07:00;https://www.linkedin.com/jobs/view/4442513301/;https://media.licdn.com/dms/image/v2/D4D0BAQEeII6H9qdObQ/company-logo_100_100/B4DZ3OfC9fHwAQ-/0/1777285738853/hirefeedd_logo?e=1785974400&v=beta&t=itJMOjyHwuiiSN534o_tHRry3ClyVBz2wnHrOvbQuY4;Advanced > Specialist;https://www.linkedin.com/company/hire-feed/about/;-;qa OR (quality AND assurance) OR leetcode;hire feed;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4442513301/;https://www.linkedin.com/jobs/view/4442513301/;Remote;Specialist, Testes / QA;19/07/2026;;;;;;América Latina
2;innolevels;Analista de QA Automação;Grande Rio de Janeiro (RJ);19/07 00:00;https://www.linkedin.com/jobs/view/4439641889/;https://media.licdn.com/dms/image/v2/C4D0BAQHTJl0dF22boA/company-logo_100_100/company-logo_100_100/0/1662223622824/innolevels_logo?e=1785974400&v=beta&t=tu6mTU6Vl8jM31Y7Wh9nOO3lmSuIbTlkYd784Hs5IVs;Advanced > Process & Automation;https://www.linkedin.com/company/innolevels/about/;-;qa OR (quality AND assurance) OR leetcode;innolevels;1.0;Unknown/Error;https://www.linkedin.com/jobs/view/4439641889/;https://www.linkedin.com/jobs/view/4439641889/;Remote;Associate, Testes / QA;19/07/2026;;Rio de Janeiro;RJ;Região Sudeste;Brasil;América do Sul
3;innolevels;Especialista de Testes (QA);Grande São Paulo (SP) ;19/07 00:00;https://www.linkedin.com/jobs/view/4439651384/;https://media.licdn.com/dms/image/v2/C4D0BAQHTJl0dF22boA/company-logo_100_100/company-logo_100_100/0/1662223622824/innolevels_logo?e=1785974400&v=beta&t=tu6mTU6Vl8jM31Y7Wh9nOO3lmSuIbTlkYd784Hs5IVs;Advanced > Specialist;https://www.linkedin.com/company/innolevels/about/;-;qa OR (quality AND assurance) OR leetcode;innolevels;1.0;Unknown/Error;https://www.linkedin.com/jobs/view/4439651384/;https://www.linkedin.com/jobs/view/4439651384/;Hybrid;Specialist, Testes / QA;19/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
