Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Query Parameters;Company_Match;Score;Platform;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent
1;Amazon;Quality Assurance Engineer , IES LATECH & GIS;Grande Belo Horizonte (MG);19/07 11:00;https://www.linkedin.com/jobs/view/4358783416/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1785974400&v=beta&t=TfPWbh96-cW4Xgr0dt51Bh8Stzcm-7xp5CXKiIsyXMg;Advanced > Information Technology;https://www.linkedin.com/company/amazon/about/;Software e Serviços de TI;qa OR (quality AND assurance) OR leetcode;amazon;5.0;Amazon;https://www.linkedin.com/jobs/view/4358783416/;https://www.linkedin.com/jobs/view/4358783416/;On-site;TI/Tech, Engenharia Geral, Testes / QA;20/07/2026;;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul
2;Amazon;Quality Assurance Engineer , IES LATECH & GIS;Grande São Paulo (SP) ;20/07 10:00;https://www.linkedin.com/jobs/view/4358933434/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1785974400&v=beta&t=TfPWbh96-cW4Xgr0dt51Bh8Stzcm-7xp5CXKiIsyXMg;Advanced > Information Technology;https://www.linkedin.com/company/amazon/about/;Software e Serviços de TI;qa OR (quality AND assurance) OR leetcode;amazon;5.0;Amazon;https://www.linkedin.com/jobs/view/4358933434/;https://www.linkedin.com/jobs/view/4358933434/;On-site;TI/Tech, Engenharia Geral, Testes / QA;20/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
3;ArcTouch;Senior QA Analyst;Brasil;20/07 10:00;https://www.linkedin.com/jobs/view/4442071750/;https://media.licdn.com/dms/image/v2/D560BAQHeyW6JWckctw/company-logo_100_100/company-logo_100_100/0/1702488613057/arctouch_logo?e=1785974400&v=beta&t=V-RdAFgBqanCfiaZ9yhoW3Tap0sm57NMR_5gVzCz474;Advanced > Specialist;https://www.linkedin.com/company/arctouch/about/;-;qa OR (quality AND assurance) OR leetcode;arctouch;3.0;arctouch.com;https://www.linkedin.com/jobs/view/4442071750/;https://www.linkedin.com/jobs/view/4442071750/;Remote;Senior, Testes / QA;20/07/2026;;;;;Brasil;América do Sul
4;Code Group;QA .NET Sênior;Grande São Paulo (SP) ;20/07 09:00;https://www.linkedin.com/jobs/view/4440140299/;https://media.licdn.com/dms/image/v2/C4E0BAQG5vstBVawMrg/company-logo_100_100/company-logo_100_100/0/1630621866889?e=1785974400&v=beta&t=Jm4RXq7IQqdmNbs-oZ_hhHJldPr9jf9qs8JjESC5CdY;-;https://www.linkedin.com/company/code-group/about/;-;qa OR (quality AND assurance) OR leetcode;code group;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4440140299/;https://www.linkedin.com/jobs/view/4440140299/;Hybrid;Senior, Testes / QA;20/07/2026;;São Paulo;SP;Região Sudeste;Brasil;América do Sul
5;Crossing Hurdles;Audio Engineer (Audio QA & Restoration) | $55/hr Remote;América Latina;19/07 11:00;https://www.linkedin.com/jobs/view/4442081473/;https://media.licdn.com/dms/image/v2/D560BAQEGLWHBZmzzcA/company-logo_100_100/B56ZYzlx2LHEAY-/0/1744622264274/crossinghurdles_logo?e=1785974400&v=beta&t=0kASQBH2r3ZKNSUaqKWLU_kr7zjxfxNIyIK8v4ToFoU;Advanced > Information Technology;https://www.linkedin.com/company/crossing-hurdles/about/;Recursos Humanos;qa OR (quality AND assurance) OR leetcode;crossing hurdles;3.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4442081473/;https://www.linkedin.com/jobs/view/4442081473/;Remote;Engenharia Geral, Testes / QA;20/07/2026;;;;;;América Latina
6;Direção Processamento de Dados (Adquirida pela Linx SA);[Tech] Analista de QA Sênior;Porto Alegre (RS);19/07 23:00;https://www.linkedin.com/jobs/view/4442563442/;https://media.licdn.com/dms/image/v2/C4E0BAQFhIf9qv6gNQA/company-logo_100_100/company-logo_100_100/0/1630567177955?e=1785974400&v=beta&t=5h5tidWrLyOp_ltP0DCW7O_lt8Bi0e8YucNNHqWPeOY;Advanced > Specialist;https://www.linkedin.com/company/dire-o-processamento-de-dados-adquirida-pela-linx-sa/about/;Dados e Analytics;qa OR (quality AND assurance) OR leetcode;direção processamento de dados (adquirida pela linx sa);1;;https://www.linkedin.com/jobs/view/4442563442/;https://www.linkedin.com/jobs/view/4442563442/;Hybrid;Senior, Associate, TI/Tech, Testes / QA;20/07/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
7;Hire Feed;Quality Assurance Engineer (Remote);Brasil;20/07 09:00;https://www.linkedin.com/jobs/view/4442709296/;https://media.licdn.com/dms/image/v2/D4D0BAQEeII6H9qdObQ/company-logo_100_100/B4DZ3OfC9fHwAQ-/0/1777285738853/hirefeedd_logo?e=1785974400&v=beta&t=itJMOjyHwuiiSN534o_tHRry3ClyVBz2wnHrOvbQuY4;Advanced > Information Technology;https://www.linkedin.com/company/hire-feed/about/;Software e Serviços de TI;qa OR (quality AND assurance) OR leetcode;hire feed;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4442709296/;https://www.linkedin.com/jobs/view/4442709296/;Remote;Engenharia Geral, Testes / QA;20/07/2026;;;;;Brasil;América do Sul
8;Jobgether;QA Automação Pleno - Segmento Financeiro;Brasil;20/07 00:00;https://www.linkedin.com/jobs/view/4442015147/;https://media.licdn.com/dms/image/v2/D4E0BAQHdx4NngvFyPA/company-logo_100_100/B4EZ5GHh6CHEAU-/0/1779292839822/jobgether_logo?e=1785974400&v=beta&t=WBc1f9tcPtDfwlnjCaxKR8dUWGNkR2yxuJ_1vtyRjPM;Advanced > Process & Automation;https://www.linkedin.com/company/jobgether/about/;Serviços Financeiros;qa OR (quality AND assurance) OR leetcode;jobgether;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4442015147/;https://www.linkedin.com/jobs/view/4442015147/;Remote;Mid, Financeiro/Fiscal, Testes / QA;20/07/2026;;;;;Brasil;América do Sul
9;MWTS -Franqueado Linx Caxias do Sul;[Tech] Analista de QA Sênior;Porto Alegre (RS);20/07 00:00;https://www.linkedin.com/jobs/view/4439695823/;https://media.licdn.com/dms/image/v2/C4D0BAQFYFpqODrhMsQ/company-logo_100_100-alternative/company-logo_100_100-alternative/0/1630476433203?e=1785974400&v=beta&t=jAOIVI8ogesPO_OHVm7KFjAH0jNJCon230uGeTb8OBc;Advanced > Specialist;https://www.linkedin.com/company/mwts-franqueado-linx-caxias-do-sul/about/;Software e Serviços de TI;qa OR (quality AND assurance) OR leetcode;mwts -franqueado linx caxias do sul;1;;https://www.linkedin.com/jobs/view/4439695823/;https://www.linkedin.com/jobs/view/4439695823/;Remote;Senior, Associate, TI/Tech, Testes / QA;20/07/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul
10;NOUS LATAM;Mid-Level QA Automation (Javascript) (BRL 10K/month CLT + benefits);São Paulo (SP);19/07 11:00;https://www.linkedin.com/jobs/view/4439677515/;https://media.licdn.com/dms/image/v2/C4D0BAQFYRH7noPA56w/company-logo_100_100/company-logo_100_100/0/1669136242286?e=1785974400&v=beta&t=Qde8R-lH3JWG5KDDwvR2yH0ihNK9R9ICCA1UDsq5Zj0;Advanced > Process & Automation;https://www.linkedin.com/company/nous-latam/about/;Software e Serviços de TI;qa OR (quality AND assurance) OR leetcode;nous latam;1.0;LinkedIn (Easy Apply);https://www.linkedin.com/jobs/view/4439677515/;https://www.linkedin.com/jobs/view/4439677515/;Hybrid;CLT/Efetivo, Mid, Testes / QA;20/07/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul
