Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
142;Vivo (Telefônica Brasil);Gerente de Projetos Estratégicos - M&A e Novos Negócios;São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4404470139/;https://media.licdn.com/dms/image/v2/D4D0BAQGuAf77phT5hA/company-logo_100_100/B4DZ2WR_zhHYAQ-/0/1776342794413/vivo_telefonicabr_logo?e=1778716800&v=beta&t=KFPBx7JHgPR8ILzGNm-GsDgYOdRojsRFITCj8GWTiXE;Middle > Manager;https://www.linkedin.com/company/vivo-telef-nica-brasil/about/;Marketing;Gupy;vivo (telefônica brasil);4.0;https://www.linkedin.com/jobs/view/4404470139/;https://vivo.gupy.io/jobs/11160711?jobBoardSource=linkedin;On-site;Mid, Liderança/Gerência;23/04/2026
143;Voetur Viagens;Especialista de Implantação;São Paulo (SP);1 hour ago;https://www.linkedin.com/jobs/view/4405862385/;https://media.licdn.com/dms/image/v2/D4D0BAQF69OXoPDsFiA/company-logo_100_100/B4DZhRGu9lGQAQ-/0/1753707376984/voeturturismo_logo?e=1778716800&v=beta&t=u3a1fHis_2xm8iuvjotZfdiZIBOPh6vByth_Tuk8ZzY;Advanced > Specialist;https://www.linkedin.com/company/voetur-viagens/about/;Travel;www.empregare.com;voetur viagens;1.0;https://www.linkedin.com/jobs/view/4405862385/;https://www.empregare.com/pt-br/vaga-especialista-de-implantacao_158057?source=linkedin;On-site;Specialist, Implementação;23/04/2026
144;WorkBetterNow;Assistant Project Manager-Remote; (SP);Viewed;https://www.linkedin.com/jobs/view/4405432683/;https://media.licdn.com/dms/image/v2/D560BAQGvB2yqzWYnOg/company-logo_100_100/company-logo_100_100/0/1696359606370/work_better_now_logo?e=1778716800&v=beta&t=4_xBMFajcBrowYX55XZxDw7jq2jRYtUwcoRoh5SI5V0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/workbetternow/about/;Marketing;Zohorecruit;workbetternow;1.0;https://www.linkedin.com/jobs/view/4405432683/;https://workbetternow.zohorecruit.com/jobs/Careers/746650000000481449/Virtual-Assistant-with-Project-Management-Experience?source=CareerSite;Remote;Associate, Liderança/Gerência;23/04/2026
145;WorkBetterNow;Assistant Project Manager-Remote;América Latina;Viewed;https://www.linkedin.com/jobs/view/4405414761/;https://media.licdn.com/dms/image/v2/D560BAQGvB2yqzWYnOg/company-logo_100_100/company-logo_100_100/0/1696359606370/work_better_now_logo?e=1778716800&v=beta&t=4_xBMFajcBrowYX55XZxDw7jq2jRYtUwcoRoh5SI5V0;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/workbetternow/about/;Marketing;Zohorecruit;workbetternow;1.0;https://www.linkedin.com/jobs/view/4405414761/;https://workbetternow.zohorecruit.com/jobs/Careers/746650000000481449/Virtual-Assistant-with-Project-Management-Experience?source=CareerSite;Remote;Associate, Liderança/Gerência;23/04/2026
146;Worktables;Client Operations Manager;Curitiba (PR);18 hours ago;https://www.linkedin.com/jobs/view/4405499198/;https://media.licdn.com/dms/image/v2/D4E0BAQGTwuf0yMp6KQ/company-logo_100_100/company-logo_100_100/0/1711529810667/worktables_logo?e=1778716800&v=beta&t=hBkYK68FsNmS1YAtGP2fAACg1vdueOKpt9itMSjQ8gE;Operations > Operations Manager;https://www.linkedin.com/company/worktables/about/;IT;LinkedIn (Easy Apply);worktables;1.0;https://www.linkedin.com/jobs/view/4405499198/;https://www.linkedin.com/jobs/view/4405499198/;On-site;Liderança/Gerência;23/04/2026
147;abler Vagas;Gerente de Projetos;Rio de Janeiro (RJ);23 hours ago;https://www.linkedin.com/jobs/view/4405453279/;https://media.licdn.com/dms/image/v2/D4D0BAQGMAPERRvd2YA/company-logo_100_100/B4DZVr.XUYHIAQ-/0/1741273265821/abler_vagas_br_logo?e=1778716800&v=beta&t=bEA6vQ3mwAeeYvnV6Rs9wTwmJSxGcciMwEsjrggjCDM;Middle > Manager;https://www.linkedin.com/company/abler-vagas/about/;Energy;ats.abler.com.br;abler vagas;1.0;https://www.linkedin.com/jobs/view/4405453279/;https://ats.abler.com.br/jobs/5877?slug=pmo-coordenador-de-producao-de-eventos-595272;Hybrid;Mid, Liderança/Gerência;23/04/2026
148;abler Vagas;Gerente de Projetos;Salvador (BA);17 hours ago;https://www.linkedin.com/jobs/view/4405604343/;https://media.licdn.com/dms/image/v2/D4D0BAQGMAPERRvd2YA/company-logo_100_100/B4DZVr.XUYHIAQ-/0/1741273265821/abler_vagas_br_logo?e=1778716800&v=beta&t=bEA6vQ3mwAeeYvnV6Rs9wTwmJSxGcciMwEsjrggjCDM;Middle > Manager;https://www.linkedin.com/company/abler-vagas/about/;Energy;ats.abler.com.br;abler vagas;1.0;https://www.linkedin.com/jobs/view/4405604343/;https://ats.abler.com.br/jobs/connectrh?slug=gerente-de-projetos-590303;Remote;Mid, Liderança/Gerência;23/04/2026
149;delaware Brasil;PMO Projetos S/4HANA;Barueri (SP);11 hours ago;https://www.linkedin.com/jobs/view/4404747289/;https://media.licdn.com/dms/image/v2/C560BAQG2jdYVvsxnSg/company-logo_100_100/company-logo_100_100/0/1631378051602?e=1778716800&v=beta&t=TxYF7Qi70vCMj2V433fU-VJ6p1mSb6pcScjJIoO0I50;Produtos > Product Manager;https://www.linkedin.com/company/delaware-brasil/about/;Legal;delawarebrasil.selecty.com.br;delaware brasil;1.0;https://www.linkedin.com/jobs/view/4404747289/;https://delawarebrasil.selecty.com.br/vaga/774/pmo-projetos-s-4hana?tc=linkedin;On-site;PMO;23/04/2026
150;iFood;Gerente de Marketing - Comunicação e Projetos;Brasil;6 hours ago;https://www.linkedin.com/jobs/view/4404785212/;https://media.licdn.com/dms/image/v2/C510BAQFupNOyDYF1sg/company-logo_100_100/company-logo_100_100/0/1631315877254?e=1778716800&v=beta&t=f6eflS4XsHu-TcWdcj5Igtueqp0azmkLr743WbKsopI;Middle > Manager;https://www.linkedin.com/company/ifood/about/;Food;carreiras.ifood.com.br;ifood;5.0;https://www.linkedin.com/jobs/view/4404785212/;https://carreiras.ifood.com.br/job/8503782002/;Remote;Mid, Liderança/Gerência, Marketing/Mídia;23/04/2026
151;innolevels;Gerente de Projetos;São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4405884205/;https://media.licdn.com/dms/image/v2/C4D0BAQHTJl0dF22boA/company-logo_100_100/company-logo_100_100/0/1662223622824/innolevels_logo?e=1778716800&v=beta&t=fFCYGrswms2w0k7sMF06Ftph_3tD2l7_PsCq7ik-TzQ;Middle > Manager;https://www.linkedin.com/company/innolevels/about/;Marketing;www.curriculum.com.br;innolevels;1.0;https://www.linkedin.com/jobs/view/4405884205/;https://www.curriculum.com.br/candidatos/vagas-emprego/anuncio/2683976/de-Gerente-de-Projetos/em-SP/em-S%C3%A3o-Paulo?p=105;On-site;Mid, Liderança/Gerência;23/04/2026
