Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;Itaú Unibanco;Engenharia de Software Sênior - Java - AWS; (SP);23 hours ago;https://www.linkedin.com/jobs/view/4402481483/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;-;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4402481483/;;Hybrid;Senior, Cloud (AWS/GCP/Azure), TI/Tech, Engenharia Geral;23/04/2026
2;Itaú Unibanco;Executivo Meios de Pagamento - L223 - Jaú/SP;Bauru (SP);18 hours ago;https://www.linkedin.com/jobs/view/4405412137/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;-;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4405412137/;;On-site;-;23/04/2026
3;Itaú Unibanco;Executivo Meios de Pagamento - S212 - Botucatu/SP;Bauru (SP);18 hours ago;https://www.linkedin.com/jobs/view/4405297603/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;-;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4405297603/;;On-site;-;23/04/2026
4;Itaú Unibanco;Consultor de Negócios de Ativos - Curitiba/PR;Curitiba (PR);18 hours ago;https://www.linkedin.com/jobs/view/4393967063/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4393967063/;;On-site;Consultor;23/04/2026
5;Itaú Unibanco;GTE NEG EMP TOP BUSS;Goiânia (GO);18 hours ago;https://www.linkedin.com/jobs/view/4383845054/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;-;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4383845054/;;On-site;-;23/04/2026
6;Itaú Unibanco;ANALISTA DE BANKING SERVICES;São Paulo (SP);19 hours ago;https://www.linkedin.com/jobs/view/4075019778/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4075019778/;;Hybrid;Associate;23/04/2026
7;Itaú Unibanco;ANALISTA DE OPERACOES JR;São Paulo (SP);22 hours ago;https://www.linkedin.com/jobs/view/4404509801/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4404509801/;;On-site;Junior, Associate;23/04/2026
8;Itaú Unibanco;ANALISTA OPER ATACADO JR;São Paulo (SP);18 hours ago;https://www.linkedin.com/jobs/view/4394304102/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4394304102/;;On-site;Junior, Associate;23/04/2026
9;Itaú Unibanco;ANALISTA OPER ATACADO JR;São Paulo (SP);19 hours ago;https://www.linkedin.com/jobs/view/4393996325/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4393996325/;;On-site;Junior, Associate;23/04/2026
10;Itaú Unibanco;ANALISTA OPER ATACADO JR;São Paulo (SP);21 hours ago;https://www.linkedin.com/jobs/view/4393988802/;https://media.licdn.com/dms/image/v2/D4D0BAQGmyPiGIU-69w/company-logo_100_100/B4DZZFc2k4GgAQ-/0/1744921914031/itau_logo?e=1778716800&v=beta&t=M2VTqXNqFCW3bBgEwYyiBm0Wnl6gMAPg4RWma6e-kUI;Advanced > Specialist;https://www.linkedin.com/company/ita-unibanco/about/;Finance;carreiras.itau.com.br;itaú unibanco;5.0;https://www.linkedin.com/jobs/view/4393988802/;;On-site;Junior, Associate;23/04/2026
