Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;S4vvy Brasil;Tiktok Creator Manager;Indaiatuba (SP);1 day ago;https://www.linkedin.com/jobs/view/4400854451/;https://media.licdn.com/dms/image/v2/D4E0BAQFzME2DXncGoQ/company-logo_100_100/B4EZeDGQqEHIAY-/0/1750251146504?e=1778112000&v=beta&t=f_NqM2Fb8o1WejqvgoGEsVwlZPTbgYZSKcwL6jyY6so;Middle > Manager;https://www.linkedin.com/company/s4vvy-brasil/about/;IT;;s4vvy brasil;1;https://www.linkedin.com/jobs/view/4400854451/;;Hybrid;Liderança/Gerência;18/04/2026
2;TikTok;Creator Manager - LIVE;São Paulo (SP);7 hours ago;https://www.linkedin.com/jobs/view/4403856059/;https://media.licdn.com/dms/image/v2/D560BAQHYzDOZhwEZ7Q/company-logo_100_100/B56Zl_CaXSIAAU-/0/1758772964879/tiktok_logo?e=1778112000&v=beta&t=fXu839nzqDHla-YdEELXlxaUhXY19bqJC0eugEjCj_w;Middle > Manager;https://www.linkedin.com/company/tiktok/about/;IT;lifeattiktok.com;tiktok;3.0;https://www.linkedin.com/jobs/view/4403856059/;;On-site;Liderança/Gerência;18/04/2026
3;TikTok;TikTok Commerce Account Manager - Fashion;São Paulo (SP);7 hours ago;https://www.linkedin.com/jobs/view/4403851219/;https://media.licdn.com/dms/image/v2/D560BAQHYzDOZhwEZ7Q/company-logo_100_100/B56Zl_CaXSIAAU-/0/1758772964879/tiktok_logo?e=1778112000&v=beta&t=fXu839nzqDHla-YdEELXlxaUhXY19bqJC0eugEjCj_w;Specific > Sales > Account;https://www.linkedin.com/company/tiktok/about/;Fashion & Beauty;lifeattiktok.com;tiktok;3.0;https://www.linkedin.com/jobs/view/4403851219/;;On-site;Liderança/Gerência, Executivo de Contas;18/04/2026
4;TikTok;TikTok Shop - Fashion Account Manager Lead;São Paulo (SP);7 hours ago;https://www.linkedin.com/jobs/view/4403844279/;https://media.licdn.com/dms/image/v2/D560BAQHYzDOZhwEZ7Q/company-logo_100_100/B56Zl_CaXSIAAU-/0/1758772964879/tiktok_logo?e=1778112000&v=beta&t=fXu839nzqDHla-YdEELXlxaUhXY19bqJC0eugEjCj_w;Specific > Sales > Account;https://www.linkedin.com/company/tiktok/about/;Fashion & Beauty;lifeattiktok.com;tiktok;3.0;https://www.linkedin.com/jobs/view/4403844279/;;On-site;Mid, Liderança/Gerência, Executivo de Contas;18/04/2026
5;TikTok;TikTok Shop - Seller Governance Program Manager;São Paulo (SP);Easy Apply;https://www.linkedin.com/jobs/view/4403839523/;https://media.licdn.com/dms/image/v2/D560BAQHYzDOZhwEZ7Q/company-logo_100_100/B56Zl_CaXSIAAU-/0/1758772964879/tiktok_logo?e=1778112000&v=beta&t=fXu839nzqDHla-YdEELXlxaUhXY19bqJC0eugEjCj_w;Portfolio > Programas > Program Manager;https://www.linkedin.com/company/tiktok/about/;IT;lifeattiktok.com;tiktok;3.0;https://www.linkedin.com/jobs/view/4403839523/;;On-site;Liderança/Gerência;18/04/2026
6;TikTok;TikTok Shop-Account Manager - Creator Manager - Fashion;São Paulo (SP);7 hours ago;https://www.linkedin.com/jobs/view/4403848259/;https://media.licdn.com/dms/image/v2/D560BAQHYzDOZhwEZ7Q/company-logo_100_100/B56Zl_CaXSIAAU-/0/1758772964879/tiktok_logo?e=1778112000&v=beta&t=fXu839nzqDHla-YdEELXlxaUhXY19bqJC0eugEjCj_w;Middle > Manager;https://www.linkedin.com/company/tiktok/about/;Fashion & Beauty;lifeattiktok.com;tiktok;3.0;https://www.linkedin.com/jobs/view/4403848259/;;On-site;Liderança/Gerência, Executivo de Contas;18/04/2026
