Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;innolevels;Administrador de Banco de Dados Big Data  - RJ;Grande Rio de Janeiro (RJ);26/04 23:00;https://www.linkedin.com/jobs/view/4404198855/;https://media.licdn.com/dms/image/v2/C4D0BAQHTJl0dF22boA/company-logo_100_100/company-logo_100_100/0/1662223622824/innolevels_logo?e=1778716800&v=beta&t=fFCYGrswms2w0k7sMF06Ftph_3tD2l7_PsCq7ik-TzQ;Data & Ai > Data Engineering;https://www.linkedin.com/company/innolevels/about/;Data;empregos.com.br;innolevels;1.0;https://www.linkedin.com/jobs/view/4404198855/;https://www.empregos.com.br/vaga/11450913/administrador-de-banco-de-dados-big-data-rj-em-rio-de-janeiro-rj-FD11450913IN;Remote;Dados/Analytics;27/04/2026
2;innolevels;DBA MySQL Sênior  - SP;Grande São Paulo (SP) ;26/04 23:00;https://www.linkedin.com/jobs/view/4404189976/;https://media.licdn.com/dms/image/v2/C4D0BAQHTJl0dF22boA/company-logo_100_100/company-logo_100_100/0/1662223622824/innolevels_logo?e=1778716800&v=beta&t=fFCYGrswms2w0k7sMF06Ftph_3tD2l7_PsCq7ik-TzQ;-;https://www.linkedin.com/company/innolevels/about/;Other;empregos.com.br;innolevels;1.0;https://www.linkedin.com/jobs/view/4404189976/;https://www.empregos.com.br/vaga/11474035/dba-mysql-senior-sp-em-sao-paulo-sp-FD11474035IN;Remote;Senior;27/04/2026
